"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,1.4587,0.20458,95.8497,395.9176,
1,2.1711,1.3038,0.19816,0.16077,22.4595,
2,4.306,1.4044,0.17885,2.1525,79.3302,
3,5.4296,1.4324,0.15461,36.4656,329.4651,
4,7.5417,0.23697,0.006713,771.9622,352.016,
5,9.3418,0.14649,0.0036181,785.1612,319.1972,
6,9.8378,0.10627,0.0023897,788.0144,313.7965,
7,10.1305,0.076073,0.0016231,788.6224,312.6902,
8,10.3984,0.053638,0.0011057,788.7492,312.4658,
9,10.592,0.037404,0.00075281,788.7765,312.4183,
10,10.7806,0.025886,0.00051229,788.7807,312.41,
11,10.9406,0.017824,0.00034859,788.7818,312.408,
12,11.1771,0.01223,0.00023724,788.782,312.4076,
13,11.2684,0.01223,0.00023724,788.782,312.4076,
14,11.3408,0.01223,0.00023724,788.782,312.4076,
15,11.4315,0.01223,0.00023724,788.782,312.4076,
16,11.5142,0.01223,0.00023724,788.782,312.4076,
17,11.5905,0.01223,0.00023724,788.782,312.4076,
18,11.6735,0.01223,0.00023724,788.782,312.4076,
19,11.7507,0.01223,0.00023724,788.782,312.4076,
20,11.8207,0.01223,0.00023724,788.782,312.4076,
21,11.8929,0.01223,0.00023724,788.782,312.4076,
22,12.0267,0.01223,0.00023724,788.782,312.4076,
23,12.1214,0.01223,0.00023724,788.782,312.4076,
24,12.2207,0.01223,0.00023724,788.782,312.4076,
25,12.2848,0.01223,0.00023724,788.782,312.4076,
26,12.3493,0.01223,0.00023724,788.782,312.4076,
27,12.4251,0.01223,0.00023724,788.782,312.4076,
28,12.5032,0.01223,0.00023724,788.782,312.4076,
29,12.5789,0.01223,0.00023724,788.782,312.4076,
30,12.6627,0.01223,0.00023724,788.782,312.4076,
