"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,1.3894,0.23269,67.4127,117.8141,
1,0.83567,1.4335,0.28623,0.047073,5.642,
2,1.3163,1.3864,0.29241,0.16879,8.088,
3,1.4556,1.9076,0.19354,18.2545,85.2203,
4,1.6766,0.095647,0.016547,122.2368,47.2546,
5,1.8305,0.06773,0.010469,122.9442,47.6537,
6,1.9979,0.066308,0.0083639,123.2701,47.6498,
7,2.2815,0.013114,0.0030709,124.8097,42.8653,
8,2.4119,0.0094284,0.0015273,125.1097,42.5485,
9,2.5772,0.0058292,0.00078454,125.2921,42.2356,
10,2.6821,0.0037796,0.0004128,125.391,42.0725,
11,2.7621,0.0024435,0.0002223,125.4454,41.965,
12,2.8237,0.0015836,0.00012183,125.4749,41.8947,
13,2.8852,0.0010243,6.8987e-05,125.4911,41.8489,
14,2.9372,0.00065967,3.9846e-05,125.5005,41.818,
15,2.984,0.00042495,2.3574e-05,125.5059,41.798,
16,3.0013,0.00028255,1.7777e-05,125.5081,41.7861,
17,3.015,0.00019591,1.4614e-05,125.5095,41.7787,
18,3.049,0.00010118,8.194e-06,125.5131,41.7689,
19,3.0642,5.3279e-05,5.5244e-06,125.5138,41.7649,
20,3.0939,5.3735e-05,5.2744e-06,125.5129,41.7667,
21,3.1117,2.1932e-05,3.9768e-06,125.5134,41.764,
22,3.1368,3.5847e-05,3.0549e-06,125.5144,41.7607,
23,3.1591,2.05e-05,2.3921e-06,125.5145,41.7601,
24,3.1856,1.1226e-05,2.3818e-06,125.5138,41.7621,
25,3.2002,9.5365e-06,1.8101e-06,125.5139,41.7618,
26,3.2298,9.3829e-06,1.5292e-06,125.5143,41.7609,
27,3.2461,7.941e-06,1.2456e-06,125.5143,41.7608,
28,3.2661,4.3299e-06,3.656e-07,125.5141,41.7611,
29,3.2847,3.9569e-06,4.4955e-07,125.5141,41.7612,
30,3.2994,2.8526e-06,3.5741e-07,125.5141,41.7612,
