"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,1.6195,0.22304,60.2282,203.56,
1,0.36554,1.4633,0.22313,0.029179,7.0041,
2,1.4384,1.4472,0.2082,0.48728,21.1687,
3,2.4871,1.7026,0.15812,21.4709,148.0313,
4,3.5241,0.25955,0.017511,268.6232,169.2654,
5,4.4724,0.26756,0.011041,270.9414,163.3665,
6,5.2886,0.069477,0.0039242,276.7444,145.5702,
7,5.8327,0.066628,0.003093,277.1711,145.0368,
8,6.3682,0.017809,0.0014167,278.6334,141.1407,
9,6.8182,0.015626,0.00087847,278.9476,140.5836,
10,7.1772,0.0037412,0.00017482,279.4634,139.1993,
11,7.4313,0.0031015,7.3611e-05,279.5246,139.0679,
12,7.6153,0.00076639,1.3975e-05,279.5842,138.8722,
13,7.6445,0.00063947,1.2066e-05,279.5866,138.8635,
14,7.6741,0.00016068,5.2612e-06,279.5958,138.8296,
15,7.699,0.00013919,4.8308e-06,279.5962,138.8281,
16,7.7298,3.7548e-05,3.3215e-06,279.5982,138.8208,
17,7.7632,2.1836e-05,2.4365e-06,279.5988,138.8192,
18,7.7892,1.431e-05,2.2472e-06,279.5991,138.8183,
19,7.8152,2.8418e-05,2.4788e-06,279.5988,138.8196,
20,7.8389,1.1289e-05,2.1325e-06,279.5992,138.8182,
21,7.8646,1.5073e-05,2.5314e-06,279.5993,138.8179,
22,7.8905,7.9466e-06,1.5808e-06,279.5995,138.8173,
23,7.9266,1.3132e-05,1.3337e-06,279.5997,138.8168,
24,7.9534,1.0864e-05,1.1154e-06,279.5997,138.8167,
25,7.9776,7.8043e-06,1.1287e-06,279.5997,138.8168,
26,8.0148,7.8043e-06,1.1287e-06,279.5997,138.8168,
27,8.052,7.8043e-06,1.1287e-06,279.5997,138.8168,
28,8.0894,7.8043e-06,1.1287e-06,279.5997,138.8168,
29,8.127,7.8043e-06,1.1287e-06,279.5997,138.8168,
30,8.1704,7.8043e-06,1.1287e-06,279.5997,138.8168,
