"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,1.4838,0.25647,49.569,199.7968,
1,0.29851,1.3815,0.25913,0.020523,6.7438,
2,1.1814,1.2481,0.25264,0.29943,18.8698,
3,1.6621,1.5783,0.20906,10.7713,119.4884,
4,2.5279,0.35803,0.025804,329.6175,226.2148,
5,3.2941,0.37034,0.015961,339.5633,199.3546,
6,3.7945,0.08039,0.0052079,350.1968,162.3189,
7,4.3588,0.073949,0.0044615,350.885,160.1348,
8,5.1312,0.015657,0.0014134,353.1001,152.598,
9,5.5623,0.013181,0.00080219,353.4127,152.1494,
10,5.9395,0.0031526,0.00017202,353.8596,150.9402,
11,6.1979,0.0026246,0.000103,353.8986,150.8964,
12,6.2664,0.00064396,2.9455e-05,353.9649,150.6227,
13,6.2925,0.00053014,2.5615e-05,353.9683,150.608,
14,6.3235,0.0001415,1.2996e-05,353.9808,150.5535,
15,6.4207,0.00010889,8.2393e-06,353.9859,150.5496,
16,6.4431,8.4005e-05,6.9367e-06,353.9868,150.5458,
17,6.5352,8.05e-05,6.6698e-06,353.9851,150.5467,
18,6.5663,2.7517e-05,4.8372e-06,353.9868,150.5392,
19,6.5931,5.0376e-05,4.527e-06,353.9873,150.5378,
20,6.6182,4.0686e-05,3.6029e-06,353.9878,150.5354,
21,6.6759,8.8038e-06,1.5183e-06,353.9882,150.5345,
22,6.6972,8.4532e-06,1.4797e-06,353.9881,150.5351,
23,6.7233,8.0517e-06,1.2307e-06,353.9882,150.5348,
24,6.7449,7.6878e-06,1.1096e-06,353.9883,150.5345,
25,6.7726,7.1446e-06,8.9131e-07,353.9883,150.5345,
26,6.8115,7.1446e-06,8.9131e-07,353.9883,150.5345,
27,6.8524,7.1446e-06,8.9131e-07,353.9883,150.5345,
28,6.8939,7.1446e-06,8.9131e-07,353.9883,150.5345,
29,6.9274,7.1446e-06,8.9131e-07,353.9883,150.5345,
30,6.9612,7.1446e-06,8.9131e-07,353.9883,150.5345,
