"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,1.3663,0.24925,71.1279,301.4125,
1,1.3774,1.5345,0.22118,0.18156,18.1337,
2,2.6247,1.505,0.20331,2.408,65.8129,
3,2.9944,1.6177,0.16684,34.4279,259.2214,
4,4.2965,0.16107,0.0063289,517.3663,293.3095,
5,5.1374,0.11375,0.0033513,522.8744,278.6577,
6,5.8649,0.075477,0.0021563,523.565,277.1367,
7,6.6135,0.052438,0.0013896,523.6145,277.2554,
8,7.3822,0.0365,0.00092398,523.7004,277.0939,
9,7.5197,0.025194,0.0006333,523.7092,277.0711,
10,7.7942,0.017323,0.00043357,523.7179,277.0325,
11,7.9153,0.011876,0.00029644,523.7182,277.0316,
12,7.9547,0.011876,0.00029644,523.7182,277.0316,
13,7.9963,0.011876,0.00029644,523.7182,277.0316,
14,8.0426,0.011876,0.00029644,523.7182,277.0316,
15,8.084,0.011876,0.00029644,523.7182,277.0316,
16,8.1285,0.011876,0.00029644,523.7182,277.0316,
17,8.173,0.011876,0.00029644,523.7182,277.0316,
18,8.215,0.011876,0.00029644,523.7182,277.0316,
19,8.2569,0.011876,0.00029644,523.7182,277.0316,
20,8.2979,0.011876,0.00029644,523.7182,277.0316,
21,8.3388,0.011876,0.00029644,523.7182,277.0316,
22,8.3795,0.011876,0.00029644,523.7182,277.0316,
23,8.4203,0.011876,0.00029644,523.7182,277.0316,
24,8.4622,0.011876,0.00029644,523.7182,277.0316,
25,8.5086,0.011876,0.00029644,523.7182,277.0316,
26,8.5508,0.011876,0.00029644,523.7182,277.0316,
27,8.5925,0.011876,0.00029644,523.7182,277.0316,
28,8.6382,0.011876,0.00029644,523.7182,277.0316,
29,8.69,0.011876,0.00029644,523.7182,277.0316,
30,8.7337,0.011876,0.00029644,523.7182,277.0316,
