NaN,NaN,NaN,1.298459599733796e-05,29.59844327157998,1.205135408218284,7.352772596921607e-07,29.59937206386894,1.049638730178868,5.404987779654328e-07,29.59940953830574,0.7485655685091126,1.335683132985821e-07,29.59945924818551,0.3236151449383712,2.751669070377716e-07,29.5993957300271,0.1554785541353463,4.706519615270665e-08,75.05139115946642,0.8963618528067131,50,0.005,1
NaN,NaN,NaN,3.460686138893137e-05,36.02030315165213,1.449615169103577,5.4683361467746e-07,36.02547807935959,0.7334955422747614,5.376019796139298e-07,36.02547780020583,0.9674268134098766,1.73400772739119e-07,36.02594081001213,1.070476688883552,8.915371285667106e-08,36.02596962969334,0.1473031630743578,2.103002834742253e-06,89.41584567828434,0.5514749082099775,50,0.01,1
NaN,NaN,NaN,1.6755269364111e-05,28.11064069486984,1.661904610872228,9.220448595354897e-07,28.11206714508243,1.261925151296841,8.901868968402304e-07,28.11199408607316,1.197038931656268,9.164249692439341e-08,28.11224225611235,0.8620525472392008,1.42175624376871e-07,28.11213352431392,0.08516724587643425,1.033097246015916e-08,58.27222613878151,0.5135034412762853,50,0.02,1
NaN,NaN,NaN,3.245288830025053e-05,67.99122358747418,1.466353727256388,1.102856239669569e-06,69.40565031076551,0.8881226505001443,1.050299249403261e-06,69.40570907233131,0.9711048331921179,1.070913121365129e-09,67.98219685063984,0.7160811135326661,8.739710133376377e-08,73.5241407272069,0.1423526941938563,2.372751086527471,103.1864410931887,0.708035988032182,50,0.04,1
NaN,NaN,NaN,4.510937751162468e-05,201.3685498613165,1.973994463147307,1.069842220401977e-06,198.3766509873774,1.340500204649083,1.018285521023057e-06,198.3766629332371,1.151691035766014,3.003920957144108e-07,198.3767835704745,0.3899138963524132,2.926184539120413e-08,199.4119785285281,0.2427160784704633,6.146599200316902e-08,240.6001847462216,1.132998871786972,50,0.08,1
NaN,NaN,NaN,1.203668047655387e-05,31.91274652756243,1.666912472115618,1.413465955299535e-06,31.91414795144281,1.468211049842246,1.340690387576784e-06,31.91418314283285,1.360002658172597,5.384216228627222e-08,31.91474883825916,0.3033458237238884,2.228527073988573e-08,31.82264451934699,0.4325103570560134,0.0005208538378176594,73.39161793144443,0.2542923446139533,50,0.005,1
NaN,NaN,NaN,1.499669938623251e-05,23.72836906271815,1.220089516982853,8.300576549608736e-07,23.72947811056172,0.7671316203223336,8.001332381969573e-07,23.72950999901906,0.7623993934533437,7.638232169481472e-08,23.72970475101369,0.2548617372668247,2.14172429569004e-07,23.72970056823929,0.2408387440738609,0.02265849336452578,44.85552348190419,1.433996894771103,50,0.01,1
NaN,NaN,NaN,5.713225494024496e-05,36.15315506036228,1.340710517452564,1.677271771558925e-06,36.15823156906471,0.6825435842134754,1.550593337910609e-06,36.15811067139233,0.723196633786884,5.507234113188986e-08,36.15888941687675,0.2374178571806153,8.149106056620781e-08,36.15898498628538,0.1138049022139859,1.192081540921998e-05,55.81507066304428,1.268246995585319,50,0.02,1
NaN,NaN,NaN,1.107256036551485e-05,80.58197009050208,1.176813409876621,1.249925447326097e-06,80.58332956164409,1.106533063287163,1.182132556814063e-06,80.58346365719893,0.9571399875247127,1.418015739169942e-06,83.55865081733782,0.3835678868585082,2.607998212944551e-07,83.55942679748523,0.1667924012511535,0.004439706153924514,125.549253134616,1.509471250202006,50,0.04,1
NaN,NaN,NaN,1.813051245530489e-05,188.9478237351851,1.197794094325859,1.018653031785978e-06,188.9492628282775,0.8345355523033217,9.729189188800643e-07,188.9492723438433,1.314846951181754,3.730102689875883e-06,190.1347483912317,0.2929090980488107,1.054522269505753e-08,190.137130654616,0.1392803148726267,9.693444243725405e-08,206.1945747030132,0.9250644531338496,50,0.08,1
NaN,NaN,NaN,2.348825088172129e-05,17.53454705902625,1.540698359333584,1.296742586979141e-06,17.53686741386246,0.9093412111903025,1.218084890379838e-06,17.53688821442664,1.01951793435824,7.342563807302954e-08,17.53735641479941,0.2643258134234696,6.458732193515004e-08,17.53745416740778,0.129105630643897,3.43718093162481e-06,29.10256905467226,1.766855608366598,50,0.005,1
NaN,NaN,NaN,1.057202245418846e-05,28.73699489201865,0.9832689934738842,4.845848371821538e-07,28.7376850081585,1.119357990904821,1.667859124707093e-06,28.73752989688935,0.9752669122455668,3.109615356682548e-07,28.86875904121353,0.4635392359868239,0.000464835775217276,28.8683117463675,1.072827510273988,4.169454962321155e-07,48.61751306110216,0.7631534233789301,50,0.01,1
NaN,NaN,NaN,2.304070059619805e-05,35.30269820717304,1.421013760574165,1.307977551509891e-06,35.30489122608068,0.9650193548192216,1.235405054961623e-06,35.30500186005612,0.9435693367708338,9.92864784352804e-08,35.30537023100554,0.2953652646316543,4.267730879803366e-08,35.30552090734449,0.1175255886870591,2.148837305604007e-07,77.87735279772915,0.6059768859810092,50,0.02,1
NaN,NaN,NaN,6.148723750675012e-07,62.02306103692639,1.063877322314,1.315713508033399e-06,62.02305440821429,0.608028662954287,1.23435780824333e-06,62.02305159059836,0.6209117380975036,1.039938020142017e-07,62.47139401010104,0.2799576806839961,4.038983325571621e-08,62.47143841426488,0.162164764411902,0.2869754975891303,104.757919123376,0.6168217770790005,50,0.04,1
NaN,NaN,NaN,3.490238664100989e-05,189.7220644066742,0.9891075336538244,1.009637000476481e-06,189.7244313262057,0.570156499911646,9.811175125531242e-07,189.7247248270278,0.586506904452288,5.397605451831766e-08,189.7247011715881,0.4472477341344099,9.16471853962264e-09,189.7247850806165,0.1346103889238781,0.002584918645708078,241.0856075003861,1.304723240433222,50,0.08,1
NaN,NaN,NaN,0.001238701092906889,10.12396047624791,1.298618505412251,0.0003161545465052661,10.12773266967691,1.299409160727312,0.0004362117750569287,10.12692958902058,0.8698590413360943,1.029395555748143e-07,11.16417379242527,0.2666755020699009,1.077508571256658e-07,9.668125339685353,0.1133680406096277,3.114600030878499e-07,10.12981202521235,0.9526192062032083,50,0.005,1
NaN,NaN,NaN,3.538186149174028e-05,27.59001758112441,1.775075176443758,1.0162736387815e-06,27.59238457362828,2.812433451289742,9.817350948219522e-07,27.59244298600145,1.9313273947341,7.094107856708831e-08,27.59273888349242,0.4085596178272762,5.567587835209054e-08,27.59278345637745,0.1189687045486468,0.0001369007859047626,81.67609130861658,0.3871990865552349,50,0.01,1
NaN,NaN,NaN,5.809599088699436e-05,32.13305069156802,1.669961441394091,1.719194299254064e-06,32.13811318722156,1.613748642595101,1.592587707209299e-06,32.13816508877471,1.639580114452454,1.756991890027471e-07,32.13883014399794,0.3934843054542379,2.079200622784327e-07,32.10966913894372,0.1362105786207407,0.0004856360599516419,118.0316179488164,2.071610188050608,50,0.02,1
NaN,NaN,NaN,9.486647410389258e-08,71.5526903667724,1.996043702774015,3.90920909147702e-05,71.91954358691699,4.279635226224081,9.258971551050661e-07,71.55299095481766,2.209206867751382,1.171418082906951e-07,70.77655108192829,0.4025515436280129,1.484544336349813e-07,70.77625586008671,0.4305031346802415,0.02354484508593074,138.4442668766964,0.8085828768374995,50,0.04,1
NaN,NaN,NaN,3.035247673264084e-05,188.3590621306433,1.56031673032688,4.931755897417359e-07,188.3636125653662,1.434196257715875,1.125239071984637e-06,190.4151115003677,1.735092333739611,4.281886045731653e-08,186.9968181613292,1.47415455763326,8.878099100328996e-08,186.9967004439188,0.1242299228676849,0.01078245453346551,223.3435169233157,0.6474432457495669,50,0.08,1
