"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,119.6996,16.3399,0.00012753,NaN,NaN,NaN,NaN,1,16.9849,4.628,2.4543,
1,74.4791,12.9929,0.34204,2.0547e-08,0,5.9944,0,1.7421,16.5978,9.0515,7.0127,
2,55.457,13.5725,0.46565,2.8185e-08,0,5.128,0,1.7421,17.2482,7.559,7.5261,
3,51.4284,13.1983,0.59903,9.8274e-09,0,2.0421,1,2.4531,17.4538,8.9884,8.0172,
4,69.5948,14.5532,0.71643,1.69e-07,0,5.8515,1,2.4531,15.0778,3.9124,2.1996,
5,63.073,14.0934,0.88961,3.8662e-08,0,4.9324,0,2.4531,14.4806,3.326,1.6801,
6,60.9134,12.4948,1.0059,7.9602e-09,0,1.3475,1,2.4531,12.9763,3.4715,1.9655,
7,60.6734,12.5895,1.1218,2.283e-08,0,0.74635,1,2.4531,13.0747,3.4916,2.0015,
8,59.0612,11.9459,1.2316,8.9814e-08,0,3.3749,1,2.4531,12.7374,4.42,2.2113,
9,56.9341,11.5605,1.3461,1.2133e-08,0,1.5696,1,2.4531,12.5248,4.8183,2.4563,
10,44.9301,7.6618,1.4007,0.10942,0,4.4148,1,2.4531,9.5869,5.7348,3.1494,
11,41.4211,2.4558,1.4483,1,0,3.3933,1,2.4531,3.285,1.967,1.4556,
12,40.5674,3.2417,1.5515,1.3689e-07,0,2.7994,1,2.4531,4.2282,2.6818,1.5513,
13,40.7185,7.5511,1.6513,1.1088e-07,0,4.7479,1,2.4531,7.6408,1.0074,0.79882,
14,40.6565,7.0977,1.7616,6.4478e-09,0,0.22136,1,2.4531,7.1955,1.0258,0.80653,
15,38.5898,1.4069,1.8066,1,0,1.9136,1,2.4531,1.6204,0.78614,0.47696,
16,38.0744,0.21671,1.8508,1,0,0.77814,1,2.4531,0.29242,0.19628,0.10054,
17,38.0236,0.0063011,1.8962,1,0,0.11447,1,2.4531,0.0067355,0.0023694,0.0012947,
18,38.0234,9.2247e-05,1.9414,1,0,0.0055275,1,2.4531,9.2533e-05,7.1413e-06,4.2238e-06,
19,38.0234,2.223e-06,1.9869,1,0,0.00011141,1,2.4531,2.223e-06,4.0522e-09,2.7684e-09,
20,38.0234,5.1925e-08,2.0343,1,0,2.6559e-06,1,2.4531,5.1925e-08,1.2491e-12,1.151e-12,
21,38.0234,1.2117e-09,2.0832,1,0,6.1968e-08,1,2.4531,1.212e-09,2.2914e-11,1.2419e-11,
