"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,0.13281,0.01856,1.5582,1,4.3354,4.3303,
1,0.22174,4.641,3.3333,0,0,2.7415,0.60797,4.3828,4.3828,
2,0.53136,4.641,3.3333,0,0,0.075652,0.57252,1.1289,1.1289,
3,0.8343,3.2661,3.3333,0.00083947,2.8463e-05,0.023917,0.57191,0.055127,0.05512,
4,1.0571,1.2778,3.3333,3.4982e-05,1.1708e-06,0.022506,0.57157,0.0062939,0.0062938,
5,1.1034,3.013,3.3333,0.00017214,5.7467e-06,0.02213,0.57152,0.0012383,0.0012262,
6,1.1285,0.014329,11.1111,0,0,0.022065,0.5715,0.00048045,0.00048045,
7,1.2479,0.0024412,37.037,2.7894e-05,1.6382e-06,0.021948,0.57151,0.0010788,0.0010783,
8,1.3541,0.01112,123.4568,9.8988e-06,6.5399e-07,0.021809,0.57151,0.0026404,0.0026403,
9,1.4691,0.010617,123.4568,5.3744e-06,3.1514e-07,0.021593,0.57151,0.0053504,0.0053504,
10,1.6676,0.018916,123.4568,1.1779e-06,6.9142e-08,0.021483,0.57151,0.0034093,0.0034093,
11,1.8236,0.082478,123.4568,1.8972e-06,1.1129e-07,0.021431,0.57151,0.0024683,0.0024683,
12,3.4893,0.0061043,411.5226,4.5595e-06,1.4942e-07,0.021106,0.57135,0.0019303,0.0019303,
13,3.7247,145.525,411.5226,1.5215e-06,4.8886e-08,0.021048,0.57135,0.0017816,0.0017816,
14,3.8432,0.05337,411.5226,8.2304e-08,2.6445e-09,0.02104,0.57135,0.00083909,0.00083909,
15,3.8895,0.00083894,411.5226,1.1552e-08,5.8728e-10,0.021036,0.57135,0.00043079,0.00043079,
16,3.9232,0.00042976,411.5226,6.261e-09,2.0117e-10,0.021034,0.57135,0.00022142,0.00022142,
17,3.9589,0.00022133,411.5226,0,0,0.021033,0.57135,0.00011408,0.00011408,
18,3.9838,0.00011383,411.5226,5.6301e-09,2.7721e-10,0.021033,0.57135,5.9194e-05,5.9194e-05,
19,4.0075,5.86e-05,411.5226,0,0,0.021032,0.57135,3.1576e-05,3.1576e-05,
20,4.5366,3.0496e-05,411.5226,2.3825e-07,7.7996e-09,0.021032,0.57135,0.00010191,0.00010191,
21,4.5632,0.11185,411.5226,1.5386e-08,9.5421e-10,0.021032,0.57135,1.0498e-05,1.0498e-05,
22,4.586,2.8865e-07,411.5226,8.9108e-09,2.9171e-10,0.021032,0.57135,4.2366e-07,4.2357e-07,
23,4.6129,4.1018e-08,1371.7421,9.368e-09,5.81e-10,0.021032,0.57135,6.3912e-06,6.3912e-06,
24,4.642,3.1091e-08,1371.7421,2.7919e-12,9.1399e-14,0.021032,0.57135,4.2054e-07,4.2054e-07,
25,4.6545,1.5555e-08,4572.4737,2.7919e-12,9.1399e-14,0.021032,0.57135,4.2046e-07,4.2046e-07,
26,4.6669,0,15241.579,2.7919e-12,9.1399e-14,0.021032,0.57135,4.2121e-07,4.2121e-07,
27,4.678,0,50805.2634,2.7919e-12,9.1399e-14,0.021032,0.57135,4.2951e-07,4.2951e-07,
28,4.6892,0,169350.8781,2.7919e-12,9.1399e-14,0.021032,0.57135,5.1313e-07,5.1313e-07,
29,4.722,0,564502.9269,8.2527e-12,5.1213e-13,0.021032,0.57135,1.0678e-06,1.0678e-06,
30,4.7569,2.5172e-11,564502.9269,5.6097e-13,1.8364e-14,0.021032,0.57135,1.0441e-06,1.0441e-06,
31,4.7915,1.4162e-11,564502.9269,9.3192e-13,5.7831e-14,0.021032,0.57135,7.0715e-07,7.0715e-07,
32,4.8035,4.0719e-12,1881676.4232,9.3192e-13,5.7831e-14,0.021032,0.57135,4.4999e-07,4.4999e-07,
33,4.8422,0,1881676.4232,6.069e-14,1.9868e-15,0.021032,0.57135,9.8402e-07,9.8402e-07,
34,4.8537,1.5959e-12,6272254.7439,6.069e-14,1.9868e-15,0.021032,0.57135,5.4139e-07,5.4139e-07,
35,4.8964,0,6272254.7439,2.3859e-14,1.4806e-15,0.021032,0.57135,4.6876e-07,4.6876e-07,
36,4.9075,3.6443e-13,20907515.8129,2.3859e-14,1.4806e-15,0.021032,0.57135,4.2038e-07,4.2038e-07,
37,4.9188,0,69691719.3763,2.3859e-14,1.4806e-15,0.021032,0.57135,4.6876e-07,4.6876e-07,
38,4.9652,0,232305731.2542,1.7764e-14,5.8154e-16,0.021032,0.57135,9.9225e-07,9.9225e-07,
39,5.0375,1.2169e-13,774352437.514,1.7764e-14,5.8154e-16,0.021032,0.57135,5.0692e-06,5.0692e-06,
40,5.1073,0,2581174791.7132,1.7764e-14,5.8154e-16,0.021032,0.57135,2.489e-05,2.489e-05,
41,5.1771,0,8603915972.3773,1.7764e-14,5.8154e-16,0.021032,0.57135,9.1004e-05,9.1004e-05,
42,5.2444,0,28679719907.9244,1.7764e-14,5.8154e-16,0.021032,0.57135,0.00031139,0.00031139,
43,5.3103,0,95599066359.7481,1.7764e-14,5.8154e-16,0.021032,0.57135,0.00098167,0.00098167,
44,5.3729,0,95599066359.7481,1.7764e-14,5.8154e-16,0.021032,0.57135,0.0025087,0.0025087,
45,5.4358,0,318663554532.4938,1.7764e-14,5.8154e-16,0.021032,0.57135,0.0038285,0.0038285,
46,5.4987,0,1062211848441.646,1.7764e-14,5.8154e-16,0.021032,0.57135,0.0050866,0.0050866,
47,5.5614,0,3540706161472.154,1.7764e-14,5.8154e-16,0.021032,0.57135,0.010248,0.010248,
48,5.6248,0,11802353871573.85,1.7764e-14,5.8154e-16,0.021032,0.57135,0.028857,0.028857,
49,5.6874,0,39341179571912.82,1.7764e-14,5.8154e-16,0.021032,0.57135,0.091724,0.091724,
50,5.7502,0,131137265239709.4,1.7764e-14,5.8154e-16,0.021032,1.0002,0.30159,0.30159,
51,5.8128,0,437124217465698.1,1.7764e-14,5.8154e-16,0.021032,3.3297,1.0012,1.0012,
52,5.8766,0,1457080724885660,1.7764e-14,5.8154e-16,0.021032,11.0949,3.3334,3.3334,
53,5.9397,0,4856935749618868,1.7764e-14,5.8154e-16,0.021032,20,11.1072,11.1072,
54,6.0022,0,1.618978583206289e+16,1.7764e-14,5.8154e-16,0.021032,20,20.0601,20.0601,
55,6.0644,0,5.396595277354298e+16,1.7764e-14,5.8154e-16,0.021032,20,20.2527,20.2527,
56,6.127,0,1.798865092451433e+17,1.7764e-14,5.8154e-16,0.021032,20,20.8945,20.8945,
57,6.1895,0,5.996216974838111e+17,1.7764e-14,5.8154e-16,0.021032,20,20.9141,20.9141,
58,6.252,0,1.998738991612704e+18,1.7764e-14,5.8154e-16,0.021032,20,20.9144,20.9144,
59,6.3145,0,6.662463305375679e+18,1.7764e-14,5.8154e-16,0.021032,20,20.9154,20.9154,
60,6.3771,0,2.220821101791893e+19,1.7764e-14,5.8154e-16,0.021032,20,20.9186,20.9186,
61,6.4395,0,7.402737005972978e+19,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
62,6.5016,0,2.467579001990993e+20,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
63,6.5644,0,8.225263339969975e+20,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
64,6.6265,0,2.741754446656658e+21,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
65,6.6892,0,9.139181488855528e+21,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
66,6.752,0,3.046393829618509e+22,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
67,6.8146,0,1.015464609872836e+23,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
68,6.8769,0,3.384882032909455e+23,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
69,6.9394,0,1.128294010969818e+24,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
70,7.002,0,3.760980036566062e+24,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
71,7.0644,0,1.253660012188687e+25,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
72,7.1268,0,4.178866707295624e+25,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
73,7.1885,0,1.392955569098541e+26,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
74,7.2509,0,4.643185230328472e+26,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
75,7.3135,0,1.547728410109491e+27,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
76,7.3758,0,5.15909470036497e+27,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
77,7.4384,0,1.71969823345499e+28,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
78,7.5013,0,5.732327444849967e+28,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
79,7.5639,0,1.910775814949989e+29,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
80,7.6265,0,6.369252716499964e+29,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
81,7.6889,0,2.123084238833321e+30,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
82,7.7512,0,7.076947462777738e+30,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
83,7.8131,0,2.35898248759258e+31,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
84,7.8758,0,7.863274958641932e+31,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
85,7.9379,0,2.621091652880644e+32,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
86,7.9997,0,8.736972176268813e+32,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
87,8.0613,0,2.912324058756271e+33,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
88,8.1232,0,9.707746862520905e+33,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
89,8.185,0,3.235915620840302e+34,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
90,8.2475,0,1.078638540280101e+35,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
91,8.3093,0,3.595461800933669e+35,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
92,8.3709,0,1.19848726697789e+36,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
93,8.4333,0,3.994957556592966e+36,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
94,8.4962,0,1.331652518864322e+37,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
95,8.5594,0,4.43884172954774e+37,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
96,8.6226,0,1.479613909849247e+38,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
97,8.6858,0,4.932046366164157e+38,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
98,8.7492,0,1.644015455388052e+39,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
99,8.8121,0,5.480051517960174e+39,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
100,8.8768,0,1.826683839320058e+40,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
101,8.9406,0,6.08894613106686e+40,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
102,9.0038,0,2.02964871035562e+41,1.7764e-14,5.8154e-16,0.021032,20,20.9199,20.9199,
