"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,-0.044053,12.4004,9.8373e-05,NaN,NaN,NaN,NaN,1,12.4206,0.20791,0.033959,
1,-0.19285,0.91538,1.7264,0.0041746,0,1.5704,-2,1,0.91538,5.7009e-05,6.2268e-06,
2,-0.38882,6.8015,2.8767,0.079766,0,1.3665,1,3.5573,6.8015,1.0642e-05,4.9396e-07,
3,-0.54006,0.35,4.0248,1,0,0.37256,1,3.5573,0.35,0,0,
4,-0.63545,0.17615,5.1562,1,0,0.75824,1,3.5573,0.17615,0,0,
5,-0.64967,0.013781,6.3339,1,0,0.25459,1,3.5573,0.013781,0,0,
6,-0.64973,0.00066495,7.4496,1,0,0.018494,1,3.5573,0.00066495,0,0,
7,-0.64973,0.0001159,8.6019,1,0,0.0022056,1,3.5573,0.0001159,0,0,
8,-0.64973,2.0609e-05,9.726,1,0,0.00038447,1,3.5573,2.0609e-05,0,0,
9,-0.64973,3.6825e-06,10.8504,1,0,6.8339e-05,1,3.5573,3.6825e-06,0,0,
10,-0.64973,6.5904e-07,11.9715,1,0,1.2214e-05,1,3.5573,6.5904e-07,0,0,
11,-0.64973,1.1802e-07,13.0922,1,0,2.1865e-06,1,3.5573,1.1802e-07,0,0,
12,-0.64973,2.1138e-08,14.2129,1,0,3.9161e-07,1,3.5573,2.1138e-08,0,0,
13,-0.64973,3.7865e-09,15.3304,1,0,7.015e-08,1,3.5573,3.7865e-09,0,0,
14,-0.64973,6.7834e-10,16.4496,1,0,1.2568e-08,1,3.5573,6.7834e-10,0,0,
15,-0.64973,1.2137e-10,17.5716,1,0,2.2505e-09,1,3.5573,1.2137e-10,0,0,
16,-0.64973,2.1833e-11,18.6905,1,0,4.0429e-10,1,3.5573,2.1833e-11,0,0,
17,-0.64973,3.7689e-12,19.8117,1,0,7.1485e-11,1,3.5573,3.7689e-12,0,0,
18,-0.64973,6.2247e-13,20.9244,1,0,1.1918e-11,1,3.5573,6.2247e-13,0,0,
19,-0.64973,3.1671e-13,22.0425,1,0,3.4144e-12,1,3.5573,3.1671e-13,0,0,
20,-0.64973,2.9927e-13,23.1622,1,0,1.9025e-12,1,3.5573,2.9927e-13,0,0,
21,-0.64973,3.1982e-13,24.277,1,0,1.353e-12,1,3.5573,3.1982e-13,0,0,
22,-0.64973,2.8853e-13,25.3919,1,0,2.2875e-12,1,3.5573,2.8853e-13,0,0,
23,-0.64973,3.4852e-13,26.5046,1,0,2.3804e-12,1,3.5573,3.4852e-13,0,0,
24,-0.64973,2.7092e-13,27.6309,1,0,2.2108e-12,1,3.5573,2.7092e-13,0,0,
25,-0.64973,3.2924e-13,28.7492,1,0,1.7266e-12,1,3.5573,3.2924e-13,0,0,
26,-0.64973,2.9951e-13,29.8718,1,0,7.4011e-13,1,3.5573,2.9951e-13,0,0,
27,-0.64973,2.8948e-13,30.9971,1,0,1.7215e-12,1,3.5573,2.8948e-13,0,0,
28,-0.64973,2.8614e-13,32.1139,1,0,2.8226e-12,1,3.5573,2.8614e-13,0,0,
29,-0.64973,3.1135e-13,33.2345,1,0,1.6305e-12,1,3.5573,3.1135e-13,0,0,
30,-0.64973,3.6552e-13,34.3538,1,0,2.4448e-12,1,3.5573,3.6552e-13,0,0,
31,-0.64973,3.1411e-13,35.4725,1,0,1.2864e-12,1,3.5573,3.1411e-13,0,0,
32,-0.64973,2.7596e-13,36.5883,1,0,1.6992e-12,1,3.5573,2.7596e-13,0,0,
33,-0.64973,3.0484e-13,37.702,1,0,9.3814e-13,1,3.5573,3.0484e-13,0,0,
34,-0.64973,2.9449e-13,38.8202,1,0,7.1436e-13,1,3.5573,2.9449e-13,0,0,
35,-0.64973,2.9412e-13,39.9397,1,0,1.3425e-12,1,3.5573,2.9412e-13,0,0,
36,-0.64973,2.8001e-13,41.0572,1,0,3.4991e-12,1,3.5573,2.8001e-13,0,0,
37,-0.64973,3.0922e-13,42.1738,1,0,1.2089e-12,1,3.5573,3.0922e-13,0,0,
38,-0.64973,3.477e-13,43.2909,1,0,2.8232e-12,1,3.5573,3.477e-13,0,0,
39,-0.64973,2.9137e-13,44.4121,1,0,2.8415e-12,1,3.5573,2.9137e-13,0,0,
40,-0.64973,2.7018e-13,45.5272,1,0,2.2768e-12,1,3.5573,2.7018e-13,0,0,
41,-0.64973,4.2156e-13,46.6541,1,0,4.4074e-12,1,3.5573,4.2156e-13,0,0,
42,-0.64973,2.8033e-13,47.778,1,0,3.372e-12,1,3.5573,2.8033e-13,0,0,
43,-0.64973,3.86e-13,48.8978,1,0,3.8063e-12,1,3.5573,3.86e-13,0,0,
44,-0.64973,2.8684e-13,50.0165,1,0,2.5424e-12,1,3.5573,2.8684e-13,0,0,
45,-0.64973,3.5763e-13,51.1276,1,0,2.3965e-12,1,3.5573,3.5763e-13,0,0,
46,-0.64973,2.9172e-13,52.2498,1,0,5.4952e-13,1,3.5573,2.9172e-13,0,0,
47,-0.64973,2.6786e-13,53.3779,1,0,3.0555e-12,1,3.5573,2.6786e-13,0,0,
48,-0.64973,3.1191e-13,54.4953,1,0,2.319e-12,1,3.5573,3.1191e-13,0,0,
49,-0.64973,2.8036e-13,55.616,1,0,9.4584e-13,1,3.5573,2.8036e-13,0,0,
50,-0.64973,3.452e-13,56.7395,1,0,2.0476e-12,1,3.5573,3.452e-13,0,0,
51,-0.64973,2.9659e-13,57.8537,1,0,1.848e-12,1,3.5573,2.9659e-13,0,0,
52,-0.64973,2.7843e-13,58.9733,1,0,8.4372e-13,1,3.5573,2.7843e-13,0,0,
53,-0.64973,3.0449e-13,60.0891,1,0,8.4573e-13,1,3.5573,3.0449e-13,0,0,
54,-0.64973,2.8615e-13,61.2054,1,0,7.1142e-13,1,3.5573,2.8615e-13,0,0,
55,-0.64973,2.857e-13,62.3209,1,0,4.355e-13,1,3.5573,2.857e-13,0,0,
56,-0.64973,2.9556e-13,63.4442,1,0,7.0323e-13,1,3.5573,2.9556e-13,0,0,
57,-0.64973,2.8884e-13,64.5582,1,0,1.0184e-12,1,3.5573,2.8884e-13,0,0,
58,-0.64973,3.4952e-13,65.6806,1,0,3.7459e-12,1,3.5573,3.4952e-13,0,0,
59,-0.64973,2.7083e-13,66.7966,1,0,3.1781e-12,1,3.5573,2.7083e-13,0,0,
60,-0.64973,2.752e-13,67.9066,1,0,1.6085e-12,1,3.5573,2.752e-13,0,0,
