"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,0.20791,0.033959,-0.044053,1,12.4206,12.4004,
1,0.14636,1.5997,3.3333,0,0,-0.2988,0.93091,0.00063355,0.00063355,
2,0.16686,0,11.1111,0,0,-0.2988,0.7006,0.00063355,0.00063355,
3,0.3352,0.37604,11.1111,0,0,-0.49082,0.17403,3.0663,3.0663,
4,0.53204,0.43881,11.1111,0.00058817,6.5193e-06,-0.64415,0.14303,0.42634,0.42634,
5,0.66112,0.03233,11.1111,0.00010199,2.5107e-06,-0.6493,0.14161,0.031231,0.031231,
6,0.71167,0.0029155,11.1111,2.8217e-05,7.5231e-07,-0.64969,0.14162,0.0032435,0.0032432,
7,0.73377,0.00025412,11.1111,5.3421e-06,1.392e-07,-0.64973,0.14162,0.00049339,0.00049331,
8,0.76272,0.00018118,11.1111,8.9373e-06,1.159e-07,-0.64973,0.14163,0.00016257,0.00016228,
9,0.78441,3.6856e-05,11.1111,4.736e-06,3.6533e-07,-0.64973,0.14163,0.00015734,0.00015685,
10,0.82557,0.00051901,37.037,5.1744e-06,3.6051e-07,-0.64973,0.14164,0.00020535,0.00020496,
11,0.84957,1.8097e-05,37.037,8.4012e-07,1.0181e-08,-0.64973,0.14164,6.2747e-05,6.2741e-05,
12,0.86191,0,123.4568,8.4012e-07,1.0181e-08,-0.64973,0.14164,4.1903e-05,4.1893e-05,
13,0.88636,1.811e-06,123.4568,1.2053e-07,8.0613e-09,-0.64973,0.14164,6.0251e-05,6.025e-05,
14,0.90995,1.1915e-06,123.4568,1.9486e-07,2.2828e-09,-0.64973,0.14164,4.111e-05,4.1109e-05,
15,0.96683,8.6256e-05,411.5226,1.645e-07,6.6756e-09,-0.64973,0.14163,4.8649e-05,4.8648e-05,
16,0.99294,5.0204e-07,411.5226,1.0273e-08,2.6918e-10,-0.64973,0.14164,2.0108e-05,2.0108e-05,
17,1.0033,0,1371.7421,1.0273e-08,2.6918e-10,-0.64973,0.14164,1.5537e-05,1.5537e-05,
18,1.0288,4.4734e-08,1371.7421,7.9772e-09,4.6429e-10,-0.64973,0.14163,1.728e-05,1.728e-05,
19,1.0587,3.8372e-08,1371.7421,2.867e-09,1.3624e-10,-0.64973,0.14164,1.9815e-05,1.9815e-05,
20,1.1213,2.817e-05,4572.4737,5.0174e-09,1.7937e-10,-0.64973,0.14163,1.5816e-05,1.5816e-05,
21,1.1511,1.1427e-08,4572.4737,1.8572e-10,1.2144e-11,-0.64973,0.14163,9.0808e-06,9.0808e-06,
22,1.1801,1.0539e-08,4572.4737,1.7845e-10,6.2074e-12,-0.64973,0.14163,8.91e-06,8.91e-06,
23,1.289,2.3002e-05,15241.579,4.2716e-10,2.4807e-11,-0.64973,0.14163,7.1741e-06,7.1741e-06,
24,1.3199,1.5647e-09,15241.579,5.6142e-11,3.207e-12,-0.64973,0.14163,4.2055e-06,4.2055e-06,
25,1.3486,9.9558e-10,15241.579,3.9258e-14,2.0107e-15,-0.64973,0.14163,3.1588e-06,3.1588e-06,
26,1.3589,0,50805.2634,3.9258e-14,2.0107e-15,-0.64973,0.14163,3.1588e-06,3.1588e-06,
27,1.3815,2.1245e-06,169350.8781,5.4773e-12,2.3334e-13,-0.64973,0.14163,1.7247e-06,1.7247e-06,
28,1.4147,5.9364e-11,169350.8781,1.0045e-12,5.1379e-14,-0.64973,0.14163,1.6094e-06,1.6094e-06,
29,1.4475,5.6399e-11,169350.8781,5.7126e-16,2.8107e-17,-0.64973,0.14163,1.5467e-06,1.5467e-06,
30,1.4758,1.5535e-06,564502.9269,7.0928e-12,3.6475e-13,-0.64973,0.14163,1.7926e-06,1.7926e-06,
31,1.5111,2.6607e-11,564502.9269,2.4336e-12,8.137e-14,-0.64973,0.14163,3.5849e-06,3.5849e-06,
32,1.5452,1.6692e-11,564502.9269,2.7125e-17,7.4794e-19,-0.64973,0.14163,1.672e-06,1.672e-06,
33,1.5913,8.3617e-07,1881676.4232,1.5239e-12,4.4962e-14,-0.64973,0.14163,6.3547e-07,6.3547e-07,
34,1.6307,4.4721e-12,1881676.4232,3.6644e-13,1.691e-14,-0.64973,0.14163,1.8729e-06,1.8729e-06,
35,1.6992,0,6272254.7439,3.6644e-13,1.691e-14,-0.64973,0.14163,5.7696e-07,5.7696e-07,
36,1.7379,1.2846e-12,6272254.7439,1.3761e-13,3.6634e-15,-0.64973,0.14163,1.8729e-06,1.8729e-06,
37,1.7729,8.2422e-12,20907515.8129,2.5754e-12,1.1885e-13,-0.64973,0.14164,5.7696e-07,5.7696e-07,
38,1.8158,8.6517e-12,20907515.8129,9.6711e-13,2.5746e-14,-0.64973,0.14163,4.1746e-05,4.1746e-05,
39,1.8569,1.9988e-12,20907515.8129,1.0392e-19,3.3049e-21,-0.64973,0.14163,5.7696e-07,5.7696e-07,
40,1.8677,0,69691719.3763,1.0392e-19,3.3049e-21,-0.64973,0.14163,5.7696e-07,5.7696e-07,
41,1.8785,0,232305731.2542,1.0392e-19,3.3049e-21,-0.64973,0.14163,5.7696e-07,5.7696e-07,
42,1.8886,0,774352437.514,1.0392e-19,3.3049e-21,-0.64973,0.14163,5.7696e-07,5.7696e-07,
43,1.8993,0,2581174791.7132,1.0392e-19,3.3049e-21,-0.64973,0.14163,5.7696e-07,5.7696e-07,
44,1.9103,0,8603915972.3773,1.0392e-19,3.3049e-21,-0.64973,0.14163,5.7696e-07,5.7696e-07,
45,1.921,0,28679719907.9244,1.0392e-19,3.3049e-21,-0.64973,0.14163,5.7696e-07,5.7696e-07,
46,1.9317,0,95599066359.7481,1.0392e-19,3.3049e-21,-0.64973,0.14163,5.7696e-07,5.7696e-07,
47,1.9422,0,318663554532.4938,1.0392e-19,3.3049e-21,-0.64973,0.14163,5.7702e-07,5.7702e-07,
48,1.9527,0,1062211848441.646,1.0392e-19,3.3049e-21,-0.64973,0.14163,5.7769e-07,5.7769e-07,
49,1.9634,0,3540706161472.154,1.0392e-19,3.3049e-21,-0.64973,0.14163,5.8508e-07,5.8508e-07,
