"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,4.628,2.4543,125.9513,1,19.9229,19.3759,
1,0.5195,12.1619,3.3333,1.6988,1.6987,32.5166,0.69878,2.4024,0.00073549,
2,1.1696,21.6783,3.3333,0.43249,0.42485,34.321,0.74295,0.60508,0.070755,
3,1.8126,15.7143,11.1111,0.54088,0.33812,34.5665,1.06,0.9402,0.75703,
4,2.4075,11.7143,11.1111,0.10439,0.0959,34.8501,0.91921,0.52322,0.50519,
5,3.0118,5.1337,11.1111,0.06176,0.035591,34.9026,0.81453,0.12526,0.10856,
6,3.689,20.1781,37.037,0.16553,0.12465,34.7551,1.0247,0.44444,0.40386,
7,4.307,0.30576,37.037,0.0020437,0.0014559,34.9269,0.94902,0.0041259,0.0034774,
8,4.9925,12.4807,123.4568,0.031308,0.030364,34.9141,0.79404,1.4559,1.4553,
9,5.5939,0.25362,123.4568,0.0027179,0.0021889,34.9231,0.99895,0.0080474,0.0073905,
10,6.1458,0.0082341,123.4568,4.319e-06,4.0166e-06,34.9253,0.99842,9.6552e-06,7.7957e-06,
11,6.158,1.4311e-06,123.4568,1.2414e-08,1.1503e-08,34.9253,0.99842,4.1173e-06,4.1172e-06,
12,6.1676,5.0974e-09,123.4568,3.0309e-09,1.9521e-09,34.9253,0.99842,4.666e-06,4.666e-06,
13,6.1774,5.039e-09,411.5226,3.2343e-09,1.6278e-09,34.9253,0.99842,4.032e-06,4.032e-06,
14,6.1875,7.6338e-10,411.5226,3.7086e-10,3.0045e-10,34.9253,0.99842,4.1291e-06,4.1291e-06,
15,6.1958,8.508e-09,1371.7421,9.7094e-10,8.4108e-10,34.9253,0.99842,4.7064e-06,4.7064e-06,
16,6.2065,5.6293e-10,4572.4737,1.4691e-09,1.1453e-09,34.9253,0.99842,1.182e-05,1.182e-05,
17,6.2171,3.5492e-10,4572.4737,3.6419e-10,2.7468e-10,34.9253,0.99842,3.9328e-06,3.9328e-06,
18,6.2271,1.591e-10,4572.4737,3.8276e-11,2.8466e-11,34.9253,0.99842,3.9148e-06,3.9148e-06,
19,6.2364,1.9655e-09,15241.579,1.6323e-10,1.1079e-10,34.9253,0.99842,6.1034e-06,6.1034e-06,
20,6.2479,1.023e-10,50805.2634,3.6509e-10,2.6753e-10,34.9253,0.99841,3.2128e-05,3.2128e-05,
21,6.2666,8.5381e-11,50805.2634,9.3889e-11,7.0616e-11,34.9253,0.99842,3.9337e-06,3.9337e-06,
22,6.2858,1.8571e-11,50805.2634,2.5007e-12,1.9192e-12,34.9253,0.99842,3.8818e-06,3.8818e-06,
23,6.3019,1.237e-10,169350.8781,4.3636e-12,3.146e-12,34.9253,0.99842,4.14e-06,4.14e-06,
24,6.3268,0,564502.9269,4.3636e-12,3.146e-12,34.9253,0.99842,7.3638e-06,7.3638e-06,
25,6.3396,6.191e-12,1881676.4232,2.7314e-11,2.0178e-11,34.9253,0.99841,9.573e-05,9.573e-05,
26,6.3615,0,6272254.7439,2.7314e-11,2.0178e-11,34.9253,0.99835,0.00043537,0.00043537,
27,6.3844,0,20907515.8129,2.7314e-11,2.0178e-11,34.9253,0.99818,0.0015677,0.0015677,
28,6.4075,0,69691719.3763,2.7314e-11,2.0178e-11,34.9253,0.99761,0.0053421,0.0053421,
29,6.4305,0,232305731.2542,2.7314e-11,2.0178e-11,34.9253,0.99571,0.017924,0.017924,
30,6.4534,0,774352437.514,2.7314e-11,2.0178e-11,34.9253,0.98936,0.059862,0.059862,
31,6.4751,0,2581174791.7132,2.7314e-11,2.0178e-11,34.9253,0.96821,0.19966,0.19966,
32,6.4976,0,8603915972.3773,2.7314e-11,2.0178e-11,34.9253,0.89771,0.66564,0.66564,
33,6.5194,0,28679719907.9244,2.7314e-11,2.0178e-11,34.9253,0.66271,2.2189,2.2189,
34,6.5414,0,95599066359.7481,2.7314e-11,2.0178e-11,34.9253,0.72888,7.3965,7.3965,
35,6.5644,0,318663554532.4938,2.7314e-11,2.0178e-11,34.9253,2.7318,24.6551,24.6551,
36,6.586,0,1062211848441.646,2.7314e-11,2.0178e-11,34.9253,11.4356,82.1838,82.1838,
37,6.6078,0,3540706161472.154,2.7314e-11,2.0178e-11,34.9253,20,273.946,273.946,
38,6.6301,0,11802353871573.85,2.7314e-11,2.0178e-11,34.9253,20,804.6261,804.6261,
39,6.6516,0,39341179571912.82,2.7314e-11,2.0178e-11,34.9253,20,2295.6949,2295.6949,
40,6.6731,0,131137265239709.4,2.7314e-11,2.0178e-11,34.9253,20,7267.1414,7267.1414,
41,6.6953,0,437124217465698.1,2.7314e-11,2.0178e-11,34.9253,20,23839.1335,23839.1335,
42,6.7173,0,1457080724885660,2.7314e-11,2.0178e-11,34.9253,20,79079.2697,79079.2697,
43,6.7409,0,4856935749618868,2.7314e-11,2.0178e-11,34.9253,20,263213.1068,263213.1068,
44,6.7629,0,1.618978583206289e+16,2.7314e-11,2.0178e-11,34.9253,20,876992.579,876992.579,
45,6.7841,0,5.396595277354298e+16,2.7314e-11,2.0178e-11,34.9253,20,2922924.1574,2922924.1574,
46,6.8059,0,1.798865092451433e+17,2.7314e-11,2.0178e-11,34.9253,20,9742696.0867,9742696.0867,
47,6.8279,0,5.996216974838111e+17,2.7314e-11,2.0178e-11,34.9253,20,32475269.1847,32475269.1847,
48,6.8492,0,1.998738991612704e+18,2.7314e-11,2.0178e-11,34.9253,20,108250512.8451,108250512.8451,
49,6.871,0,6.662463305375679e+18,2.7314e-11,2.0178e-11,34.9253,20,360834658.3797,360834658.3797,
50,6.8926,0,2.220821101791893e+19,2.7314e-11,2.0178e-11,34.9253,20,1202781810.1617,1202781810.1617,
51,6.9144,0,7.402737005972978e+19,2.7314e-11,2.0178e-11,34.9253,20,4009272316.1016,4009272316.1016,
52,6.9358,0,2.467579001990993e+20,2.7314e-11,2.0178e-11,34.9253,20,13364240669.2346,13364240669.2346,
53,6.9601,0,8.225263339969975e+20,2.7314e-11,2.0178e-11,34.9253,20,44547468513.0114,44547468513.0114,
54,6.9821,0,2.741754446656658e+21,2.7314e-11,2.0178e-11,34.9253,20,148491561325.6006,148491561325.6006,
55,7.0042,0,9.139181488855528e+21,2.7314e-11,2.0178e-11,34.9253,20,494971870700.8981,494971870700.8981,
