,RALM,REPM(LQH),REPM(LSE),RSQO
0,5.6473,0.88102,1.285,8.0118
1,2.6664,0.0034888000000000007,0.025276,0.8665299999999999
2,0.7145600000000001,0.0027513000000000004,0.0078038,0.53669
3,0.174,0.0021390999999999997,0.0032237999999999998,0.3724
4,0.11896,0.0016172,0.0020146,0.31418
5,0.035108,0.0017748000000000002,0.0013491,0.1694
6,0.060654999999999994,0.0012014,0.0011505999999999999,0.07724400000000001
7,0.011572,0.0013816,0.0056836000000000005,0.030160000000000003
8,0.07488099999999999,0.001592,0.0024743,0.026511
9,0.034758,0.0020358,0.00049635,0.018385
10,0.0084191,0.00082822,0.002982,0.0054222
11,0.0050302,0.006131800000000001,0.0005949,0.00093798
12,0.00038429,0.00078112,0.0010244000000000002,2.2309e-05
13,0.00062877,0.0017923,0.0015789,4.8191e-08
14,0.00049332,0.0017029,0.0029253,8.575299999999999e-09
15,0.0018925,0.00060776,0.0012673,8.325899999999999e-09
16,0.00041105,0.00024260000000000002,0.0011979,8.2391e-09
17,0.0050299,0.0005664,0.0013233,8.0096e-09
18,0.0085067,0.0010715,0.0028564,7.7923e-09
19,0.00039902,0.0033479,0.019759,7.5863e-09
20,0.00088225,0.0019480999999999997,0.013621000000000001,7.3907e-09
21,0.002817,0.00055342,0.014716,7.2048e-09
22,0.0062575,0.0014652,0.0028549,7.027800000000001e-09
23,7.4152e-05,0.0023253,9.4353e-05,6.8592e-09
24,0.00010229,0.013805000000000001,0.00010543,6.6983e-09
25,0.00020392,0.00024555,0.00012158,6.5447e-09
26,0.00024143,0.00025068,0.00018130000000000002,6.3978e-09
27,0.0011056,0.00019781,0.00010680000000000001,6.2573e-09
28,0.00069852,0.00039057,0.00016795,6.1228e-09
29,0.0020318,0.0010965999999999999,0.0012580999999999998,5.9938000000000005e-09
30,0.006593099999999999,0.002118,0.0016296,5.870000000000001e-09
31,0.017294,0.0021901,0.0017023,5.7512e-09
32,0.098539,0.0012606,0.0010485,5.6369999999999995e-09
33,0.40639000000000003,0.00068107,0.00096874,5.5272e-09
