,RALM,REPM(LQH),REPM(LSE),RSQO
0,5.7149,0.36378,0.87902,6.242999999999999
1,3.0127,0.047876,0.067487,4017180.3084
2,0.72983,0.047905,0.055613,9695962.258
3,0.19035,0.048017000000000004,0.046862,11513859.6767
4,0.086063,0.048429,0.043727999999999996,95169617.9771
5,0.052812,0.050068,0.047206,38431236.37
6,0.077751,0.054079999999999996,0.058927999999999994,37060812.1842
7,0.051651,0.057583,0.061375,21524635.7133
8,0.046262,0.06047999999999999,0.043123,14898860.1493
9,0.046026,0.062523,0.047056,15984353.6823
10,0.052663,0.063886,0.049602999999999994,17140379.1843
11,0.047204,0.064966,0.051483,61891330.5687
12,0.10098,0.06592100000000001,0.052830999999999996,37218714.2172
13,0.59919,0.066727,0.053782,90213831.8599
14,3.7092,0.067364,0.054444000000000006,98273449.1215
15,1.4369999999999998,0.067846,0.054902,31153479.5567
16,3.9061,0.0682,0.055216999999999995,55342523.3982
17,53.6353,0.068454,0.055433,23764518.5949
18,68.8576,0.068634,0.05558099999999999,26592121.1192
19,1558.4597,0.06876,0.055682,32499302.8287
20,5266.2313,0.068847,0.055751,15492720.1038
21,17583.5342,0.06890700000000001,0.055799,19467962.2892
22,58642.3363,0.068948,0.05583099999999999,37504704.5475
23,195505.2928,0.068977,0.055853,35615060.8866
24,651715.2576,0.068996,0.055867999999999994,42816919.0642
25,2172415.1734,0.06901,0.055878,38382202.9932
26,7241414.9025,0.06901900000000001,0.055885000000000004,17442894.2295
27,24138080.6694,0.069025,0.055889,11600913.9243
28,80460299.8931,0.069029,0.055893,18086625.4709
29,268201030.6391,0.06903200000000001,0.05589500000000001,14709536.5211
30,894003466.4592,0.069034,0.055896,17582049.1343
31,2980011585.8596,0.069035,0.055897,17862087.8981
32,9933371983.8609,0.069035,0.055897,14613732.418
33,33111239977.1988,0.069035,0.055897,42201440.5028
34,110370799954.9915,0.069035,0.055897,83190897.1862
35,367902666547.6354,0.069035,0.055897,34511806.9175
36,1226342221856.441,0.069035,,15189482.28
37,4087807406219.13,0.069035,,15399494.5882
38,13626024687428.01,0.069035,,16135866.4653
39,45420082291457.47,,,69783277.6164
40,151400274304890.7,,,53435547.153000005
41,504667581016332.8,,,46280927.7559
42,1682225270054494.0,,,10136945.6357
43,5607417566848315.0,,,15835849.6191
44,1.869139188949427e+16,,,13282012.5698
45,6.230463963164854e+16,,,47345613.5335
46,2.076821321054904e+17,,,101696715.2183
47,6.922737736849751e+17,,,50154917.93399999
48,2.30757924561659e+18,,,39066923.7067
49,7.691930818721977e+18,,,16059852.6569
50,2.563976939573961e+19,,,48888093.5211
