,RALM,REPM(LQH),REPM(LSE),RSQO
0,5.9381,0.9521,2.3167,7.8402
1,1.7912,0.00031132,0.083713,0.54104
2,0.44737,0.00026353,0.044913999999999996,0.41173000000000004
3,0.1937,0.00013353,0.024444999999999998,0.24067
4,0.14658,4.2063999999999996e-05,0.012497,0.11800000000000001
5,0.027812,1.3300999999999999e-05,0.0070248,0.13627999999999998
6,0.0037669000000000005,5.9451e-06,0.0042857,0.12988
7,0.00060031,2.0263e-06,0.0018554,0.082804
8,0.00022109999999999998,9.188899999999999e-07,0.0013295,0.10207999999999999
9,0.00026528,5.0649e-07,0.0021008000000000003,0.072752
10,0.0002702,4.8637e-07,0.0015609999999999999,0.076835
11,0.00036842,6.039500000000001e-07,0.001721,0.08743
12,0.00031294,8.048999999999999e-07,0.00057226,0.038701
13,0.00027399,5.646899999999999e-07,0.007596300000000001,0.033963
14,0.00056666,1.2052e-06,0.006164,0.012284999999999999
15,0.0001994,6.4949e-07,0.0013597000000000001,0.016828
16,0.00042938,1.0165000000000001e-06,0.005516,0.006960600000000001
17,3.2618000000000005e-05,7.4251e-07,0.012743,0.0052353
18,0.00043098,1.4409999999999998e-06,0.018595,0.0039443
19,0.00015578,8.2774e-07,0.008645100000000001,0.00066853
20,0.00052359,1.0562e-06,0.0079157,1.021e-05
21,7.8997e-05,8.0425e-07,0.009575499999999999,8.886599999999999e-06
22,0.00026517,1.8756999999999999e-06,0.013040000000000001,8.939399999999999e-08
23,7.4409e-06,8.3005e-07,0.019768,6.7488e-08
24,6.6138e-06,1.1435e-06,0.00116,5.3987999999999993e-08
25,8.570800000000001e-06,6.9821e-07,0.023676,4.4734999999999997e-08
26,3.1095e-05,9.282500000000001e-07,0.0005200000000000001,3.8092e-08
27,6.1196e-05,9.015700000000001e-07,0.00089744,3.3159e-08
28,0.00027686,1.2052e-06,0.001289,2.9384999999999998e-08
29,0.00074359,1.0954000000000001e-06,0.00024283,2.64e-08
30,0.0027321999999999997,2.5652e-06,0.00067993,2.4026e-08
31,0.007647,1.0171e-06,0.00094362,2.2068e-08
32,0.046022,1.5109e-06,0.0014772000000000001,2.0431e-08
33,0.18508,5.9991e-07,0.00037775,1.9046e-08
