,RALM,REPM(LQH),REPM(LSE),RSQO
0,0.0,0.0,0.0,3.0293000000000003e-05
1,1.0273,0.7843,1.3691,0.37731
2,2.3975,0.89174,3.0610000000000004,0.72409
3,3.8199,0.96914,4.7971,1.0929
4,5.1722,1.0706,6.4604,1.4604
5,6.7025,1.1242,8.2423,1.8061
6,7.9922,1.1892,9.9018,2.1676
7,9.5613,1.3,11.7101,2.5112
8,9.9192,1.3312,13.2411,2.8277
9,10.2274,1.3561,14.9619,3.2436
10,10.5003,1.3951,16.5429,3.6156
11,10.7625,1.4155,18.2216,3.94
12,10.9538,1.4398,19.8203,4.3276
13,11.1362,1.4623,21.5625,4.6882
14,11.1586,1.4869999999999999,23.3765,5.0346
15,11.1857,1.5105,25.1465,5.2554
16,11.2099,1.5347,26.7555,5.6024
17,11.2343,1.5603,28.4746,5.8404
18,11.2648,1.5913,29.0088,6.1967
19,11.3102,1.6217,29.5807,6.5541
20,11.3405,1.6445,30.1663,6.902
21,11.3722,1.6785,30.7344,7.2431
22,11.4049,1.7015,31.1967,7.6015
23,11.4369,1.7359,31.541,7.945
24,11.4703,1.7634,31.8772,8.1922
25,11.5052,1.7908,32.2187,8.5332
26,11.5446,1.8232,32.5459,8.8828
27,11.582,1.8522,33.0222,9.2379
28,11.6432,1.8845,33.335,9.5804
29,11.6959,1.9176,33.6465,9.9224
30,11.7573,1.9485,34.0014,10.2843
31,11.8102,1.9897,34.3092,10.6478
32,11.8631,2.0199,34.3447,11.0684
33,11.9252,2.0529,34.4772,11.4426
34,11.9859,2.0843,34.5166,11.7897
35,12.0426,2.1198,34.55,12.2116
36,12.1033,2.15,34.5817,12.5833
37,12.1669,2.1787,34.6169,12.902999999999999
38,12.2301,2.2062,34.6611,13.2471
39,12.2977,2.2424,34.6949,13.5957
40,12.3576,2.2718,34.7302,13.9449
41,12.4275,2.3031,34.7637,14.3668
42,12.491,2.333,34.8077,14.7393
43,12.5619,2.3647,34.8406,15.0947
44,12.6299,2.3932,34.8758,15.4467
45,12.7029,2.4248,34.9078,15.795
46,12.7686,2.4538,34.9512,16.1433
47,12.8219,2.4913,34.9825,16.4968
48,12.8754,2.5213,35.0177,16.7286
49,12.9297,2.5558,35.0524,17.1278
50,12.9973,2.5916,35.0948,17.4823
51,13.0518,2.6201,35.1267,17.721
52,13.1054,2.6482,35.1618,18.0657
53,13.1725,2.6764,35.1937,18.3915
54,13.2276,2.7137,35.2371,18.7762
55,13.2802,2.7394,35.2717,19.1959
56,13.3346,2.7701,35.3068,19.5643
57,13.3887,2.7977,35.3385,19.9731
58,13.4423,2.8366,35.382,20.3392
59,13.4952,2.8653,35.4155,20.6793
60,13.5577,2.8943,35.4507,21.0334
61,13.6107,2.9242,35.4827,21.3927
62,13.6655,2.9604,35.5263,21.7452
63,13.7304,2.9908,35.5599,22.0104
64,13.7843,3.0216,35.5952,22.4139
65,13.8381,3.0488,35.626999999999995,22.6401
66,13.8964,3.0895,35.6703,22.9718
67,13.9516,3.1175,35.7031,23.3312
68,14.0053,3.1488,35.7386,23.6836
69,14.0584,3.1862,35.7695,24.0316
70,14.1127,3.2164,35.813,24.4319
71,14.1674,3.2471,35.8473,25.0104
72,14.2221,3.2742,35.883,25.4357
73,14.2782,3.3116,35.9139,25.7918
74,14.3333,3.34,35.9575,26.1238
75,14.3886,3.3665,35.9921,26.4937
76,14.444,3.4059,36.0273,26.8343
77,14.501,3.4355,36.0591,27.1819
78,14.5561,3.4666,36.1025,27.5486
79,14.6115,3.4935,36.1361,27.893
80,14.6667,3.5341,36.1715,28.2368
81,14.7219,3.562,36.2015,35.4327
82,14.7856,3.5927,36.2449,35.8685
83,14.8453,3.6262,36.2776,36.3208
84,14.9123,3.6572,36.311,36.7281
85,14.9717,3.6872,36.342,43.9538
86,15.039000000000001,3.7178,36.3857,44.3437
87,15.1022,3.7533,36.4173,44.7864
88,15.1652,3.7842,36.4534,45.1429
89,15.2247,3.8125,36.4856,45.5194
90,15.290999999999999,3.8507,36.5291,45.8715
91,15.3549,3.8792,36.5609,46.2046
92,15.4182,3.909,36.596,46.6214
93,15.4824,3.9371,36.626,47.1376
94,15.5481,3.9673,36.6696,47.5245
95,15.6134,3.9958,36.703,47.8908
96,15.6807,4.0267,36.7382,48.2232
97,15.7483,4.0553,36.7682,48.5582
98,15.812000000000001,4.082,36.8116,48.9107
