,RALM,REPM(LQH),REPM(LSE),RSQO
0,0.0,0.0,0.0,6.9e-05
1,0.85734,0.20818000000000003,1.328,0.08289400000000001
2,1.9032,0.25982,1.7553,0.15452
3,2.004,0.35269,3.0807,0.22599
4,2.0747,0.45328,3.4901,0.30223
5,2.1435,0.60975,3.7146,0.3717
6,3.2251,0.7912,4.0959,0.43728999999999996
7,4.3611,1.0132,4.3429,0.50369
8,5.5597,2.2227,5.6451,0.57065
9,6.7445,3.3839,7.0187,0.6400399999999999
10,7.9137,4.6127,8.3414,0.7068300000000001
11,9.0574,4.8336,9.7593,0.7778
12,10.2847,6.0393,11.1112,0.8439399999999999
13,11.4451,6.3142,12.4754,0.91325
14,12.6277,6.5751,13.7938,0.9795799999999999
15,13.8208,6.9099,15.1775,1.0456
16,15.0252,7.2248,16.5188,1.1058
17,16.1767,7.5462,17.8784,1.1684
18,17.3433,7.6185,19.2344,1.2276
19,18.5259,7.8567,20.605999999999998,1.2897
20,19.6844,7.9422,21.97,1.3484
21,20.8726,8.009,23.3196,1.4109
22,22.0569,8.0752,24.6778,1.4694
23,23.1201,8.1418,26.0564,1.5329
24,24.1798,8.2041,27.432,1.5964
25,24.2233,8.2624,27.6038,1.6611
26,24.2662,8.3263,27.7759,1.722
27,24.3087,8.3888,27.9238,1.7845
28,24.3536,8.4444,28.1132,1.8438
29,24.4011,8.5041,28.2818,1.9067
30,24.4446,8.5618,28.4604,1.965
31,24.4878,8.5946,28.5555,2.032
32,24.5309,8.6178,28.6514,2.0935
33,24.5742,8.6486,28.6796,2.1584
34,24.6172,8.6762,28.7087,2.2191
35,24.6601,8.6997,28.7342,2.2811
36,24.7027,8.7225,28.7617,2.3411
37,24.7454,8.746,28.7868,2.4031
38,24.7888,8.7676,28.8137,2.4611
39,24.8331,8.794,28.8381,2.5239
40,24.8763,8.8185,28.8657,2.5866
41,24.9209,8.845,28.891,2.6526
42,24.9649,8.8656,28.9176,2.7139
43,25.0089,8.8902,28.9419,2.7731
44,25.0521,8.9121,28.9696,2.8346
45,25.0953,8.936,28.9948,2.8953
46,25.14,8.9566,29.0214,2.9551
47,25.1834,8.9822,29.0454,3.0159
48,25.2313,9.0043,29.0727,3.077
49,25.2746,9.03,29.0981,3.1378
50,25.3242,9.0494,29.1246,3.1987
51,25.3684,9.0727,29.1516,3.2586
52,25.4158,9.099,29.1783,3.3189
53,25.4605,9.1219,29.2037,3.3785
54,25.5068,9.1429,29.2302,3.4399
55,25.5529,9.1718,29.2551,3.5016
56,25.5968,9.1924,29.2824,3.5609
57,25.6438,9.2158,29.3077,3.6244
58,25.6886,9.2375,29.3342,3.6847
59,25.7343,9.2608,29.3587,3.7473
60,25.7778,9.2828,29.386,3.8072
61,25.8273,9.3117,29.4112,3.8669
62,25.8709,9.3322,29.4377,3.9271
63,25.9156,9.3559,29.4606,3.9857
64,25.9601,9.3795,29.4871,4.047
65,26.005,9.4031,29.5101,4.1076
66,26.0521,9.4255,29.5375,4.1671
67,26.0967,9.4517,29.5618,4.2268
68,26.1428,9.4725,29.5869,4.2861
69,26.1878,9.4951,29.6119,4.3459
70,26.2349,9.5201,29.6361,4.4056
71,26.2798,9.544,29.6618,4.4648
72,26.3274,9.5664,29.6851,4.5243
73,26.3723,9.5957,29.7111,4.5833
74,26.4166,9.6172,29.7341,4.6444
75,26.4613,9.6405,29.7597,4.7046
76,26.5059,9.6661,29.7839,4.7641
77,26.5507,9.6896,29.8087,4.8235
78,26.5951,9.7104,29.8335,4.8822
79,26.6399,9.7398,29.8588,4.942
80,26.6874,9.7624,29.8851,5.0016
81,26.7317,9.7857,29.908,5.061
82,26.7766,9.809,29.9345,5.1222
83,26.820999999999998,9.8325,29.9602,5.1813
84,26.8684,9.8532,29.9857,5.2421
85,26.910999999999998,9.8819,30.0093,5.3015
86,26.9545,9.9013,30.0322,5.3606
87,26.9974,9.9248,30.057,5.4202
88,27.0397,9.9493,30.0821,5.4795
89,27.0823,9.9685,30.1123,5.5391
90,27.1246,9.9918,30.1392,5.6003
91,27.166999999999998,10.0184,31.473000000000003,5.6686
92,27.21,10.0411,31.5509,5.7313
93,27.2523,10.0618,31.5786,5.7935
94,27.2963,10.0882,31.6039,5.8534
95,27.3416,10.1092,31.6314,5.9143
96,27.386,10.1321,31.6644,5.9738
97,27.4289,10.1569,31.6938,6.037999999999999
98,27.4715,10.1809,31.719,6.0993
99,27.5144,10.2041,31.747,6.1598
100,27.5612,10.2335,31.7736,6.2209
101,27.6102,10.2594,31.805,6.2878
102,27.6536,10.2826,31.8296,6.3579
103,27.698,10.3085,31.8561,6.4245
104,27.7424,10.3323,31.881,6.4943
105,27.785,10.3535,31.9072,6.562
106,27.8288,10.3811,31.9313,6.6283
107,27.8717,10.4021,31.9574,6.6979999999999995
108,27.914,10.4249,31.9815,6.7647
109,27.9572,10.4501,32.0077,6.8304
110,27.9998,10.4728,32.0324,6.9002
111,28.0422,10.4934,32.0586,6.9672
112,28.0845,10.5204,32.0824,7.0348
113,28.1272,10.542,32.1085,7.1055
114,28.1698,10.5646,32.1331,7.1723
115,28.2123,10.5888,32.1592,7.2424
116,28.2545,10.6129,32.1826,7.3153
117,28.2969,10.6335,32.2085,7.382999999999999
118,28.3392,10.6612,32.2331,7.4487
119,28.3822,10.6818,32.2596,7.519
120,28.4244,10.7053,32.2846,7.5901
121,28.4669,10.7287,32.3108,7.6591
122,28.5093,10.7522,32.3342,7.7307
123,28.5524,10.7704,32.3601,7.8014
124,28.5958,10.7982,32.3849,7.8667
125,28.6386,10.8206,32.4108,7.9361
126,28.6811,10.8451,32.4348,8.003
127,28.7237,10.8664,32.4609,8.0678
128,28.7663,10.8898,32.4855,8.1344
129,28.8087,10.9095,32.5118,8.1946
130,28.8516,10.9379,32.5356,8.2576
131,28.895,10.9606,32.562,8.3156
132,28.9373,10.9834,32.5872,8.3781
133,28.9802,11.0083,32.6134,8.4357
134,29.0227,11.0305,32.6367,8.4985
135,29.0652,11.0534,32.6626,8.5572
136,29.1082,11.0768,32.6873,8.6193
137,29.1523,11.0999,32.7136,8.6777
138,29.1953,11.1234,32.7377,8.741
139,29.2379,11.1465,32.7639,8.801
140,29.2806,11.1692,32.7885,8.8693
141,29.323,11.1925,32.8149,8.9309
142,29.3656,11.2162,32.8391,8.9894
143,29.4087,11.2406,32.8659,9.0481
144,29.4513,11.2605,32.8901,9.1055
145,29.4937,11.2879,32.9163,9.165
146,29.5366,11.3114,32.941,9.2225
147,29.5864,11.3344,32.967,9.2812
148,29.6322,11.3595,32.9909,9.3389
149,29.6765,11.3807,33.0171,9.4018
150,29.7206,11.4035,33.0416,9.4646
151,29.7691,11.4316,33.0677,9.5279
152,29.811999999999998,11.4515,33.0911,9.5889
153,29.8549,11.4748,33.1171,9.652000000000001
154,29.8974,11.4997,33.1419,9.7129
155,29.9427,11.5241,33.1678,9.773
156,29.9898,11.5462,33.1917,9.8323
157,30.0325,11.5746,33.2178,9.8916
158,30.0755,11.5959,33.2425,9.9517
159,30.1181,11.6193,33.2688,10.0115
160,30.1609,11.6422,33.2923,10.0721
161,30.2057,11.6658,33.3183,10.1319
162,30.248,11.6872,33.341,10.1887
163,30.2903,11.716,33.3669,10.2459
164,30.3326,11.7382,33.3916,10.3032
165,30.3784,11.7621,33.4175,10.3603
166,30.4213,11.7842,33.4609,10.4173
167,30.4634,11.8077,33.485,10.4742
168,30.5059,11.8296,33.509,10.5317
169,30.5524,11.8581,33.533,10.5888
170,30.5977,11.8786,33.5577,10.6468
171,30.6446,11.9022,33.5816,10.7037
172,30.6887,11.9254,33.6065,10.7612
173,30.7363,11.9487,33.631,10.8199
174,30.7805,11.9708,33.6557,10.8791
175,30.8259,11.9995,33.6804,10.9388
176,30.872,12.02,33.7045,10.9973
177,30.9164,12.0435,33.7298,11.0582
178,30.961,12.0642,33.7533,11.1182
