,RALM,REPM(LQH),REPM(LSE),RSQO
0,0.0,0.0,0.0,3.0411e-05
1,1.8004,0.40831999999999996,0.27812,0.31439
2,3.2326,0.44565,0.7378600000000001,0.6069
3,4.6802,0.5119600000000001,1.1072,0.9183
4,6.1233,0.76625,1.9889,1.247
5,7.7285,0.85185,3.2449,1.584
6,9.2401,0.93391,4.5744,1.8708
7,10.904000000000002,1.0771,6.3995,2.1877
8,12.402999999999999,1.5195,8.5866,2.5032
9,13.9159,1.5897,10.7761,2.8162
10,15.3935,1.6142,11.0504,3.1038
11,16.987000000000002,1.6357,11.1586,3.4102
12,18.5316,1.6621,11.2037,3.7221
13,20.0066,1.7183,11.2445,4.0242
14,21.5405,1.7458,11.2881,4.3588
15,23.0056,1.7685,11.3276,4.6521
16,24.4394,1.7957,11.3773,4.9888
17,26.0196,1.8216,11.4189,5.2707
18,27.4547,1.8498,11.4652,5.6202
19,28.9465,1.8771,11.5131,5.9709
20,30.5288,1.9056,11.5614,6.2965
21,32.0522,1.9334,11.6063,6.6129
22,33.5898,1.9644,11.6588,6.9548
23,35.154,1.9904,11.7077,7.268
24,36.7882,2.0246,11.7547,7.5644
25,38.2744,2.055,11.8114,7.8951
26,39.746,2.0903,11.8592,8.1815
27,41.278999999999996,2.1232,11.9134,8.4757
28,42.9019,2.1594,11.969000000000001,8.7723
29,44.4768,2.1905,12.024000000000001,9.0746
30,46.1747,2.2288,12.0814,9.3791
31,47.6639,2.2637,12.1364,9.7123
32,49.2996,2.2996,12.1972,9.9935
33,50.7864,2.3337,12.2477,10.2994
34,52.4739,2.37,12.3079,10.6369
35,54.0294,2.4062,12.3571,10.9353
36,54.4363,2.4415,12.4165,11.2491
37,54.528999999999996,2.4775,12.4689,11.5885
38,54.577,2.5117,12.5268,11.8853
39,54.6207,2.5481,12.5812,12.1646
40,54.6651,2.5847,12.6353,12.4713
41,54.7146,2.6189999999999998,12.6912,12.7585
42,54.7585,2.6552,12.7414,13.08
43,54.8042,2.6902,12.7969,13.3826
44,54.8555,2.7268,12.8504,13.7014
45,54.8987,2.7615,12.9022,14.0206
46,54.9774,2.7966,12.9587,14.3399
47,55.0603,2.8329,13.0068,14.6461
48,55.1374,2.8664,13.0633,14.9779
49,55.2173,2.9042,13.1193,15.2851
50,55.3136,2.9365,13.169,15.5829
51,55.3912,2.9713,13.2248,15.9237
52,55.4701,3.0104,13.2801,16.239
53,55.5564,3.0387,13.3293,16.5182
54,55.6337,3.076,13.3847,16.817999999999998
55,55.7157,3.1141,13.443,17.0954
56,55.7963,3.1417,13.4937,17.4109
57,55.8736,3.1795,13.5559,17.7401
58,55.9511,3.2202,13.607999999999999,18.0117
59,56.0272,3.2502,13.6626,18.2886
60,56.1034,3.2881,13.718,18.575
61,56.18600000000001,3.3233,13.7648,18.8524
62,56.2602,3.3617,13.8205,19.15
63,56.3347,3.3923,13.8752,19.4498
64,56.4161,3.4297,13.9314,19.7753
65,56.5078,3.4656,13.9866,20.1115
66,56.5848,3.495,14.0406,20.3954
67,56.6848,3.5339,14.0924,20.7354
68,56.7604,3.5683,14.1485,21.0262
69,56.8435,3.6066,14.2057,21.3307
70,56.9185,3.6427,14.26,21.6288
71,56.9971,3.6729,14.3152,21.9319
72,57.073,3.7122,14.3647,22.2284
73,57.1483,3.7469,14.4208,22.5566
74,57.2318,3.7834,14.48,22.8455
75,57.306999999999995,3.8211,14.5345,23.1366
76,57.3846,3.8513,14.5892,23.4378
77,57.4692,3.8891,14.6373,23.7401
78,57.5473,3.9252,14.6931,24.0292
79,57.6513,3.963,14.7528,24.375
80,57.7266,3.9944,14.8063,24.6531
81,57.8113,4.0333,14.8606,24.9525
82,57.8867,4.0687,14.9133,25.2492
83,57.9643,4.1061,14.9677,25.5275
84,58.0408,4.1419,15.0296,25.8033
85,58.1171,4.1755,15.0817,26.1168
86,58.1941,4.2131,15.1359,26.3934
87,58.2697,4.2454,15.1891,26.7041
88,58.3538,4.2832,15.2432,26.9841
89,58.4294,4.3177,15.3029,27.3241
90,58.508,4.3569,15.3559,27.6018
91,58.5854,4.3898,15.4102,27.8879
92,58.6935,4.4261,15.4619,28.2019
93,58.771,4.4641,15.5229,28.487
94,58.8789,4.4978,15.5731,28.8226
95,58.9543,4.5364,15.6252,29.1069
96,59.0378,4.569,15.6794,29.4034
97,59.1133,4.6061,15.7313,29.7012
98,59.1909,4.6439,15.7855,30.052
99,59.2662,4.6714,15.8422,30.3685
100,59.3445,4.7105,15.892000000000001,30.6474
101,59.4239,4.7508,15.9503,30.9456
102,59.4973,4.7918,15.9999,31.2312
103,59.5776,4.8275,16.0582,31.5184
104,59.6501,4.8668,16.1095,31.8069
105,59.7248,4.9054,16.1644,32.0919
106,59.7971,4.9603,16.2189,32.3792
107,59.8716,4.9914,16.2656,32.6717
108,59.9542,5.0337,16.3212,33.0214
109,60.0276,5.0699,16.3793,33.3496
110,60.1081,5.1092,16.4302,33.6449
111,60.1807,5.1436,16.4863,33.9522
112,60.2582,5.1965,16.5357,34.2826
113,60.331,5.2325,16.5936,34.5855
114,60.4063,5.2721,16.648,34.9125
115,60.5088,5.3081,16.699,35.225
116,60.5824,5.3457,16.7588,35.5423
117,60.6628,5.3826,16.8098,35.8398
118,60.7355,5.4335,16.8645,36.1886
119,60.8131,5.4705,16.9232,36.4865
120,60.8859,5.507999999999999,16.9738,36.7697
121,60.9605,5.5457,17.0292,37.0959
122,61.0612,5.5815,17.0872,37.3931
123,61.1338,5.6214,17.1414,37.728
124,61.2154,5.6704,17.2012,38.0638
125,61.2879,5.7063,17.253,38.3515
126,61.3654,5.7468,17.3184,38.6441
127,61.4379,5.7813,17.3664,38.9321
128,61.5127,5.8208,17.426,39.2343
129,61.6119,5.8563,17.4803,39.5214
130,61.6843,5.9052,17.5281,39.8684
131,61.7655,5.9439,17.5847,40.1912
132,61.8379,5.9774,17.6339,40.467
133,61.9151,6.0261,17.6892,40.7633
134,61.9877,6.0752,17.7407,41.0602
