"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,0.25085,0.032419,2.4679,1,4.1927,4.1774,
1,0.099021,3.6575,3.3333,0,0,3.7683,0.84194,3.2164,3.2164,
2,0.26021,3.6575,3.3333,0,0,1.3064,0.71516,1.3408,1.3408,
3,0.33605,2.2762,3.3333,0,0,1.0476,0.70682,0.22248,0.22248,
4,0.36604,0.41835,3.3333,0.00042455,1.5724e-05,1.0119,0.70824,0.047195,0.047193,
5,0.3899,0.053046,3.3333,0.0003485,2.6006e-05,1.0054,0.7094,0.011542,0.011533,
6,0.40722,0.012571,3.3333,0.00018954,1.7849e-05,1.004,0.71003,0.0039815,0.0039716,
7,0.41895,0.0039652,3.3333,7.981e-05,8.1591e-06,1.0037,0.7103,0.0015211,0.0015158,
8,0.43129,0.0013863,3.3333,4.2653e-05,6.6058e-06,1.0036,0.71044,0.00064111,0.0006366,
9,0.44374,0.00060346,3.3333,2.0019e-05,2.9992e-06,1.0036,0.71047,0.00027722,0.00027554,
10,0.45336,0.00022164,3.3333,0,0,1.0037,0.71045,0.00015391,0.00015391,
11,0.46323,0.00013538,11.1111,1.1784e-05,2.4117e-06,1.0036,0.71049,9.2861e-05,8.9552e-05,
12,0.47628,3.2752e-05,11.1111,3.185e-07,3.2864e-08,1.0036,0.71049,3.7163e-05,3.7161e-05,
13,0.48932,4.3832e-05,11.1111,1.0016e-06,1.7543e-07,1.0036,0.7105,2.8187e-05,2.8123e-05,
14,0.49582,9.9317e-06,37.037,1.0016e-06,1.7543e-07,1.0036,0.71051,2.5316e-05,2.5245e-05,
15,0.50762,0,37.037,7.4479e-08,6.0615e-09,1.0036,0.71049,3.5047e-05,3.5047e-05,
16,0.51956,3.3863e-06,123.4568,6.499e-07,1.1464e-07,1.0036,0.71051,3.1652e-05,3.1634e-05,
17,0.53726,1.693e-06,123.4568,9.5135e-08,8.3543e-09,1.0036,0.7105,9.2902e-06,9.2893e-06,
18,0.55254,1.0104e-06,411.5226,7.1752e-11,3.5895e-12,1.0036,0.7105,1.9451e-05,1.9451e-05,
19,0.56613,2.8191e-07,411.5226,1.8083e-08,3.3825e-09,1.0036,0.71051,1.2551e-06,1.2547e-06,
20,0.58238,1.8709e-07,1371.7421,4.3754e-11,2.1716e-12,1.0036,0.7105,1.2945e-05,1.2945e-05,
21,0.59973,6.3195e-08,1371.7421,1.949e-11,3.195e-12,1.0036,0.7105,1.2485e-06,1.2485e-06,
22,0.60675,3.1497e-08,4572.4737,1.949e-11,3.195e-12,1.0036,0.7105,1.2516e-06,1.2516e-06,
23,0.61324,0,15241.579,1.949e-11,3.195e-12,1.0036,0.7105,1.2596e-06,1.2596e-06,
24,0.62013,0,50805.2634,1.949e-11,3.195e-12,1.0036,0.7105,1.3214e-06,1.3214e-06,
25,0.63997,0,50805.2634,1.4088e-11,2.3077e-12,1.0036,0.7105,1.8161e-06,1.8161e-06,
26,0.66014,1.698e-11,169350.8781,4.1407e-11,3.5322e-12,1.0036,0.7105,3.6635e-06,3.6635e-06,
27,0.68247,1.2627e-10,169350.8781,3.2808e-12,5.3892e-13,1.0036,0.7105,1.248e-06,1.248e-06,
28,0.70389,7.8809e-11,564502.9269,1.5625e-11,1.3328e-12,1.0036,0.7105,2.09e-06,2.09e-06,
29,0.72689,4.2135e-11,564502.9269,1.5592e-12,2.5611e-13,1.0036,0.7105,2.9343e-06,2.9343e-06,
30,0.74779,3.0632e-11,564502.9269,4.8572e-17,1.9917e-18,1.0036,0.7105,1.2479e-06,1.2479e-06,
31,0.7664,2.1767e-11,1881676.4232,1.3127e-13,1.1221e-14,1.0036,0.7105,3.6835e-07,3.6835e-07,
32,0.79212,1.2528e-06,6272254.7439,1.2438e-11,1.4839e-12,1.0036,0.7105,7.7759e-08,7.7759e-08,
33,0.8163,1.9134e-11,6272254.7439,1.4132e-12,1.1153e-13,1.0036,0.7105,3.4746e-05,3.4746e-05,
34,0.84047,2.4014e-11,6272254.7439,6.9389e-17,8.7148e-18,1.0036,0.7105,4.8539e-09,4.8539e-09,
