"repeat","row_dim","col_dim","rank","tolKKTres","maxOuterIter","maxtime","verbosity","P","PA",
1,2,4,1,4,10000,180,1,0,0,1,1,0,0,0.5412,3.219,
,,,,,,,,0,1,0,1,0,0.015671,0,0.072206,
