"repeat","row_dim","col_dim","rank","tolKKTres","maxOuterIter","maxtime","verbosity","P","PA",
1,2,4,1,2,10000,180,1,1,0,0,1,0.61658,0,0,-0.4688,
,,,,,,,,1,1,0,0,0.44164,-0.68438,0,0,
