"repeat","row_dim","col_dim","rank","tolKKTres","maxOuterIter","maxtime","verbosity","P","PA",
1,2,4,1,8,10000,180,1,1,1,1,1,1.1172,0.82455,0.65629,-1.2167,
,,,,,,,,1,1,1,1,-0.91332,-0.67407,-0.53651,0.99465,
