"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,125.9513,18.5458,9.8171e-05,NaN,NaN,NaN,NaN,1,19.1166,4.628,2.4543,
1,71.0492,13.4221,0.47609,1.8492e-08,0,6.3883,0,1.5925,16.1513,6.5101,6.3505,
2,54.8109,10.6835,0.56478,2.8185e-08,0,4.9666,0,1.5925,14.6521,7.8329,7.0466,
3,59.0062,11.7526,0.65536,1.1088e-07,0,6.2563,1,1.5925,12.0939,2.0751,2.0163,
4,50.0631,11.0392,0.74623,3.4796e-08,0,4.186,0,1.5925,11.7331,3.6899,2.5844,
5,53.2386,9.7898,0.89198,1.1088e-07,0,4.5808,1,1.5925,9.8016,0.46906,0.28443,
6,52.2209,9.4764,0.96569,1.8492e-08,0,1.543,1,1.5925,9.4977,0.49216,0.44743,
7,49.9856,9.4526,1.0406,3.8662e-08,0,1.6197,1,1.5925,9.5609,1.0158,1.015,
8,47.5017,9.1699,1.1396,4.2958e-08,0,2.2415,1,1.5925,9.5272,2.4578,1.6285,
9,46.2545,8.9648,1.2104,7.275e-08,0,2.3467,1,1.5925,9.3207,1.918,1.8001,
10,47.8201,8.1907,1.2736,1.5445e-06,0,2.698,1,1.5925,8.3742,1.3938,1.2208,
11,47.8204,8.3176,1.3504,3.8662e-08,0,0.17966,1,1.5925,8.4985,1.4011,1.22,
12,47.8131,8.3134,1.4214,2.5366e-08,0,0.25537,1,1.5925,8.4951,1.418,1.2199,
13,47.7237,8.3181,1.4929,1.6643e-08,0,0.5156,1,1.5925,8.5065,1.4893,1.2323,
14,47.2696,8.2931,1.564,1.2133e-08,0,0.86225,1,1.5925,8.5182,1.7035,1.3214,
15,46.6036,8.2125,1.6365,8.8447e-09,0,0.83188,1,1.5925,8.4914,1.9251,1.4502,
16,45.2334,7.8785,1.6753,0.020276,0,1.1979,1,1.5925,8.2941,2.3229,1.7372,
17,34.7122,3.8393,1.705,1,0,3.3889,1,1.5925,4.2708,1.5706,1.2933,
18,34.3175,0.29891,1.7353,1,0,1.1428,1,1.5925,0.40994,0.20654,0.1982,
19,34.2878,0.037036,1.7667,1,0,0.24858,1,1.5925,0.037562,0.0059913,0.0039084,
20,34.2892,0.0092073,1.8154,1,0,0.072771,1,1.5925,0.009247,0.0008413,0.00050055,
21,34.2896,0.0026194,1.8568,1,0,0.021366,1,1.5925,0.0026199,4.6857e-05,2.759e-05,
22,34.2896,0.00072617,1.8931,1,0,0.0060108,1,1.5925,0.00072618,3.6037e-06,2.1575e-06,
23,34.2896,0.00019965,1.9367,1,0,0.0016589,1,1.5925,0.00019965,2.7051e-07,1.6334e-07,
24,34.2896,5.4755e-05,1.9805,1,0,0.00045544,1,1.5925,5.4755e-05,2.0295e-08,1.2288e-08,
25,34.2896,1.5007e-05,2.0185,1,0,0.00012486,1,1.5925,1.5007e-05,1.5215e-09,9.2865e-10,
26,34.2896,4.112e-06,2.0587,1,0,3.4216e-05,1,1.5925,4.112e-06,1.1406e-10,7.587e-11,
27,34.2896,1.1267e-06,2.1023,1,0,9.3755e-06,1,1.5925,1.1267e-06,6.6354e-12,3.3706e-12,
28,34.2896,3.0872e-07,2.1445,1,0,2.5689e-06,1,1.5925,3.0872e-07,1.1984e-11,6.24e-12,
29,34.2896,8.4588e-08,2.2101,1,0,7.0387e-07,1,1.5925,8.4588e-08,1.1654e-11,9.5419e-12,
30,34.2896,2.3177e-08,2.2415,1,0,1.9286e-07,1,1.5925,2.3177e-08,2.4085e-12,1.8195e-12,
31,34.2896,6.3504e-09,2.2751,1,0,5.2843e-08,1,1.5925,6.3504e-09,6.8461e-12,3.6161e-12,
32,34.2896,1.7395e-09,2.3126,1,0,1.4477e-08,1,1.5925,1.7395e-09,3.3837e-12,3.0207e-12,
33,34.2896,4.7661e-10,2.3433,1,0,3.9663e-09,1,1.5925,4.7663e-10,3.5258e-12,2.821e-12,
34,34.2896,1.3097e-10,2.3752,1,0,1.0875e-09,1,1.5925,1.3102e-10,3.7506e-12,1.9733e-12,
35,34.2896,3.6305e-11,2.4041,1,0,2.9925e-10,1,1.5925,3.7609e-11,8.4703e-12,6.7156e-12,
36,34.2896,8.8093e-12,2.4331,1,0,8.019e-11,1,1.5925,1.6726e-11,1.378e-11,8.64e-12,
37,34.2896,3.1891e-12,2.4651,1,0,2.3743e-11,1,1.5925,7.2749e-12,6.3793e-12,3.907e-12,
38,34.2896,9.6841e-13,2.4941,1,0,7.475e-12,1,1.5925,7.1823e-12,5.5917e-12,4.997e-12,
39,34.2896,7.6101e-13,2.5236,1,0,2.4893e-12,1,1.5925,5.0272e-12,3.6191e-12,3.5122e-12,
40,34.2896,6.199e-13,2.5535,1,0,2.7629e-12,1,1.5925,4.9725e-12,4.7828e-12,2.9967e-12,
41,34.2896,6.0998e-13,2.5846,1,0,3.6489e-12,1,1.5925,9.6854e-12,8.4337e-12,6.5784e-12,
42,34.2896,1.6413e-12,2.615,1,0,5.558e-12,1,1.5925,1.1091e-11,7.9541e-12,7.7539e-12,
43,34.2896,7.5446e-14,2.6431,1,0,3.4068e-12,1,1.5925,8.218e-13,8.1313e-13,4.5264e-13,
44,34.2896,2.4994e-13,2.6725,1,0,1.2028e-12,1,1.5925,2.8559e-12,2.7951e-12,1.6626e-12,
45,34.2896,2.5872e-13,2.7025,1,0,8.0408e-13,1,1.5925,1.5266e-12,1.1511e-12,1.0599e-12,
46,34.2896,1.2304e-12,2.7309,1,0,4.3055e-12,1,1.5925,1.1336e-11,1.1219e-11,6.1416e-12,
47,34.2896,3.6618e-13,2.7626,1,0,3.1953e-12,1,1.5925,3.6622e-13,5.3291e-15,3.5527e-15,
48,34.2896,9.7588e-13,2.7914,1,0,2.8994e-12,1,1.5925,6.5679e-12,4.923e-12,4.5798e-12,
49,34.2896,4.893e-13,2.8199,1,0,2.2646e-12,1,1.5925,3.8112e-12,3.7785e-12,1.9357e-12,
50,34.2896,2.8206e-13,2.8486,1,0,1.807e-12,1,1.5925,6.5668e-12,5.4838e-12,4.5427e-12,
51,34.2896,4.4303e-13,2.8774,1,0,1.678e-12,1,1.5925,3.8026e-12,3.7754e-12,1.9371e-12,
52,34.2896,9.308e-13,2.9064,1,0,3.1465e-12,1,1.5925,9.0666e-12,9.0101e-12,4.702e-12,
53,34.2896,5.7664e-13,2.9344,1,0,3.7358e-12,1,1.5925,5.1047e-12,4.5974e-12,3.3699e-12,
54,34.2896,7.1716e-14,2.9631,1,0,1.151e-12,1,1.5925,1.1998e-12,1.0938e-12,7.9081e-13,
55,34.2896,1.2225e-12,2.9915,1,0,2.9051e-12,1,1.5925,8.0734e-12,6.9045e-12,5.4531e-12,
56,34.2896,2.3123e-13,3.0206,1,0,2.6717e-12,1,1.5925,5.1202e-12,4.4187e-12,3.4975e-12,
57,34.2896,3.855e-13,3.0493,1,0,1.5678e-12,1,1.5925,2.7026e-12,2.5229e-12,1.706e-12,
58,34.2896,3.6816e-13,3.0796,1,0,2.1782e-12,1,1.5925,6.2246e-12,5.0158e-12,4.3417e-12,
59,34.2896,1.1012e-12,3.1091,1,0,2.6989e-12,1,1.5925,9.9784e-12,9.8961e-12,5.2738e-12,
60,34.2896,1.2253e-12,3.1395,1,0,4.5054e-12,1,1.5925,1.3065e-11,1.1697e-11,8.6934e-12,
61,34.2896,1.5469e-12,3.1775,1,0,5.1275e-12,1,1.5925,1.5122e-11,1.3996e-11,9.7538e-12,
62,34.2896,1.1219e-12,3.209,1,0,4.5425e-12,1,1.5925,1.0312e-11,9.4591e-12,6.7043e-12,
63,34.2896,1.2343e-12,3.2391,1,0,4.4895e-12,1,1.5925,8.4895e-12,6.7275e-12,5.8782e-12,
64,34.2896,8.0145e-13,3.2787,1,0,3.435e-12,1,1.5925,1.184e-11,1.0221e-11,8.0715e-12,
65,34.2896,1.9564e-12,3.3077,1,0,5.1556e-12,1,1.5925,1.5835e-11,1.5642e-11,8.5673e-12,
66,34.2896,1.2415e-12,3.336,1,0,5.0436e-12,1,1.5925,1.0334e-11,1.0238e-11,5.4545e-12,
67,34.2896,9.068e-13,3.3658,1,0,3.2293e-12,1,1.5925,5.6381e-12,5.1652e-12,3.6178e-12,
