"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,21.2343,14.4593,51.9273,68.519,
1,0.14271,0.2521,0.15104,29.3721,8.0085,
2,0.32381,0.33805,0.21291,29.1137,9.427,
3,0.35,0.49701,0.29057,29.1312,15.4499,
4,0.37674,0.00042283,0.00021142,29.8696,43.0758,
5,0.40719,0.067011,0.033506,29.1762,97.2472,
6,0.44243,0.021546,0.010773,29.5335,114.0227,
7,0.48281,0.0059017,0.0029509,29.5883,4.1066,
8,0.5035,0.0059017,0.0029509,29.5883,4.1015,
9,0.59072,0.58003,0.29183,29.5106,4.133,
10,0.62007,0.0047036,0.0023518,29.7709,94.3264,
11,0.64596,0.13984,0.071005,29.5384,4.6254,
12,0.72237,0.0012236,0.00061181,29.6014,4.1074,
13,0.7513,8.7016e-06,4.3508e-06,29.6976,5.8997,
14,0.77272,0.28077,0.14039,29.6976,103.6664,
15,0.80069,0.081267,0.04097,29.6306,113.9478,
16,0.82169,0.00067396,0.00033698,29.6306,4.1267,
17,0.86266,0.00022842,0.00011421,29.6501,109.3146,
18,0.89063,0.33663,0.16848,29.6395,4.5441,
19,0.96107,0.22957,0.11486,29.6523,4.8551,
20,0.98552,0.0002005,0.00010025,29.6435,4.7422,
21,1.0159,0.052926,0.02648,29.6651,106.6642,
22,1.1009,5.5717e-06,2.7859e-06,29.7158,102.4466,
23,1.1656,6.7353e-05,3.3676e-05,29.6884,106.3575,
24,1.2168,2.7079e-05,1.354e-05,29.6955,5.3732,
25,1.2618,1.5922e-05,7.961e-06,29.6985,104.7317,
26,1.2964,1.3615e-05,6.8074e-06,29.699,5.5035,
27,1.3284,0.1199,0.059953,29.7015,104.2569,
28,1.3604,2.6524e-06,1.3262e-06,29.7015,5.6936,
29,1.3825,2.6524e-06,1.3262e-06,29.7015,104.0101,
30,1.41,4.4751e-06,2.2376e-06,29.6995,5.6429,
31,1.4308,0.21546,0.10773,29.6995,5.6429,
