"iter","time","maxviolation","meanviolation","cost",
0,0,20.7267,14.2055,51.9273,
1,0.10084,0.80313,0.44995,29.0632,
2,0.12527,0.74498,0.4155,29.1128,
3,0.18895,0.027156,0.013578,29.4614,
4,0.31661,0.021687,0.010843,29.3492,
5,0.56536,0.50698,0.26091,29.3951,
6,0.59765,0.073704,0.037124,29.808,
7,0.63205,0.00087011,0.00043506,29.692,
8,0.66879,0.25759,0.12968,29.6388,
9,0.7035,0.00041553,0.00020776,29.7002,
10,0.73627,9.3966e-05,4.6983e-05,29.7821,
11,0.75737,9.3966e-05,4.6983e-05,29.7821,
12,0.79672,0.00015206,7.603e-05,29.689,
13,0.87354,0.11521,0.057689,29.6541,
14,0.91037,5.3294e-05,2.6647e-05,29.6686,
15,0.9398,0.14416,0.072349,29.7655,
16,0.98013,2.0162e-05,1.0081e-05,29.6994,
17,1.0123,1.4053e-05,7.0266e-06,29.701,
18,1.0317,0.23914,0.11957,29.7017,
19,1.0839,5.9533e-07,2.9766e-07,29.7095,
20,1.1331,2.7308e-07,1.3654e-07,29.7503,
21,1.1703,0.1457,0.07285,29.746,
22,1.2613,7.7671e-07,3.8836e-07,29.7379,
23,1.3085,7.3311e-06,3.6655e-06,29.7824,
24,1.355,1.2706e-06,6.3529e-07,29.7675,
25,1.3989,0.030262,0.015131,29.7676,
26,1.4358,3.8448e-07,1.9224e-07,29.762,
27,1.4689,7.9105e-08,3.9553e-08,29.7602,
28,1.4898,7.9105e-08,3.9553e-08,29.7602,
29,1.526,6.4329e-08,3.2165e-08,29.7598,
30,1.5584,6.6369e-08,3.3184e-08,29.7595,
31,1.5785,6.6369e-08,3.3184e-08,29.7595,
