"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,21.244,14.0293,43.1333,59.7251,
1,0.079393,0.1234,0.061698,23.6682,9.2734,
2,0.096698,0.080575,0.040287,23.7214,1.7129,
3,0.11487,0.06209,0.031045,23.7489,1.8836,
4,0.13169,0.051475,0.025738,23.7667,1.9885,
5,0.15271,0.035727,0.017864,23.7974,1.8779,
6,0.17244,0.028101,0.01405,23.8151,2.049,
7,0.18762,0.023504,0.011752,23.827,2.1538,
8,0.21623,0.016433,0.0082167,23.8484,2.0188,
9,0.24524,0.012939,0.0064694,23.8609,2.1934,
10,0.27071,0.01082,0.0054099,23.8694,2.2982,
11,0.29291,0.0075509,0.0037754,23.8846,2.1405,
12,0.31659,0.005931,0.0029655,23.8935,2.316,
13,0.34569,0.0049509,0.0024754,23.8996,2.4189,
14,0.37438,0.0034424,0.0017212,23.9103,2.2405,
15,0.40693,0.0026974,0.0013487,23.9166,2.4138,
16,0.44281,0.0022477,0.0011239,23.9209,2.5133,
17,0.47243,0.0015583,0.00077917,23.9284,2.318,
18,0.51976,0.0012189,0.00060946,23.9328,2.4876,
19,0.57434,0.0010145,0.00050727,23.9357,2.5832,
20,0.63251,0.00070207,0.00035104,23.9409,2.3752,
21,0.72048,0.00054859,0.00027429,23.9439,2.5408,
22,0.84752,0.00048617,0.00024308,23.9453,2.6039,
23,0.90323,0.00036891,0.00018445,23.9481,2.2807,
24,0.90468,0.00036891,0.00018445,23.9481,2.2807,
25,0.96252,0.00023796,0.00011898,23.9518,1.8705,
26,0.96385,0.00023796,0.00011898,23.9518,1.8705,
27,1.0222,0.00013498,6.7492e-05,23.9556,1.4978,
28,1.024,0.00013498,6.7492e-05,23.9556,1.4978,
29,1.1322,7.0307e-05,3.5153e-05,23.9588,1.2407,
30,1.1336,7.0307e-05,3.5153e-05,23.9588,1.2407,
