"iter","time","maxviolation","meanviolation","cost",
0,0,5.5235,3.3075,50.5749,
1,0.070067,0.3457,0.17285,41.9254,
2,0.21468,0.061873,0.030937,41.5259,
3,0.27087,0.04802,0.02401,41.5613,
4,0.40343,0.013888,0.0069439,41.6754,
5,0.47303,0.010804,0.0054022,41.6904,
6,0.50437,0.0084358,0.0042179,41.7032,
7,0.53914,0.0066256,0.0033128,41.7143,
8,0.58665,0.0052446,0.0026223,41.7236,
9,0.63705,0.0041959,0.0020979,41.7316,
10,0.67686,0.0034081,0.001704,41.7382,
11,0.75388,0.00099116,0.00049558,41.7655,
12,0.80804,0.00077613,0.00038807,41.7691,
13,0.8583,0.00061063,0.00030532,41.7722,
14,0.91134,0.00048348,0.00024174,41.775,
15,0.96966,0.00038619,0.00019309,41.7773,
16,1.0264,0.00031237,0.00015619,41.7792,
17,1.0817,0.0002574,0.0001287,41.7808,
18,1.1708,7.3635e-05,3.6818e-05,41.7882,
19,1.2387,5.7917e-05,2.8959e-05,41.7892,
20,1.3048,4.581e-05,2.2905e-05,41.79,
21,1.3689,3.6515e-05,1.8257e-05,41.7907,
22,1.4406,2.9429e-05,1.4714e-05,41.7913,
23,1.5149,2.4105e-05,1.2053e-05,41.7918,
24,1.6467,7.0537e-06,3.5269e-06,41.794,
25,1.7411,5.5432e-06,2.7716e-06,41.7943,
26,1.8185,4.3782e-06,2.1891e-06,41.7946,
27,1.9252,3.4822e-06,1.7411e-06,41.7948,
28,2.0363,2.7972e-06,1.3986e-06,41.795,
29,2.1296,2.2795e-06,1.1398e-06,41.7951,
30,2.2883,6.7783e-07,3.3891e-07,41.7958,
31,2.4056,5.3214e-07,2.6607e-07,41.7959,
32,2.4222,5.3214e-07,2.6607e-07,41.7959,
