"iter","time","maxviolation","meanviolation","cost",
0,0,35.2574,22.2226,61.7304,
1,0.17749,0.53958,0.26979,24.3999,
2,0.20744,0.076378,0.038189,25.078,
3,0.25529,0.022423,0.011212,25.2668,
4,0.29852,0.017633,0.0088164,25.2921,
5,0.33066,0.013937,0.0069684,25.3141,
6,0.36472,0.011094,0.0055468,25.3331,
7,0.39489,0.00892,0.00446,25.3494,
8,0.43462,0.0072787,0.0036393,25.363,
9,0.51705,0.0021616,0.0010808,25.4211,
10,0.57913,0.0016976,0.0008488,25.429,
11,0.63855,0.0013395,0.00066977,25.4359,
12,0.71224,0.0010638,0.00053192,25.4419,
13,0.76886,0.00085266,0.00042633,25.447,
14,0.84275,0.00069251,0.00034626,25.4513,
15,0.92763,0.00020815,0.00010407,25.4691,
16,1.0051,0.0001633,8.1648e-05,25.4716,
17,1.2043,0.00012866,6.4329e-05,25.4738,
18,1.363,0.00010197,5.0986e-05,25.4756,
19,1.4825,8.1495e-05,4.0747e-05,25.4772,
20,1.5758,6.5913e-05,3.2956e-05,25.4786,
21,1.642,5.4262e-05,2.7131e-05,25.4797,
22,1.8124,1.5706e-05,7.8531e-06,25.4848,
23,1.9615,1.2358e-05,6.1792e-06,25.4855,
24,2.1018,9.7769e-06,4.8885e-06,25.4861,
25,2.239,7.7934e-06,3.8967e-06,25.4866,
26,2.3701,6.2797e-06,3.1398e-06,25.487,
27,2.5039,5.1408e-06,2.5704e-06,25.4874,
28,2.7136,1.5109e-06,7.5546e-07,25.4889,
29,2.8737,1.1874e-06,5.9371e-07,25.4891,
30,2.889,9.3784e-07,4.6892e-07,25.4893,
31,3.0343,7.4581e-07,3.7291e-07,25.4895,
32,3.0418,7.4581e-07,3.7291e-07,25.4895,
