"iter","time","maxviolation","meanviolation","cost",
0,0,15.6499,10.9618,46.6893,
1,0.091238,0.17805,0.089025,20.4133,
2,0.17719,0.066267,0.033134,20.6006,
3,0.20168,0.054062,0.027031,20.6347,
4,0.24834,0.016798,0.0083991,20.7776,
5,0.26155,0.013268,0.0066341,20.7979,
6,0.27172,0.010546,0.0052728,20.8154,
7,0.28564,0.0084559,0.0042279,20.8305,
8,0.29836,0.0068691,0.0034346,20.8433,
9,0.3306,0.0020753,0.0010377,20.896,
10,0.34697,0.0016286,0.00081432,20.9034,
11,0.36841,0.0012836,0.00064181,20.9098,
12,0.38179,0.0010176,0.00050882,20.9153,
13,0.39557,0.00081344,0.00040672,20.9201,
14,0.41332,0.000658,0.000329,20.9242,
15,0.42851,0.00054173,0.00027087,20.9276,
16,0.45948,0.00015702,7.8512e-05,20.9428,
17,0.47805,0.00012357,6.1784e-05,20.9449,
18,0.49494,9.7768e-05,4.8884e-05,20.9466,
19,0.515,7.7941e-05,3.897e-05,20.9481,
20,0.53728,6.2808e-05,3.1404e-05,20.9494,
21,0.55799,5.1423e-05,2.5712e-05,20.9505,
22,0.59457,1.5117e-05,7.5583e-06,20.9551,
23,0.61323,1.1881e-05,5.9403e-06,20.9558,
24,0.63475,9.3839e-06,4.6919e-06,20.9563,
25,0.65483,7.4631e-06,3.7315e-06,20.9568,
26,0.68234,5.9937e-06,2.9969e-06,20.9572,
27,0.69357,4.8827e-06,2.4414e-06,20.9575,
28,0.74564,1.4549e-06,7.2743e-07,20.959,
29,0.75978,1.1421e-06,5.7107e-07,20.9592,
30,0.77347,9.0072e-07,4.5036e-07,20.9593,
31,0.78621,7.1481e-07,3.5741e-07,20.9595,
32,0.79809,7.1481e-07,3.5741e-07,20.9595,
33,0.80699,7.1481e-07,3.5741e-07,20.9595,
