"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,43.8202,28.1759,52.8174,130.2683,
1,0.30575,0.10511,0.052556,26.9015,21.0563,
2,0.39277,0.33463,0.27217,23.6492,4.5664,
3,0.53821,0.19233,0.096165,23.6742,10.0719,
4,0.57004,0.10259,0.051295,23.9448,50.5134,
5,0.59566,0.069386,0.034693,24.0754,4.9834,
6,0.62614,0.053645,0.026823,24.1483,5.2295,
7,0.65881,0.044344,0.022172,24.1966,5.3716,
8,0.69097,0.030408,0.015204,24.2795,4.9869,
9,0.72124,0.023657,0.011828,24.3267,5.223,
10,0.75007,0.019625,0.0098126,24.3581,5.3609,
11,0.78823,0.013521,0.0067603,24.4126,4.9805,
12,0.82362,0.010541,0.0052707,24.4438,5.2135,
13,0.87067,0.0087562,0.0043781,24.4646,5.3505,
14,0.91036,0.0060422,0.0030211,24.5008,4.973,
15,0.96136,0.0047143,0.0023572,24.5216,5.2053,
16,1.0079,0.0039177,0.0019588,24.5355,5.3422,
17,1.1027,0.002705,0.0013525,24.5596,4.9668,
18,1.1481,0.0024057,0.0012029,24.5664,5.0836,
19,1.2139,0.0016952,0.00084761,24.5844,4.5874,
20,1.2154,0.0016952,0.00084761,24.5844,4.5874,
21,1.3024,0.0010268,0.00051339,24.6053,4.3832,
22,1.3037,0.0010268,0.00051339,24.6053,4.3832,
23,1.3962,0.000558,0.000279,24.6245,4.5909,
24,1.3977,0.000558,0.000279,24.6245,4.5909,
25,1.5523,0.00028284,0.00014142,24.64,5.0072,
26,1.5742,0.00028284,0.00014142,24.64,5.0072,
27,1.7201,0.00013723,6.8614e-05,24.6517,5.4341,
28,1.7215,0.00013723,6.8614e-05,24.6517,5.4341,
29,1.8608,6.4762e-05,3.2381e-05,24.6601,5.7884,
30,1.8623,6.4762e-05,3.2381e-05,24.6601,5.7884,
