"iter","time","maxviolation","meanviolation","cost",
0,0,16.0451,10.0392,50.2715,
1,0.14145,0.26466,0.2307,44.993,
2,0.21017,0.064405,0.032202,44.9834,
3,0.23207,0.054985,0.027493,45.0057,
4,0.28113,0.014257,0.0071285,45.1371,
5,0.31011,0.011146,0.0055731,45.1521,
6,0.34024,0.0087692,0.0043846,45.1649,
7,0.36961,0.0069541,0.0034771,45.1758,
8,0.40657,0.0055717,0.0027858,45.185,
9,0.45071,0.0045247,0.0022624,45.1928,
10,0.47686,0.0037404,0.0018702,45.1991,
11,0.53616,0.0010193,0.00050963,45.2291,
12,0.58287,0.0008034,0.0004017,45.2327,
13,0.64375,0.00063743,0.00031872,45.2358,
14,0.68568,0.00051016,0.00025508,45.2385,
15,0.73417,0.00041304,0.00020652,45.2407,
16,0.79064,0.00033961,0.0001698,45.2426,
17,0.88859,9.6476e-05,4.8238e-05,45.2512,
18,0.95391,7.6026e-05,3.8013e-05,45.2523,
19,1.0272,6.0261e-05,3.013e-05,45.2532,
20,1.1162,4.8137e-05,2.4068e-05,45.2541,
21,1.18,3.8854e-05,1.9427e-05,45.2548,
22,1.2923,3.1802e-05,1.5901e-05,45.2553,
23,1.4248,9.232e-06,4.616e-06,45.2579,
24,1.5092,7.2684e-06,3.6342e-06,45.2582,
25,1.5916,5.7529e-06,2.8764e-06,45.2585,
26,1.6849,4.5858e-06,2.2929e-06,45.2588,
27,1.7691,3.6903e-06,1.8452e-06,45.259,
28,1.8649,3.0079e-06,1.504e-06,45.2592,
29,1.9709,2.4941e-06,1.2471e-06,45.2593,
30,2.11,6.9725e-07,3.4863e-07,45.2601,
31,2.2306,5.5104e-07,2.7552e-07,45.2602,
32,2.2384,5.5104e-07,2.7552e-07,45.2602,
