"iter","time","maxviolation","meanviolation","cost",
0,0,32.3154,22.6819,52.0591,
1,0.083958,0.085471,0.042735,15.7675,
2,0.11283,0.068391,0.034196,15.7791,
3,0.1446,0.01827,0.0091351,15.8234,
4,0.17659,0.014176,0.0070879,15.8287,
5,0.2066,0.011052,0.0055258,15.8332,
6,0.23833,0.0086683,0.0043341,15.837,
7,0.26449,0.0068548,0.0034274,15.8402,
8,0.29338,0.0054755,0.0027378,15.843,
9,0.3153,0.0044304,0.0022152,15.8453,
10,0.34024,0.0036473,0.0018236,15.8471,
11,0.38309,0.00099499,0.00049749,15.8558,
12,0.42756,0.00078289,0.00039145,15.8568,
13,0.47338,0.00061989,0.00030995,15.8577,
14,0.53103,0.00049491,0.00024745,15.8585,
15,0.56516,0.00039947,0.00019974,15.8591,
16,0.58916,0.0003272,0.0001636,15.8597,
17,0.65251,9.3705e-05,4.6852e-05,15.8621,
18,0.70853,7.3748e-05,3.6874e-05,15.8624,
19,0.78147,5.8363e-05,2.9182e-05,15.8627,
20,0.8463,4.6527e-05,2.3263e-05,15.8629,
21,0.92658,3.7456e-05,1.8728e-05,15.8631,
22,1.0079,3.0551e-05,1.5276e-05,15.8633,
23,1.1201,2.5361e-05,1.268e-05,15.8634,
24,1.3445,7.0421e-06,3.521e-06,15.8641,
25,1.43,5.5663e-06,2.7831e-06,15.8642,
26,1.5506,4.4291e-06,2.2146e-06,15.8643,
27,1.682,3.5558e-06,1.7779e-06,15.8643,
28,1.8344,2.8891e-06,1.4446e-06,15.8644,
29,1.9499,2.3855e-06,1.1928e-06,15.8644,
30,2.1411,6.7543e-07,3.3772e-07,15.8646,
31,2.1586,5.3318e-07,2.6659e-07,15.8647,
32,2.2746,5.3315e-07,2.6657e-07,15.8647,
33,2.2762,5.3315e-07,2.6657e-07,15.8647,
