"iter","time","maxviolation","meanviolation","cost",
0,0,24.4611,16.2751,39.8355,
1,0.3648,0.28933,0.14467,21.987,
2,0.4862,0.024989,0.012494,22.4095,
3,0.49631,0.024989,0.012494,22.4095,
4,0.50615,0.024989,0.012494,22.4095,
5,0.51525,0.024989,0.012494,22.4095,
6,0.8103,0.0020607,0.0010304,22.5257,
7,0.83263,0.0020607,0.0010304,22.5257,
8,0.85428,0.0020607,0.0010304,22.5257,
9,0.87519,0.0020607,0.0010304,22.5257,
10,0.89563,0.0020607,0.0010304,22.5257,
11,0.91137,0.0020607,0.0010304,22.5257,
12,0.9257,0.0020607,0.0010304,22.5257,
13,1.8062,0.00018088,9.0439e-05,22.5578,
14,1.8236,0.00018088,9.0439e-05,22.5578,
15,1.8422,0.00018088,9.0439e-05,22.5578,
16,1.8608,0.00018088,9.0439e-05,22.5578,
17,1.8778,0.00018088,9.0439e-05,22.5578,
18,1.8946,0.00018088,9.0439e-05,22.5578,
19,2.6341,1.6159e-05,8.0794e-06,22.5671,
20,2.6575,1.6159e-05,8.0794e-06,22.5671,
21,2.6805,1.6159e-05,8.0794e-06,22.5671,
22,2.7026,1.6159e-05,8.0794e-06,22.5671,
23,2.7251,1.6159e-05,8.0794e-06,22.5671,
24,2.7492,1.6159e-05,8.0794e-06,22.5671,
25,3.1983,1.451e-06,7.2552e-07,22.5699,
26,3.2387,1.451e-06,7.2552e-07,22.5699,
27,3.2791,1.451e-06,7.2552e-07,22.5699,
28,3.3187,1.451e-06,7.2552e-07,22.5699,
29,3.3586,1.451e-06,7.2552e-07,22.5699,
30,3.4011,1.451e-06,7.2552e-07,22.5699,
