"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,15.0647,10.6692,46.6893,57.0391,
1,0.41698,0.063483,0.031742,20.7197,9.0263,
2,0.67033,0.17024,0.08512,20.3885,2.2625,
3,0.70323,0.090322,0.045161,20.5445,25.8647,
4,0.72376,0.090322,0.045161,20.5445,22.2805,
5,0.74629,0.057708,0.028854,20.6238,3.2409,
6,0.77851,0.042784,0.021392,20.67,2.6866,
7,0.80234,0.034662,0.017331,20.6987,2.797,
8,0.8142,0.023134,0.011567,20.7462,2.5965,
9,0.82442,0.017779,0.0088897,20.7724,2.7541,
10,0.83532,0.014651,0.0073254,20.7896,2.844,
11,0.84895,0.010006,0.0050028,20.8192,2.6377,
12,0.85842,0.0077699,0.003885,20.8359,2.7826,
13,0.86883,0.0064397,0.0032198,20.847,2.8661,
14,0.8789,0.0044309,0.0022154,20.8663,2.6572,
15,0.89258,0.0034525,0.0017262,20.8773,2.7972,
16,0.90608,0.0028669,0.0014335,20.8847,2.8782,
17,0.91971,0.0019775,0.00098876,20.8975,2.6676,
18,0.93954,0.0015427,0.00077134,20.9049,2.8056,
19,0.95344,0.0012819,0.00064093,20.9098,2.8854,
20,0.97921,0.00088496,0.00044248,20.9184,2.6738,
21,0.99462,0.00087363,0.00043682,20.9187,2.6818,
22,1.0184,0.00059562,0.00029781,20.926,2.3882,
23,1.0198,0.00059562,0.00029781,20.926,2.3882,
24,1.0777,0.0003517,0.00017585,20.934,2.2478,
25,1.08,0.0003517,0.00017585,20.934,2.2478,
26,1.1128,0.00018796,9.3981e-05,20.9412,2.3107,
27,1.1147,0.00018796,9.3981e-05,20.9412,2.3107,
28,1.1521,9.4279e-05,4.7139e-05,20.9469,2.4796,
29,1.1535,9.4279e-05,4.7139e-05,20.9469,2.4796,
30,1.1941,4.5441e-05,2.2721e-05,20.9511,2.6612,
31,1.1958,4.5441e-05,2.2721e-05,20.9511,2.6612,
