"repeat","dim","density","mlink","maxOuterIter","maxtime","minstepsize","verbosity","L","A",
1,15,0.02,1,5000,3600,1e-08,1,3,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,3.0419,3.5466,3.2279,3.569,3.3007,3.6786,3.175,2.8356,3.4211,3.1283,2.7935,2.9177,3.6587,3.6227,3.7916,
,,,,,,,,0,5,0,-1,-1,0,0,0,-1,-1,0,0,-1,0,0,3.5466,3.0165,3.6786,3.5437,3.0937,3.7746,3.3608,3.0885,3.4375,3.3706,2.9073,3.3458,3.4935,3.1253,3.4445,
,,,,,,,,0,0,3,0,0,-1,0,-1,0,-1,0,0,0,0,0,3.2279,3.6786,3.2494,3.5295,3.6137,3.5591,3.5458,2.8376,3.3173,3.2597,3.0861,3.5564,3.5358,3.5336,3.7454,
,,,,,,,,-1,-1,0,4,0,-1,0,0,0,0,0,0,0,-1,0,3.569,3.5437,3.5295,3.4515,3.336,3.8076,3.1358,2.894,3.3983,3.0626,2.7872,3.3754,3.1951,3.3763,4.1326,
,,,,,,,,0,-1,0,0,3,0,-1,0,0,0,0,-1,0,0,0,3.3007,3.0937,3.6137,3.336,2.7564,3.6601,3.6401,2.4586,2.773,3.2692,2.6816,2.9875,2.8687,3.2305,3.7646,
,,,,,,,,0,0,-1,-1,0,4,0,-1,-1,0,0,0,0,0,0,3.6786,3.7746,3.5591,3.8076,3.6601,3.9942,3.4147,3.2555,3.4517,3.4036,3.434,3.7436,3.8419,3.6113,3.8885,
,,,,,,,,0,0,0,0,-1,0,3,0,-1,-1,0,0,0,0,0,3.175,3.3608,3.5458,3.1358,3.6401,3.4147,2.8333,3.5539,3.1732,2.4523,3.4987,3.3391,3.0117,3.1899,3.6492,
,,,,,,,,-1,0,-1,0,0,-1,0,4,-1,0,0,0,0,0,0,2.8356,3.0885,2.8376,2.894,2.4586,3.2555,3.5539,2.69,3.0819,2.5527,2.6859,2.3368,2.6798,3.3817,3.0468,
,,,,,,,,-1,-1,0,0,0,-1,-1,-1,5,0,0,0,0,0,0,3.4211,3.4375,3.3173,3.3983,2.773,3.4517,3.1732,3.0819,2.8528,2.9484,2.9537,2.9093,3.0167,3.136,3.5166,
,,,,,,,,0,-1,-1,0,0,0,-1,0,0,5,-1,0,0,0,-1,3.1283,3.3706,3.2597,3.0626,3.2692,3.4036,2.4523,2.5527,2.9484,2.9286,2.9813,3.0587,3.3311,3.4773,3.325,
,,,,,,,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,2.7935,2.9073,3.0861,2.7872,2.6816,3.434,3.4987,2.6859,2.9537,2.9813,3.2399,3.0814,3.0286,3.3121,2.9207,
,,,,,,,,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,2.9177,3.3458,3.5564,3.3754,2.9875,3.7436,3.3391,2.3368,2.9093,3.0587,3.0814,2.8913,3.2429,3.5211,3.4601,
,,,,,,,,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.6587,3.4935,3.5358,3.1951,2.8687,3.8419,3.0117,2.6798,3.0167,3.3311,3.0286,3.2429,3.0951,3.3329,3.5158,
,,,,,,,,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,3.6227,3.1253,3.5336,3.3763,3.2305,3.6113,3.1899,3.3817,3.136,3.4773,3.3121,3.5211,3.3329,3.8012,3.7404,
,,,,,,,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,3.7916,3.4445,3.7454,4.1326,3.7646,3.8885,3.6492,3.0468,3.5166,3.325,2.9207,3.4601,3.5158,3.7404,4.3558,
