"iter","time","maxviolation","meanviolation","cost",
0,0,26.8003,17.9475,50.1521,
1,0.1062,0.97823,0.91008,28.7385,
2,0.16135,0.21677,0.10839,29.5405,
3,0.20238,0.037703,0.018851,30.3526,
4,0.22484,0.03035,0.015175,30.4102,
5,0.24753,0.02486,0.01243,30.4578,
6,0.30651,0.007132,0.003566,30.6661,
7,0.35187,0.0055985,0.0027993,30.6932,
8,0.39397,0.0044177,0.0022088,30.7167,
9,0.43744,0.0035111,0.0017556,30.737,
10,0.48411,0.002819,0.0014095,30.7542,
11,0.52678,0.0022968,0.0011484,30.7687,
12,0.60875,0.00067945,0.00033973,30.8297,
13,0.6791,0.00053321,0.00026661,30.838,
14,0.78874,0.0004204,0.0002102,30.8452,
15,0.86927,0.00033358,0.00016679,30.8514,
16,0.94996,0.00026708,0.00013354,30.8567,
17,1.0594,0.00021662,0.00010831,30.8612,
18,1.1659,6.5195e-05,3.2597e-05,30.8797,
19,1.2665,5.1124e-05,2.5562e-05,30.8822,
20,1.3764,4.0259e-05,2.013e-05,30.8845,
21,1.4721,3.1888e-05,1.5944e-05,30.8864,
22,1.579,2.5463e-05,1.2731e-05,30.888,
23,1.6719,2.057e-05,1.0285e-05,30.8895,
24,1.7592,1.6906e-05,8.4528e-06,30.8906,
25,1.9207,4.9126e-06,2.4563e-06,30.8959,
26,1.9865,3.8639e-06,1.932e-06,30.8966,
27,2.099,3.0552e-06,1.5276e-06,30.8972,
28,2.2005,2.4336e-06,1.2168e-06,30.8977,
29,2.3267,1.9589e-06,9.7944e-07,30.8981,
30,2.4823,1.6012e-06,8.0059e-07,30.8985,
31,2.6008,4.7248e-07,2.3624e-07,30.9001,
32,2.6024,4.7248e-07,2.3624e-07,30.9001,
