"iter","time","maxviolation","meanviolation","cost",
0,0,77.4587,52.8404,32.5171,
1,0.31766,0.94933,0.47466,27.2832,
2,0.34009,0.094544,0.047272,28.4928,
3,0.36607,0.024131,0.012065,28.7405,
4,0.38936,0.019066,0.0095331,28.7679,
5,0.41203,0.015183,0.0075917,28.7914,
6,0.43334,0.012218,0.006109,28.8113,
7,0.4499,0.0099692,0.0049846,28.8281,
8,0.477,0.0082854,0.0041427,28.8419,
9,0.5291,0.0022608,0.0011304,28.9094,
10,0.56837,0.0017864,0.0008932,28.9175,
11,0.60344,0.0014213,0.00071064,28.9246,
12,0.63028,0.0011412,0.00057061,28.9306,
13,0.66572,0.00092771,0.00046385,28.9357,
14,0.70127,0.00076668,0.00038334,28.9399,
15,0.75613,0.00021559,0.00010779,28.9598,
16,0.80438,0.00017018,8.509e-05,28.9623,
17,0.84733,0.00013518,6.759e-05,28.9645,
18,0.8949,0.00010828,5.4139e-05,28.9664,
19,0.94282,8.7707e-05,4.3854e-05,28.9679,
20,0.99348,7.2123e-05,3.6062e-05,28.9693,
21,1.0639,2.0673e-05,1.0337e-05,28.9753,
22,1.1175,1.6299e-05,8.1495e-06,28.9761,
23,1.1932,1.2924e-05,6.4621e-06,28.9767,
24,1.2511,1.0327e-05,5.1635e-06,28.9773,
25,1.3141,8.3371e-06,4.1686e-06,28.9778,
26,1.3627,6.8246e-06,3.4123e-06,28.9782,
27,1.4497,1.9862e-06,9.9311e-07,28.9801,
28,1.5161,1.564e-06,7.82e-07,28.9803,
29,1.5566,1.2381e-06,6.1903e-07,28.9805,
30,1.6364,9.8701e-07,4.935e-07,28.9807,
31,1.6516,7.9436e-07,3.9718e-07,28.9809,
32,1.7194,7.9435e-07,3.9717e-07,28.9809,
33,1.721,7.9435e-07,3.9717e-07,28.9809,
