"iter","time","maxviolation","meanviolation","cost",
0,0,9.723,7.5125,44.9511,
1,0.08406,0.069285,0.06448,30.1833,
2,0.17378,0.14194,0.074907,29.4265,
3,0.26458,0.23905,0.12055,28.8927,
4,0.30838,0.48303,0.24254,28.8711,
5,0.3452,0.28664,0.15022,28.9814,
6,0.37218,0.31253,0.15887,28.9442,
7,0.40541,0.019872,0.0099359,29.0434,
8,0.42593,0.019872,0.0099359,29.0434,
9,0.45544,0.010198,0.005099,29.0007,
10,0.48879,0.00085545,0.00042772,28.9235,
11,0.52611,0.036422,0.018331,28.9085,
12,0.56109,8.3383e-07,4.1691e-07,28.9142,
13,0.62848,0.25251,0.12626,28.9068,
14,0.6639,5.6928e-06,2.8464e-06,28.9392,
15,0.69862,0.32707,0.16354,28.9717,
16,0.72998,7.1372e-07,3.5686e-07,28.9677,
17,0.75085,0.22546,0.11273,28.9677,
18,0.77174,7.1372e-07,3.5686e-07,28.9677,
19,0.81256,2.56e-07,1.28e-07,28.9681,
20,0.84141,2.7144e-08,1.3572e-08,28.9684,
21,0.87386,0.3271,0.16355,28.9676,
22,0.89481,0.050646,0.025323,28.9676,
23,0.91542,0.10332,0.051662,28.9676,
24,0.93597,1.2357e-07,6.1785e-08,28.9676,
25,0.96671,1.0204e-07,5.1021e-08,28.9684,
26,0.98771,1.0204e-07,5.1021e-08,28.9684,
27,1.0202,0.11121,0.055604,28.9681,
28,1.0503,0.32847,0.16423,28.9681,
29,1.0715,8.8241e-10,4.4121e-10,28.9681,
30,1.1017,2.4473e-12,1.2236e-12,28.968,
31,1.1389,0.10355,0.051773,28.9658,
32,1.1599,0.41103,0.20552,28.9658,
