"iter","time","maxviolation","meanviolation","cost",
0,0,24.3841,16.2366,39.8355,
1,0.16751,0.35187,0.31959,21.9198,
2,0.19393,0.060556,0.030278,22.3152,
3,0.20668,0.049414,0.024707,22.341,
4,0.24004,0.013733,0.0068667,22.4523,
5,0.2633,0.010777,0.0053884,22.4661,
6,0.28625,0.0085046,0.0042523,22.4781,
7,0.30945,0.0067604,0.0033802,22.4883,
8,0.33064,0.0054269,0.0027135,22.497,
9,0.35135,0.0044127,0.0022064,22.5044,
10,0.38216,0.00365,0.001825,22.5105,
11,0.43992,0.0010132,0.0005066,22.5394,
12,0.47712,0.00079961,0.00039981,22.5429,
13,0.5079,0.00063512,0.00031756,22.546,
14,0.53935,0.00050881,0.00025441,22.5487,
15,0.5689,0.00041231,0.00020616,22.5509,
16,0.61303,0.00033931,0.00016965,22.5528,
17,0.67515,9.6741e-05,4.8371e-05,22.5614,
18,0.71245,7.6277e-05,3.8138e-05,22.5624,
19,0.75494,6.0494e-05,3.0247e-05,22.5634,
20,0.79772,4.8352e-05,2.4176e-05,22.5642,
21,0.85018,3.9053e-05,1.9527e-05,22.5649,
22,0.90093,3.199e-05,1.5995e-05,22.5655,
23,0.96557,9.282e-06,4.641e-06,22.5681,
24,1.0172,7.31e-06,3.655e-06,22.5684,
25,1.0634,5.788e-06,2.894e-06,22.5687,
26,1.1065,4.6158e-06,2.3079e-06,22.569,
27,1.1579,3.7165e-06,1.8583e-06,22.5692,
28,1.2019,3.0314e-06,1.5157e-06,22.5694,
29,1.2661,2.5159e-06,1.2579e-06,22.5695,
30,1.3397,7.0175e-07,3.5087e-07,22.5703,
31,1.3539,5.5476e-07,2.7738e-07,22.5704,
32,1.4104,5.5475e-07,2.7738e-07,22.5704,
33,1.4124,5.5475e-07,2.7738e-07,22.5704,
