"iter","time","maxviolation","meanviolation","cost",
0,0,26.8929,17.9938,50.1521,
1,1.411,1.0137,0.50685,27.9465,
2,1.5846,0.21509,0.10754,29.5461,
3,1.7259,0.016448,0.008224,30.5419,
4,1.7397,0.016448,0.008224,30.5419,
5,1.7586,0.016448,0.008224,30.5419,
6,1.7685,0.016448,0.008224,30.5419,
7,2.3972,0.0014194,0.00070971,30.7973,
8,2.413,0.0014194,0.00070971,30.7973,
9,2.4279,0.0014194,0.00070971,30.7973,
10,2.4443,0.0014194,0.00070971,30.7973,
11,2.4585,0.0014194,0.00070971,30.7973,
12,2.4728,0.0014194,0.00070971,30.7973,
13,2.4858,0.0014194,0.00070971,30.7973,
14,4.0171,0.0001262,6.3102e-05,30.8709,
15,4.0389,0.0001262,6.3102e-05,30.8709,
16,4.0582,0.0001262,6.3102e-05,30.8709,
17,4.0844,0.0001262,6.3102e-05,30.8709,
18,4.1115,0.0001262,6.3102e-05,30.8709,
19,4.1388,0.0001262,6.3102e-05,30.8709,
20,4.6608,1.1317e-05,5.6587e-06,30.8927,
21,4.6852,1.1317e-05,5.6587e-06,30.8927,
22,4.7266,1.1317e-05,5.6587e-06,30.8927,
23,4.7663,1.1317e-05,5.6587e-06,30.8927,
24,4.8048,1.1317e-05,5.6587e-06,30.8927,
25,4.8489,1.1317e-05,5.6587e-06,30.8927,
26,7.0418,2.5841e-06,1.292e-06,30.8976,
27,9.1115,2.5842e-06,1.2921e-06,30.8976,
28,11.247,2.5843e-06,1.2922e-06,30.8976,
29,13.6451,2.5844e-06,1.2922e-06,30.8976,
30,15.8066,2.5844e-06,1.2922e-06,30.8976,
31,18.0198,2.5844e-06,1.2922e-06,30.8976,
32,18.0733,2.5844e-06,1.2922e-06,30.8976,
33,18.1068,2.5844e-06,1.2922e-06,30.8976,
