"iter","time","maxviolation","meanviolation","cost",
0,0,44.039,28.2853,52.8174,
1,0.073916,0.15056,0.075279,26.3218,
2,0.36853,0.10952,0.05476,24.9866,
3,0.41946,0.03243,0.016215,24.2665,
4,0.44483,0.026162,0.013081,24.3085,
5,0.46907,0.021396,0.010698,24.3439,
6,0.49514,0.017822,0.0089108,24.3732,
7,0.54586,0.0049086,0.0024543,24.5184,
8,0.58818,0.003884,0.001942,24.5361,
9,0.63538,0.0030948,0.0015474,24.5514,
10,0.6786,0.002489,0.0012445,24.5645,
11,0.71601,0.0020271,0.0010136,24.5756,
12,0.74903,0.0016791,0.00083953,24.5849,
13,0.81518,0.00047112,0.00023556,24.6289,
14,0.87944,0.00037222,0.00018611,24.6344,
15,0.95825,0.00029597,0.00014798,24.6392,
16,1.0774,0.00023737,0.00011868,24.6433,
17,1.1435,0.00019259,9.6293e-05,24.6468,
18,1.2174,0.0001587,7.9349e-05,24.6497,
19,1.3314,4.5261e-05,2.263e-05,24.6631,
20,1.3836,3.5708e-05,1.7854e-05,24.6648,
21,1.453,2.8338e-05,1.4169e-05,24.6663,
22,1.5429,2.2669e-05,1.1334e-05,24.6676,
23,1.6286,1.8327e-05,9.1636e-06,24.6687,
24,1.7043,1.5031e-05,7.5156e-06,24.6696,
25,1.8191,4.3506e-06,2.1753e-06,24.6737,
26,1.9762,3.4278e-06,1.7139e-06,24.6742,
27,2.0904,2.7155e-06,1.3577e-06,24.6747,
28,2.1065,2.167e-06,1.0835e-06,24.6751,
29,2.1206,1.7463e-06,8.7315e-07,24.6754,
30,2.2596,1.426e-06,7.1299e-07,24.6757,
31,2.2796,1.1853e-06,5.9263e-07,24.676,
32,2.2996,4.1836e-07,2.0918e-07,24.677,
33,2.3844,4.1835e-07,2.0918e-07,24.677,
34,2.3945,4.1835e-07,2.0918e-07,24.677,
