"iter","time","maxviolation","meanviolation","cost",
0,0,15.4456,10.8596,46.6893,
1,0.42931,0.17065,0.085323,20.4206,
2,0.55559,0.04327,0.021635,20.6684,
3,0.58811,0.04327,0.021635,20.6684,
4,0.5976,0.04327,0.021635,20.6684,
5,0.73927,0.0040399,0.00202,20.8705,
6,0.7512,0.0040399,0.00202,20.8705,
7,0.76241,0.0040399,0.00202,20.8705,
8,0.77447,0.0040399,0.00202,20.8705,
9,0.78585,0.0040399,0.00202,20.8705,
10,0.79705,0.0040399,0.00202,20.8705,
11,0.96381,0.00036761,0.00018381,20.9334,
12,0.98092,0.00036761,0.00018381,20.9334,
13,1.0027,0.00036761,0.00018381,20.9334,
14,1.0347,0.00036761,0.00018381,20.9334,
15,1.0585,0.00036761,0.00018381,20.9334,
16,1.0785,0.00036761,0.00018381,20.9334,
17,1.1988,3.3196e-05,1.6598e-05,20.9525,
18,1.2265,3.3195e-05,1.6598e-05,20.9525,
19,1.2484,3.3195e-05,1.6598e-05,20.9525,
20,1.2698,3.3195e-05,1.6598e-05,20.9525,
21,1.2906,3.3195e-05,1.6598e-05,20.9525,
22,1.3221,3.3195e-05,1.6598e-05,20.9525,
23,1.4358,2.9905e-06,1.4953e-06,20.9582,
24,1.4718,2.9905e-06,1.4953e-06,20.9582,
25,1.5194,2.9905e-06,1.4953e-06,20.9582,
26,1.5592,2.9905e-06,1.4953e-06,20.9582,
27,1.6014,2.9905e-06,1.4953e-06,20.9582,
28,1.6436,2.9905e-06,1.4953e-06,20.9582,
29,1.6887,2.9905e-06,1.4953e-06,20.9582,
30,2.1211,2.6923e-07,1.3461e-07,20.9599,
31,2.1704,2.6923e-07,1.3461e-07,20.9599,
