"iter","time","maxviolation","meanviolation","cost",
0,0,43.8184,28.175,52.8174,
1,0.10069,0.33277,0.26282,24.4945,
2,0.39191,0.12703,0.063516,23.8619,
3,0.43526,0.031093,0.015546,24.2751,
4,0.46387,0.024785,0.012392,24.3184,
5,0.49103,0.019974,0.0099871,24.3553,
6,0.51843,0.016358,0.0081788,24.386,
7,0.58072,0.0047948,0.0023974,24.5202,
8,0.61479,0.0037681,0.001884,24.5382,
9,0.64925,0.0029761,0.001488,24.5538,
10,0.68788,0.0023669,0.0011834,24.5673,
11,0.73208,0.001901,0.00095052,24.5789,
12,0.7776,0.0015489,0.00077445,24.5886,
13,0.88405,0.00046095,0.00023048,24.6294,
14,0.94356,0.00036187,0.00018093,24.635,
15,1.0325,0.00028538,0.00014269,24.6399,
16,1.1302,0.00022649,0.00011325,24.6441,
17,1.2587,0.00018136,9.068e-05,24.6477,
18,1.3618,0.0001471,7.3551e-05,24.6508,
19,1.4969,4.4351e-05,2.2175e-05,24.6632,
20,1.6103,3.4782e-05,1.7391e-05,24.665,
21,1.7161,2.7393e-05,1.3696e-05,24.6665,
22,1.8176,2.1698e-05,1.0849e-05,24.6678,
23,1.9168,1.7327e-05,8.6633e-06,24.6689,
24,1.9942,1.3997e-05,6.9986e-06,24.6699,
25,2.08,1.1503e-05,5.7515e-06,24.6707,
26,2.2474,3.3449e-06,1.6724e-06,24.6743,
27,2.2633,2.6309e-06,1.3155e-06,24.6747,
28,2.2791,2.0803e-06,1.0401e-06,24.6752,
29,2.3937,1.657e-06,8.2851e-07,24.6755,
30,2.4105,1.3338e-06,6.6689e-07,24.6758,
31,2.4251,1.0902e-06,5.4509e-07,24.6761,
32,2.4455,4.1105e-07,2.0552e-07,24.677,
33,2.5367,4.1104e-07,2.0552e-07,24.677,
34,2.5459,4.1104e-07,2.0552e-07,24.677,
