"iter","time","maxviolation","meanviolation","cost",
0,0,32.6923,21.9113,58.9783,
1,0.11755,2.1065,1.1429,32.2526,
2,0.14393,0.38645,0.19322,35.5146,
3,0.17973,0.053538,0.026769,37.1454,
4,0.24293,0.015596,0.007798,37.5946,
5,0.2995,0.012273,0.0061363,37.6542,
6,0.35438,0.0097088,0.0048544,37.706,
7,0.40027,0.0077378,0.0038689,37.7507,
8,0.43982,0.0062329,0.0031164,37.7888,
9,0.50164,0.0050993,0.0025497,37.8207,
10,0.61621,0.0015029,0.00075147,37.9589,
11,0.68955,0.0011811,0.00059053,37.9776,
12,0.76876,0.00093267,0.00046633,37.9938,
13,0.83865,0.00074154,0.00037077,38.0078,
14,0.92545,0.00059528,0.00029764,38.0198,
15,1.03,0.00048462,0.00024231,38.0299,
16,1.2654,0.00014469,7.2343e-05,38.0722,
17,1.3693,0.00011357,5.6784e-05,38.078,
18,1.476,8.9546e-05,4.4773e-05,38.0831,
19,1.5725,7.1044e-05,3.5522e-05,38.0875,
20,1.675,5.686e-05,2.843e-05,38.0912,
21,1.78,4.6085e-05,2.3043e-05,38.0944,
22,1.9117,3.8061e-05,1.903e-05,38.0971,
23,2.0971,1.0921e-05,5.4605e-06,38.1092,
24,2.2139,8.5989e-06,4.2995e-06,38.1108,
25,2.3511,6.8091e-06,3.4046e-06,38.1121,
26,2.4421,5.4349e-06,2.7174e-06,38.1133,
27,2.5637,4.3876e-06,2.1938e-06,38.1143,
28,2.686,3.6021e-06,1.801e-06,38.1152,
29,2.8787,1.0504e-06,5.2521e-07,38.1189,
30,2.8951,8.2603e-07,4.1301e-07,38.1194,
31,2.9094,6.5296e-07,3.2648e-07,38.1198,
32,3.0124,6.5295e-07,3.2648e-07,38.1198,
33,3.0211,6.5295e-07,3.2648e-07,38.1198,
