"repeat","dim","density","mlink","maxOuterIter","maxtime","minstepsize","verbosity","L","A",
1,15,0.01,1,5000,3600,1e-08,1,6,-1,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,3.0748,2.897,3.1458,3.6778,3.9137,3.1263,3.1044,3.9411,2.7307,3.235,2.9909,3.3284,3.9354,3.1684,2.8597,
,,,,,,,,-1,4,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,2.897,2.7348,2.4585,3.3006,3.4731,3.5186,3.2541,3.7536,3.1239,3.009,3.3499,3.7912,4.2048,2.9024,2.729,
,,,,,,,,-1,-1,4,0,0,0,-1,0,0,-1,0,0,0,0,0,3.1458,2.4585,2.8067,2.823,2.8798,2.8565,2.8753,3.1554,2.7298,3.0177,2.7254,2.9021,3.2162,2.6657,2.7516,
,,,,,,,,0,0,0,5,-1,-1,-1,-1,-1,0,0,0,0,0,0,3.6778,3.3006,2.823,3.3843,3.6095,3.9324,3.8764,4.0582,3.5492,3.47,3.0377,3.8444,3.5979,2.9895,3.0624,
,,,,,,,,0,0,0,-1,7,0,-1,-1,-1,0,-1,0,-1,-1,0,3.9137,3.4731,2.8798,3.6095,4.5911,4.1574,3.5152,4.5704,2.9917,3.3419,3.5925,4.0409,4.3944,3.0846,3.2726,
,,,,,,,,-1,0,0,-1,0,5,-1,-1,-1,0,0,0,0,0,0,3.1263,3.5186,2.8565,3.9324,4.1574,3.4999,3.0915,4.4362,3.4705,3.2891,3.6057,3.7785,3.9761,3.505,2.8612,
,,,,,,,,0,0,-1,-1,-1,-1,8,-1,-1,-1,0,0,0,0,-1,3.1044,3.2541,2.8753,3.8764,3.5152,3.0915,3.1179,3.5855,3.4625,3.4239,3.4656,3.3284,3.3804,3.4239,2.7057,
,,,,,,,,-1,0,0,-1,-1,-1,-1,6,0,-1,0,0,0,0,0,3.9411,3.7536,3.1554,4.0582,4.5704,4.4362,3.5855,4.4025,3.7127,3.7265,3.7974,3.8425,4.3044,3.4529,3.4524,
,,,,,,,,-1,-1,0,-1,-1,-1,-1,0,7,0,0,-1,0,0,0,2.7307,3.1239,2.7298,3.5492,2.9917,3.4705,3.4625,3.7127,3.5365,3.0832,3.5494,3.7841,3.4016,3.2022,2.3661,
,,,,,,,,-1,-1,-1,0,0,0,-1,-1,0,5,0,0,0,0,0,3.235,3.009,3.0177,3.47,3.3419,3.2891,3.4239,3.7265,3.0832,2.785,3.3216,3.7551,3.7331,2.612,2.757,
,,,,,,,,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,2.9909,3.3499,2.7254,3.0377,3.5925,3.6057,3.4656,3.7974,3.5494,3.3216,3.6273,3.8255,3.4683,3.1445,2.9936,
,,,,,,,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,3.3284,3.7912,2.9021,3.8444,4.0409,3.7785,3.3284,3.8425,3.7841,3.7551,3.8255,4.1683,4.1013,3.5641,3.121,
,,,,,,,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,3.9354,4.2048,3.2162,3.5979,4.3944,3.9761,3.3804,4.3044,3.4016,3.7331,3.4683,4.1013,4.2183,3.8015,3.3,
,,,,,,,,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,3.1684,2.9024,2.6657,2.9895,3.0846,3.505,3.4239,3.4529,3.2022,2.612,3.1445,3.5641,3.8015,2.284,2.8501,
,,,,,,,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,2.8597,2.729,2.7516,3.0624,3.2726,2.8612,2.7057,3.4524,2.3661,2.757,2.9936,3.121,3.3,2.8501,2.3776,
