"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,6.1554,3.6235,50.5749,22.852,
1,0.13063,0.17321,0.086607,42.1905,7.3213,
2,0.16138,0.15416,0.077081,42.1852,4.142,
3,0.25788,0.0046044,0.0023022,40.3401,2.5102,
4,0.29332,0.082335,0.051432,40.4459,2.5385,
5,0.33215,0.50002,0.25736,40.4405,5.7154,
6,0.38889,0.38936,0.20018,40.1985,1.8977,
7,0.42454,0.017199,0.0085996,40.4222,41.0512,
8,0.4462,0.017199,0.0085996,40.4222,3.9524,
9,0.51722,0.026824,0.015291,40.2625,13.1072,
10,0.54922,0.3254,0.17319,40.4608,85.7664,
11,0.58713,0.013215,0.0066077,40.4938,107.2839,
12,0.62906,0.0013979,0.00069894,40.5658,2.5889,
13,0.66844,0.14651,0.076375,40.7905,117.005,
14,0.75264,0.088568,0.045049,40.3972,3.4521,
15,0.79832,0.053338,0.026669,40.731,29.0272,
16,0.83121,0.0060589,0.0030294,40.6023,11.585,
17,0.8581,0.24212,0.12405,40.6019,11.5272,
18,0.87815,0.21641,0.1112,40.6019,112.4956,
19,0.91137,0.00017296,8.6482e-05,40.4736,139.9408,
20,0.9382,0.00017156,8.5781e-05,40.4735,139.9658,
21,0.9654,0.085038,0.042601,40.4731,140.1105,
22,0.98655,0.14185,0.071006,40.4731,3.782,
23,1.0079,0.30008,0.15012,40.4731,3.7562,
24,1.0351,0.40407,0.20211,40.454,2.4634,
25,1.0538,0.35006,0.1751,40.4542,149.6285,
26,1.0746,0.28669,0.14342,40.4542,149.6295,
27,1.095,0.00014579,7.2893e-05,40.4542,2.4723,
28,1.1234,6.9132e-07,3.4566e-07,40.4633,2.8371,
29,1.1446,0.34275,0.17138,40.4633,144.6864,
30,1.1712,7.528e-07,3.764e-07,40.4623,2.7402,
31,1.1917,0.0093093,0.004655,40.4623,2.7402,
