,RALM,REPM(LQH),REPM(LSE),RSQO
0,0.0,0.0,0.0,2.6388000000000002e-05
1,1.1696,0.11247,1.4406,0.25226
2,1.713,0.15467,3.1284,0.46612
3,2.3143,0.24399,4.8233,0.68623
4,2.8902,0.26139,6.5646,0.8958299999999999
5,3.4698,0.26797,8.0923,1.1065
6,4.1931,0.31224,9.7532,1.3055
7,4.8833,0.32915,11.4049,1.5119
8,5.5928,0.41386000000000006,13.054,1.7064
9,6.4651,0.43323,14.708,1.9062
10,7.3474,0.80835,16.3434,2.1124
11,8.2256,0.81904,17.9778,2.3151
12,9.1396,0.8252,18.6203,2.5174
13,10.0238,0.83754,19.1126,2.7173
14,10.9262,0.8456899999999999,19.5758,2.9302
15,11.7686,0.9004200000000001,20.0942,3.1428
16,12.6533,0.9117200000000001,20.5705,3.347
17,13.4993,0.93399,21.07,3.5521
18,14.3585,0.9427200000000001,21.5046,3.7591
19,15.2205,0.9513299999999999,21.9376,3.9563
20,16.0864,0.95986,22.3903,4.1605
21,16.9358,0.96844,22.8672,4.3584
22,17.798,0.9768899999999999,23.3618,4.5643
23,18.6671,0.98569,23.8806,4.7711
24,19.5462,0.99464,24.3378,4.9738
25,20.3821,1.0033,24.857,5.1776
26,21.2621,1.0117,25.3637,5.3815
27,22.1337,1.02,25.9714,5.579
28,23.0179,1.0281,26.516,5.7767
29,23.8802,1.0363,27.3923,5.9735
30,24.7266,1.0445,28.3539,6.1686
31,25.5814,1.0532,29.4904,6.3797
32,26.4558,1.0618,29.5272,6.5778
33,27.3237,1.0701,29.5534,6.7755
34,28.1682,1.0783,29.5776,6.9768
35,29.0381,1.0865,29.6059,7.1744
36,29.9066,1.0949,29.6402,7.3729
37,30.7872,1.1034,29.6714,7.568
38,,1.112,29.7252,7.7652
39,,1.1212,29.7796,7.9664
40,,1.1292,,8.1719
41,,1.1375,,8.3677
42,,1.1457,,8.561
43,,1.1541,,8.7555
44,,1.1622,,8.9551
45,,1.1708,,9.1447
46,,1.1791,,9.3403
47,,1.1909999999999998,,9.5332
48,,1.2035,,9.7279
49,,1.2117,,9.9183
50,,1.2199,,10.1106
51,,1.2305,,10.3025
52,,1.2385,,10.4957
53,,1.2467,,10.7016
54,,1.2543,,10.8899
55,,1.2624,,11.0806
56,,1.2703,,11.2685
57,,1.2786,,11.464
58,,1.2867,,11.6544
59,,1.2953,,11.8449
60,,1.3036,,12.0376
61,,1.3117,,12.2276
62,,1.3198,,12.4167
63,,1.3278,,12.6098
64,,1.3359,,12.8065
65,,1.3446,,12.999
66,,1.3531,,13.1874
67,,1.3614,,13.3762
68,,1.3698,,13.5711
69,,1.3781,,13.7695
70,,1.3862,,13.963
71,,1.3943,,14.1525
72,,1.4034,,14.3432
73,,1.4122,,14.5333
74,,1.4227,,14.7234
75,,1.4319,,14.9156
76,,1.4402,,15.1082
