,RALM,REPM(LQH),REPM(LSE),RSQO
0,0.0,0.0,0.0,2.5557e-05
1,1.2649,0.5,1.0856,0.3456
2,2.1238,1.5981,1.6515,0.62158
3,2.5041,2.0142,2.9352,0.89751
4,2.5243,2.033,3.465,1.1754
5,2.5884,2.1285,4.0352,1.4675
6,2.6073,3.1025,5.7533,1.7616
7,3.5159,4.0153,7.4486,2.0582
8,4.4305,4.96,9.1905,2.347
9,5.3734,5.5773,10.9616,2.6408
10,6.3094,5.5965,12.7755,2.9351
11,7.2435,5.6468,14.5312,3.2214
12,8.1628,5.6796,16.2657,3.512
13,9.1187,5.7111,18.0056,3.8035
14,10.0441,5.7326,19.7316,4.0944
15,11.0027,5.7642,21.3994,4.3909
16,11.8868,5.7877,23.1333,4.6958
17,12.7938,5.8075,24.8276,5.0024
18,13.7079,5.8328,26.549,5.2934
19,14.6089,5.8568,28.2975,5.5843
20,15.4984,5.882000000000001,29.9976,5.8946
21,16.435,5.9027,,6.2072
22,17.3255,5.9226,,6.5223
23,18.2589,5.943,,6.8121
24,19.1326,5.9656,,7.1031
25,20.0409,5.9873,,7.4019
26,20.949,6.0093,,7.6962
27,21.834,6.0325,,7.9962
28,22.713,6.0568,,8.2851
29,23.6203,6.0811,,8.5759
30,24.5072,6.1047,,8.8528
31,25.4018,6.1289,,9.1421
32,26.2938,6.1502,,9.4487
33,27.2021,6.1978,,9.757
34,28.1246,6.2453,,10.0529
35,29.0409,,,10.3535
36,29.9577,,,10.6528
37,30.8468,,,10.954
38,,,,11.2774
39,,,,11.5889
40,,,,11.8953
41,,,,12.2058
42,,,,12.5122
43,,,,12.8204
44,,,,13.1295
45,,,,13.4308
46,,,,13.7337
47,,,,14.030999999999999
48,,,,14.3286
49,,,,14.6316
50,,,,14.9375
51,,,,15.2332
52,,,,15.5288
53,,,,15.8215
54,,,,16.1203
55,,,,16.4363
56,,,,16.7352
57,,,,17.0547
58,,,,17.3616
59,,,,17.665
60,,,,17.9668
61,,,,18.2759
62,,,,18.5683
63,,,,18.8663
64,,,,19.1652
65,,,,19.4786
66,,,,19.7822
67,,,,20.0728
68,,,,20.3678
69,,,,20.6718
70,,,,20.9736
71,,,,21.27
72,,,,21.5619
73,,,,21.849
74,,,,22.1633
75,,,,22.4459
76,,,,22.7388
77,,,,23.0157
78,,,,23.3129
79,,,,23.5982
80,,,,23.8777
81,,,,24.1523
82,,,,24.4336
83,,,,24.6999
84,,,,24.9822
85,,,,25.2701
86,,,,25.5556
87,,,,25.8537
88,,,,26.1404
89,,,,26.4294
90,,,,26.7152
91,,,,26.9975
92,,,,27.288
93,,,,27.5819
94,,,,27.8593
95,,,,28.1583
96,,,,28.4481
97,,,,28.7293
98,,,,29.0117
99,,,,29.2955
100,,,,29.5822
101,,,,29.8614
