"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,0.49705,6.1062,2.7023e-05,NaN,NaN,NaN,NaN,1,6.6368,1.3594e-08,8.1663e-10,
1,0.48316,1.2876,0.096362,0.0027389,0,0.15818,1,4.1285,1.6134,0.0011948,5.1781e-05,
2,0.38832,0.72458,0.17791,0.079766,0,0.43511,1,4.1285,0.76474,0.012296,0.000438,
3,0.35828,0.66726,0.25917,0.038152,0,0.81623,1,4.1285,0.67133,0.015246,0.00053929,
4,0.29542,0.60686,0.34685,0.079766,0,1.3661,1,4.1285,0.60928,0.017507,0.00073826,
5,0.22867,0.56307,0.42717,0.098477,0,0.53287,1,4.1285,0.56369,0.015891,0.00094016,
6,0.20277,0.52241,0.51091,0.038152,0,0.35293,1,4.1285,0.5272,0.015192,0.0010234,
7,0.18007,0.46856,0.59405,0.038152,0,0.47498,1,4.1285,0.47865,0.016516,0.0010925,
8,0.1611,0.45148,0.67586,0.047101,0,0.20517,1,4.1285,0.4524,0.015789,0.00115,
9,0.14085,0.42317,0.75819,0.05815,0,0.27243,1,4.1285,0.42408,0.014605,0.0012249,
10,0.11393,0.36171,0.83798,0.098477,0,0.40918,1,4.1285,0.36341,0.02573,0.0013214,
11,0.099578,0.34955,0.91853,0.05815,0,0.27668,1,4.1285,0.35137,0.023556,0.0013609,
12,0.060403,0.24355,0.9928,0.25419,0,0.69497,1,4.1285,0.24577,0.021107,0.001468,
13,0.052901,0.2282,1.0767,0.07179,0,0.52365,1,4.1285,0.2309,0.019253,0.0014943,
14,0.042374,0.20073,1.1571,0.12158,0,0.52993,1,4.1285,0.20396,0.021733,0.0015295,
15,0.039829,0.19188,1.2394,0.034337,0,0.25328,1,4.1285,0.19509,0.02253,0.001533,
16,0.036881,0.18216,1.3325,0.042391,0,0.27909,1,4.1285,0.18555,0.023549,0.0015404,
17,0.033142,0.17056,1.4181,0.05815,0,0.3914,1,4.1285,0.17416,0.024151,0.0015458,
18,0.029295,0.15794,1.5074,0.064611,0,0.52835,1,4.1285,0.16181,0.025399,0.0015509,
19,0.019643,0.12648,1.5994,0.1853,0,1.4542,1,4.1285,0.13175,0.030014,0.0015799,
20,0.015075,0.1072,1.6837,0.13509,0,0.94921,1,4.1285,0.11431,0.034581,0.0015805,
21,0.0088482,0.079951,1.7739,0.22877,0,2.0727,1,4.1285,0.090865,0.039357,0.001602,
22,0.0039136,0.050433,1.8663,0.34868,0,2.2339,1,4.1285,0.064526,0.035495,0.0015582,
23,0.0015382,0.027097,1.9619,0.31381,0,1.2756,1,4.1285,0.047376,0.031837,0.0015634,
24,0.00034147,0.010138,2.0409,0.53144,0,2.6782,1,4.1285,0.03525,0.023492,0.0015609,
25,3.4603e-05,0.0055712,2.1309,1,0,0.96945,1,4.1285,0.02586,0.021642,0.00087845,
26,2.4302e-09,5.2947e-05,2.2024,1,0,0.12609,1,4.1285,0.00035653,0.00018003,1.6776e-05,
27,1.4403e-10,1.2232e-05,2.2883,1,0,0.065583,1,4.1285,6.2194e-05,3.9126e-05,2.5192e-06,
28,8.0272e-12,3.1262e-06,2.3585,1,0,0.032407,1,4.1285,2.1227e-05,1.5755e-05,8.2566e-07,
29,1.6925e-12,1.4465e-06,2.4303,1,0,0.020959,1,4.1285,8.7837e-06,7.3009e-06,3.1956e-07,
30,5.9596e-13,8.7009e-07,2.5075,1,0,0.015798,1,4.1285,5.0041e-06,4.2584e-06,1.712e-07,
31,2.4328e-13,5.6527e-07,2.5816,1,0,0.012411,1,4.1285,3.1973e-06,2.7689e-06,1.0185e-07,
32,6.474e-14,2.9866e-07,2.6627,1,0,0.0087746,1,4.1285,1.6745e-06,1.2367e-06,5.2384e-08,
33,4.3045e-14,2.4776e-07,2.7447,1,0,0.0077826,1,4.1285,1.3055e-06,9.7858e-07,4.252e-08,
34,2.4156e-14,1.8968e-07,2.8193,1,0,0.0066289,1,4.1285,9.587e-07,7.1884e-07,3.2377e-08,
35,1.8126e-14,1.6687e-07,2.8998,1,0,0.0060712,1,4.1285,7.9877e-07,5.9831e-07,2.789e-08,
36,1.6253e-14,1.5969e-07,2.9715,1,0,0.0058132,1,4.1285,7.1865e-07,5.3653e-07,2.5931e-08,
37,1.3556e-16,2.3683e-08,3.0494,1,0,0.0020425,1,4.1285,9.8294e-08,8.4299e-08,3.1122e-09,
38,1.1678e-16,2.2681e-08,3.1216,1,0,0.0019803,1,4.1285,9.2702e-08,8.0264e-08,2.9092e-09,
39,1.0345e-16,2.2662e-08,3.2026,1,0,0.0020201,1,4.1285,9.1756e-08,8.1511e-08,2.7996e-09,
40,1.0561e-16,2.673e-08,3.2777,0.43047,0,0.0010699,1,4.1285,9.3197e-08,8.3571e-08,2.7311e-09,
41,1.3529e-16,2.625e-08,3.3641,0.53144,0,0.0012572,1,4.1285,8.4945e-08,7.3102e-08,2.6516e-09,
42,6.9037e-17,1.9569e-08,3.4443,1,0,0.001775,1,4.1285,7.3261e-08,6.4202e-08,2.2453e-09,
43,2.0445e-17,1.4315e-08,3.5156,1,0,0.0013811,1,4.1285,3.7602e-08,3.205e-08,1.08e-09,
44,3.4135e-17,2.6887e-08,3.5916,0.22877,0,0.00060617,1,4.1285,4.3192e-08,3.0283e-08,1.1121e-09,
45,4.8319e-17,2.5965e-08,3.6673,0.25419,0,0.00064579,1,4.1285,4.2208e-08,2.8962e-08,1.1493e-09,
46,6.1106e-17,2.5054e-08,3.7488,0.28243,0,0.00068639,1,4.1285,4.1549e-08,2.8045e-08,1.189e-09,
47,6.9096e-17,2.4423e-08,3.8376,0.28243,0,0.00066501,1,4.1285,4.0746e-08,2.7039e-08,1.1979e-09,
48,7.5933e-17,2.3896e-08,3.9169,0.31381,0,0.00071781,1,4.1285,4.0632e-08,2.6805e-08,1.2286e-09,
49,7.8096e-17,2.3212e-08,4.0022,0.31381,0,0.0006941,1,4.1285,4.0038e-08,2.6434e-08,1.2299e-09,
50,7.9219e-17,2.2548e-08,4.0763,0.34868,0,0.00074495,1,4.1285,4.0063e-08,2.6835e-08,1.2526e-09,
51,7.8775e-17,2.1821e-08,4.1562,0.38742,0,0.00079592,1,4.1285,4.0458e-08,2.7783e-08,1.2863e-09,
52,7.5999e-17,2.0934e-08,4.2308,0.43047,0,0.00084328,1,4.1285,4.1114e-08,2.9275e-08,1.3229e-09,
53,6.5138e-17,1.9305e-08,4.3089,0.4783,0,0.00086255,1,4.1285,4.2348e-08,3.2336e-08,1.353e-09,
54,5.4988e-17,1.9082e-08,4.3829,0.59049,0,0.0010616,1,4.1285,4.4138e-08,3.5343e-08,1.3704e-09,
55,4.5861e-17,1.7964e-08,4.4594,0.59049,0,0.001004,1,4.1285,4.4211e-08,3.692e-08,1.3341e-09,
56,3.8443e-17,1.5863e-08,4.547,0.6561,0,0.00097788,1,4.1285,4.5185e-08,3.95e-08,1.3413e-09,
57,3.5876e-17,1.7008e-08,4.6201,0.53144,0,0.0008629,1,4.1285,4.6587e-08,4.1193e-08,1.3246e-09,
58,3.4176e-17,1.6279e-08,4.6917,0.59049,0,0.00091552,1,4.1285,4.7149e-08,4.231e-08,1.3285e-09,
59,3.28e-17,1.5484e-08,4.7735,0.6561,0,0.00096199,1,4.1285,4.7417e-08,4.2909e-08,1.3406e-09,
60,2.5197e-17,1.2683e-08,4.8486,1,0,0.001177,1,4.1285,3.861e-08,3.3606e-08,1.1773e-09,
61,3.1275e-17,1.6318e-08,4.9283,0.59049,0,0.00091756,1,4.1285,4.1519e-08,3.5727e-08,1.2159e-09,
62,2.8367e-17,1.3314e-08,5.0056,1,0,0.0012303,1,4.1285,3.8805e-08,3.3802e-08,1.1857e-09,
63,3.2331e-17,1.3424e-08,5.0843,1,0,0.0012203,1,4.1285,3.8385e-08,3.2972e-08,1.2082e-09,
64,3.1285e-17,1.3016e-08,5.1564,1,0,0.0011777,1,4.1285,3.6971e-08,3.1457e-08,1.1785e-09,
65,3.0013e-17,1.2646e-08,5.2265,1,0,0.0011404,1,4.1285,3.6686e-08,3.1216e-08,1.1735e-09,
66,2.9802e-17,1.2572e-08,5.3043,1,0,0.0011313,1,4.1285,3.7684e-08,3.2353e-08,1.1995e-09,
67,4.4466e-17,2.0139e-08,5.3883,0.38742,0,0.00074012,1,4.1285,3.8887e-08,2.9171e-08,1.2067e-09,
68,5.1573e-17,1.8547e-08,5.4617,0.43047,0,0.00074349,1,4.1285,3.7077e-08,2.756e-08,1.2019e-09,
69,5.3448e-17,1.8065e-08,5.5404,0.43047,0,0.00072045,1,4.1285,3.6477e-08,2.7094e-08,1.1942e-09,
70,3.267e-17,1.2675e-08,5.6131,0.729,0,0.00083749,1,4.1285,3.6575e-08,3.1468e-08,1.1549e-09,
71,5.1903e-17,1.9389e-08,5.6927,0.4783,0,0.00086505,1,4.1285,3.6394e-08,2.5772e-08,1.1886e-09,
72,3.948e-17,1.4743e-08,5.7727,0.53144,0,0.00071815,1,4.1285,3.8789e-08,3.3055e-08,1.2169e-09,
73,3.2271e-17,1.3804e-08,5.8546,0.59049,0,0.00075435,1,4.1285,4.1008e-08,3.6599e-08,1.2213e-09,
74,2.7114e-17,1.2767e-08,5.9447,0.6561,0,0.00077623,1,4.1285,4.0443e-08,3.6651e-08,1.1829e-09,
75,2.8628e-17,1.3128e-08,6.026,0.729,0,0.00088279,1,4.1285,3.8537e-08,3.4151e-08,1.1645e-09,
76,2.9336e-17,1.353e-08,6.0997,0.6561,0,0.00082207,1,4.1285,3.7851e-08,3.3342e-08,1.1421e-09,
77,2.9987e-17,1.3507e-08,6.1967,0.6561,0,0.00081861,1,4.1285,3.7252e-08,3.2727e-08,1.1291e-09,
78,3.0865e-17,1.325e-08,6.2834,0.729,0,0.0008829,1,4.1285,3.7995e-08,3.3559e-08,1.1619e-09,
79,2.9207e-17,1.291e-08,6.3566,0.729,0,0.0008608,1,4.1285,3.6911e-08,3.2586e-08,1.1285e-09,
80,2.9599e-17,1.2675e-08,6.4314,0.81,0,0.00092952,1,4.1285,3.7798e-08,3.3535e-08,1.1638e-09,
81,3.4594e-17,1.4607e-08,6.5056,0.53144,0,0.00071729,1,4.1285,3.8318e-08,3.3367e-08,1.1672e-09,
82,6.4365e-17,2.2711e-08,6.5795,0.43047,0,0.00091542,1,4.1285,3.7123e-08,2.4229e-08,1.2012e-09,
83,8.6786e-17,2.2473e-08,6.6532,0.4783,0,0.00097026,1,4.1285,3.5285e-08,1.9093e-08,1.2351e-09,
84,9.1756e-17,2.1643e-08,6.7354,0.4783,0,0.00091599,1,4.1285,3.4588e-08,1.7845e-08,1.2488e-09,
85,8.9497e-17,2.0886e-08,6.8092,0.4783,0,0.00087765,1,4.1285,3.414e-08,1.7888e-08,1.2464e-09,
86,9.419e-17,2.1729e-08,6.8876,0.4783,0,0.00091532,1,4.1285,3.4991e-08,1.7947e-08,1.2737e-09,
87,6.4378e-17,1.6682e-08,6.9625,0.4783,0,0.00069298,1,4.1285,3.6652e-08,2.8163e-08,1.2873e-09,
88,4.8132e-17,1.5176e-08,7.0447,0.53144,0,0.00071644,1,4.1285,3.8693e-08,3.2681e-08,1.2672e-09,
89,4.1136e-17,1.4153e-08,7.1247,0.6561,0,0.00082238,1,4.1285,4.0817e-08,3.5746e-08,1.3041e-09,
90,3.9008e-17,1.3689e-08,7.202,0.729,0,0.00087511,1,4.1285,4.1465e-08,3.6523e-08,1.3304e-09,
91,3.8199e-17,1.3657e-08,7.2831,0.729,0,0.0008728,1,4.1285,4.1116e-08,3.6105e-08,1.325e-09,
