"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,1.1482e-08,5.1951e-10,0.28048,0.49998,1.3283,
1,0.99596,6.7607,0.012346,0.00033177,0.036223,0.16268,0.061533,
2,1.166,6.7607,0.0056587,0.00014748,0.014388,0.10542,0.030808,
3,2.4166,0.34121,0.0019731,6.7187e-05,0.0045493,0.07255,0.014277,
4,2.6837,3.5994,0.00015501,7.5853e-06,0.0017477,0.034804,0.0059467,
5,3.027,0.43882,3.0489e-05,2.0945e-06,0.00042225,0.018408,0.0022971,
6,3.3934,0.38758,2.6764e-05,9.0027e-07,7.0407e-05,0.007185,0.00064858,
7,3.8695,0.34176,1.765e-05,4.2022e-07,8.1894e-06,0.001765,0.00013345,
8,4.3744,0.28117,4.6848e-06,1.4347e-07,5.1009e-07,0.00068763,6.31e-05,
9,4.7589,0.12473,1.9178e-06,7.6648e-08,1.5598e-07,0.00041317,4.4569e-05,
10,5.2425,0.016693,5.9472e-07,2.2899e-08,5.1204e-08,0.00018807,3.101e-05,
11,5.4632,0.0099197,2.6407e-07,7.122e-09,2.3577e-08,0.00012257,1.8435e-05,
12,5.5774,0.003964,2.2323e-07,5.0428e-09,2.2172e-08,0.00015208,1.4236e-05,
13,6.0101,0.00024913,6.549e-08,1.8113e-09,6.09e-09,6.549e-05,7.8539e-06,
14,6.2595,0.0051944,3.1015e-08,1.4605e-09,2.4569e-09,4.5524e-05,5.7222e-06,
15,6.4602,0.0011504,1.9006e-08,6.2281e-10,1.9265e-09,4.0948e-05,4.0174e-06,
16,6.4807,0.00024683,1.5912e-08,4.6728e-10,1.9265e-09,5.032e-05,5.3263e-06,
17,6.5012,2.9165e-08,1.1241e-08,3.3563e-10,1.9267e-09,5.2174e-05,4.4883e-06,
18,6.5218,3.2903e-08,7.7981e-09,2.4545e-10,1.9268e-09,5.3128e-05,5.4249e-06,
19,6.5405,2.4165e-08,7.07e-09,2.0781e-10,1.9268e-09,7.07e-05,1.1268e-05,
20,6.5598,5.57e-09,6.4676e-09,1.7439e-10,1.9268e-09,9.4931e-05,1.0498e-05,
21,6.5829,3.8002e-09,2.2065e-09,5.7369e-11,1.927e-09,4.7539e-05,1.1069e-05,
22,6.6033,2.5197e-08,2.121e-09,5.7133e-11,1.927e-09,6.7072e-05,6.3973e-06,
23,6.6238,8.5796e-10,1.2499e-09,3.0652e-11,1.927e-09,5.8014e-05,1.285e-05,
24,6.6447,5.5023e-09,1.1809e-09,3.0912e-11,1.927e-09,8.0457e-05,8.3294e-06,
25,6.6639,5.3541e-10,5.8565e-10,2.5981e-11,1.9271e-09,5.8565e-05,5.5426e-05,
26,6.6861,3.605e-09,5.6556e-10,1.4618e-11,1.9271e-09,8.3013e-05,8.5164e-06,
27,6.7077,5.7625e-10,2.2123e-10,1.1179e-11,1.9271e-09,4.7663e-05,3.8706e-05,
28,6.7297,3.4981e-09,5.1433e-11,2.1019e-12,1.9271e-09,1.6264e-05,1.5858e-05,
29,6.7522,3.6243e-10,3.3575e-11,1.0627e-12,1.9271e-09,1.5584e-05,7.9363e-06,
30,6.7743,7.2414e-11,2.7519e-11,1.6077e-12,1.9271e-09,1.8749e-05,1.3803e-05,
31,6.7996,1.3979e-10,2.8825e-11,1.1932e-12,1.9271e-09,2.8825e-05,4.5368e-06,
32,6.8197,2.488e-11,4.9611e-11,2.1308e-12,1.9271e-09,4.9611e-05,2.5291e-05,
33,6.8434,2.8359e-10,4.8923e-11,1.5238e-12,1.9271e-09,4.8923e-05,4.2675e-06,
34,6.8631,2.901e-11,2.8277e-11,1.7387e-12,1.9271e-09,2.8277e-05,2.8906e-05,
35,6.8882,5.2597e-10,2.1965e-11,9.9057e-13,1.9271e-09,2.1965e-05,5.3858e-06,
36,6.9091,3.6324e-11,3.9761e-11,1.724e-12,1.9271e-09,3.9761e-05,2.1709e-05,
37,6.9319,1.6716e-10,3.9835e-11,1.3683e-12,1.9271e-09,3.9835e-05,3.9846e-06,
38,6.95,2.4815e-11,5.7739e-11,2.7252e-12,1.9271e-09,5.7739e-05,2.7816e-05,
39,6.9749,3.8973e-09,5.665e-11,2.1861e-12,1.9271e-09,5.665e-05,8.979e-06,
40,6.9965,4.5011e-11,5.0272e-11,2.0272e-12,1.9271e-09,5.0272e-05,2.1987e-05,
41,7.0194,1.4408e-10,4.9574e-11,1.4758e-12,1.9271e-09,4.9574e-05,5.1085e-06,
42,7.0404,2.6976e-11,3.7864e-11,2.5435e-12,1.9271e-09,3.7864e-05,1.5827e-05,
43,7.0651,6.1466e-10,3.4987e-11,2.1877e-12,1.9271e-09,3.4987e-05,8.7405e-06,
44,7.0872,3.0315e-11,4.8062e-11,2.376e-12,1.9271e-09,4.8062e-05,1.7333e-05,
