"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,0.5796,0.1811,0,1,4.3073,
1,0.013661,3.0129,0.11603,0.016005,0,0.7575,0.89503,
2,0.01969,3.0129,0.10675,0.012392,0,0.84296,0.69011,
3,0.027501,0.14388,0.096354,0.0089872,0,0.90092,0.5596,
4,0.041188,0.08277,0.043938,0.0028812,0,0.81164,0.45393,
5,0.049476,0.27521,0.035652,0.002027,0,0.85587,0.42799,
6,0.060763,0.031251,0.0057995,0.00073558,0,0.36747,0.32978,
7,0.069536,0.1139,0.0027215,0.00044391,0,0.2626,0.16431,
8,0.07265,0.0097995,0.0027215,0.00044391,0,0.37096,0.23387,
9,0.081776,0,0.0017572,0.0002046,0,0.35405,0.19544,
10,0.089607,0.010675,0.0013245,0.00020071,0,0.38633,0.22025,
11,0.10106,0.0021223,0.0011171,0.00012249,0,0.46032,0.17496,
12,0.11262,0.0033605,0.00042657,4.172e-05,0,0.27907,0.15154,
13,0.12337,0.006266,0.00041051,3.1583e-05,0,0.37976,0.02942,
14,0.12647,0.00025532,0.00041051,3.1583e-05,0,0.5161,0.04568,
15,0.12968,0,0.00041051,3.1583e-05,0,0.66249,0.081616,
16,0.14077,0,0.00044976,2.7068e-05,0,0.81804,0.03973,
17,0.15208,0.00012038,0.00046999,2.5803e-05,0,0.90904,0.015512,
18,0.16427,6.1444e-05,0.00048957,2.5112e-05,0,0.95787,0.023489,
19,0.17608,4.7404e-05,0.00051127,2.4555e-05,0,0.9814,0.054399,
20,0.20353,5.9704e-05,0.00057841,2.2527e-05,0,0.99313,0.048031,
21,0.21754,0.00040614,0.00058942,2.2255e-05,0,0.99691,0.037704,
22,0.24475,2.6261e-05,0.00061811,2.1293e-05,0,0.99869,0.025534,
23,0.25892,0.00016532,0.00062276,2.123e-05,0,0.9994,0.034001,
24,0.28713,1.1825e-05,0.0006363,2.0815e-05,0,0.99973,0.024065,
25,0.31239,7.6624e-05,0.00064146,2.0677e-05,0,0.99988,0.014272,
26,0.34053,2.426e-05,0.00064487,2.0576e-05,0,0.99994,0.0040685,
27,0.3696,1.5681e-05,0.00064714,2.0513e-05,0,0.99997,0.0070248,
28,0.39916,1.0426e-05,0.0006487,2.0469e-05,0,0.99999,0.0062652,
29,0.43056,7.1234e-06,0.00064976,2.0439e-05,0,0.99999,0.0069353,
30,0.46386,4.8704e-06,0.00065047,2.0419e-05,0,1,0.0041086,
