,RALM,REPM(LQH),REPM(LSE),RSQO
0,0.0,0.0,0.0,3.0712e-05
1,1.3774,1.0506,1.9183,0.18265
2,2.8417,1.195,2.5547,0.36596999999999996
3,4.2172,2.4737,3.3560000000000003,0.55379
4,5.7322,3.3346,5.2709,0.73858
5,7.0911,3.9144,7.2599,0.93273
6,8.5445,5.2089,9.2221,1.1307
7,9.967,6.5189,11.1997,1.3296
8,10.8801,7.8105,13.1217,1.5233
9,11.4419,9.1256,15.0547,1.7079
10,11.9287,10.4271,17.0012,1.8952
11,12.3274,11.7384,18.9231,2.08
12,12.7006,13.0575,20.9201,2.2647
13,12.9741,14.373,22.925,2.4541
14,13.0853,15.6919,24.9609,2.6406
15,13.1122,16.9999,26.9544,2.8252
16,13.1358,18.2934,28.9823,3.0115
17,13.1971,19.6262,31.0135,3.196
18,13.217,20.9566,33.0015,3.3813
19,13.2324,22.2873,34.9241,3.5637
20,13.2505,23.6195,36.8387,3.7471
21,13.267000000000001,24.9537,38.7539,3.9331
22,13.2846,25.0918,40.7085,4.1189
23,13.3038,26.4051,42.6185,4.3068
24,13.3229,26.6143,44.5773,4.4941
25,13.3444,26.7689,46.5316,4.6809
26,13.365,26.9053,46.7138,4.8658
27,13.3875,26.978,46.8937,5.0533
28,13.4109,27.0461,47.0725,5.2408
29,13.4332,27.1223,47.1443,5.4262
30,13.4575,27.1874,47.216,5.6072
31,13.4825,27.2535,47.2897,5.7895
32,13.5095,27.2839,47.4354,5.9903
33,13.5362,27.3125,47.4748,6.1814
34,13.5651,27.3415,47.5162,6.3699
35,13.5928,27.3707,47.5599,6.5604
36,13.6206,27.3979,47.599,6.7501
37,13.6505,27.4289,47.6446,6.9351
38,13.6788,27.4572,47.6888,7.119
39,13.710999999999999,27.4865,47.971000000000004,7.3045
40,13.7449,27.5177,48.0139,7.4904
41,13.777999999999999,27.546,48.0536,7.675
42,13.8137,27.5731,48.0975,7.8624
43,13.8507,27.6043,48.1366,8.0465
44,13.888,27.6314,48.1803,8.235
45,13.9262,27.6634,48.2201,8.4248
46,13.9841,27.6933,48.2639,8.6091
47,14.0432,27.7245,48.3056,8.7948
48,14.1036,27.7519,48.3494,8.9862
49,14.1621,27.7831,48.5993,9.185
50,14.2208,27.8102,48.6414,9.3712
51,14.2793,27.8414,48.6843,9.5547
52,14.3367,27.8707,48.7256,9.7374
53,14.3933,27.8999,48.7678,9.9214
54,14.4502,27.9311,48.8112,10.1052
55,14.5069,27.9572,48.855,10.2891
56,14.5639,27.9878,48.8975,10.4706
57,14.6209,28.0168,48.9418,10.6537
58,14.6785,28.044,48.9817,10.8357
59,14.7362,28.0729,49.0253,11.0206
60,14.7954,28.1045,49.0671,11.2045
61,14.8526,28.1312,49.1138,11.3895
62,14.9109,28.1595,49.1541,11.5711
63,14.9702,28.1908,49.1981,11.7567
64,15.0289,28.2203,49.2402,11.9412
65,15.0889,28.2495,49.2839,12.1292
66,15.148,28.2811,49.3254,12.3127
67,15.2069,28.3258,49.3715,12.4978
68,15.265999999999998,28.3568,49.4141,12.6817
69,15.325999999999999,28.386,49.4586,12.8689
70,15.3856,28.4171,49.4994,13.0516
71,15.4446,28.4456,49.5439,13.2367
72,15.5039,28.4769,49.585,13.4229
73,15.5634,28.5046,49.6289,13.6073
74,15.6227,28.5358,49.67,13.794
75,15.6819,28.5622,49.7139,13.9777
76,15.7409,28.5935,49.7544,14.1673
77,15.7999,28.6212,49.7982,14.3538
78,15.8591,28.6527,49.8386,14.5365
79,15.9186,28.6781,49.8827,14.725999999999999
80,15.9782,28.7094,49.9233,14.9105
81,16.0374,28.7386,49.967,15.0948
82,16.0965,28.7689,50.008,15.2772
83,16.1559,28.7994,50.0519,15.4566
84,16.2151,28.8311,50.0923,15.6444
85,16.2744,28.86,50.1363,15.8293
86,16.3335,28.8914,50.1759,16.0143
87,16.3925,28.9199,50.2197,16.2009
88,16.452,28.9511,50.2636,16.3844
89,16.5116,28.9776,50.3061,16.5716
90,16.5716,29.0092,50.3498,16.756
91,16.631,29.0367,50.3904,16.9459
92,16.6899,29.0681,50.435,17.1264
93,16.7489,29.0954,50.4758,17.3106
94,16.8084,29.1268,50.5196,17.4961
95,16.8676,29.1536,50.5603,17.6809
96,16.9267,29.1876,50.6039,17.8724
97,16.9858,29.215999999999998,50.6449,18.0629
98,17.0449,29.2474,50.6928,18.2519
99,17.1042,29.2754,50.7341,18.4378
100,17.1665,29.3087,50.7801,18.6284
101,17.2284,29.3398,52.7763,18.816
102,17.287,29.3712,52.8604,19.0015
103,17.3438,29.3998,52.9997,19.1895
104,17.4008,29.4321,54.9886,19.3776
105,17.4576,29.4614,55.0474,19.5665
106,17.5146,29.493000000000002,55.1018,19.7511
107,17.5719,29.5193,55.1436,19.9374
108,17.6288,29.5509,55.1869,20.1225
109,17.6856,29.5794,55.2275,20.3053
110,17.7435,29.6108,55.2688,20.4921
111,17.8004,29.6372,55.3123,20.6812
112,17.8572,29.6688,55.3522,20.869
113,17.914,29.6972,55.3955,21.0529
114,17.9712,29.7286,55.4371,21.2366
115,18.0279,29.7559,55.4766,21.4298
116,18.085,29.7873,55.5203,21.6205
117,18.1421,29.8148,55.5632,21.8124
118,18.199,29.8464,55.6075,21.9966
119,18.2566,29.8749,55.6481,22.180999999999997
120,18.3148,29.9063,55.68899999999999,22.3706
121,18.3719,29.9337,55.7318,22.5533
122,18.4296,29.9651,55.7706,22.7348
123,18.4868,29.9925,55.8147,22.9187
124,18.5437,30.0246,55.854,23.1048
125,18.6008,30.0522,55.8985,23.2882
126,18.6575,30.0836,55.9417,23.4791
127,18.7144,30.112,56.2166,23.6657
128,18.771,30.1435,56.2583,23.8518
129,18.828,30.1698,56.2962,24.0355
130,18.8847,30.2016,56.339,24.2223
131,18.9432,30.2311,56.3771,24.4061
132,19.0002,30.2625,56.4204,24.5911
133,19.0571,30.2901,56.4612,24.778000000000002
134,19.1139,30.3199,56.5043,24.959
135,19.171,30.3512,56.5431,25.1409
136,19.2279,30.3789,56.5856,25.324
137,19.2851,30.4073,56.6234,25.5072
138,19.342,30.4368,56.6661,25.6944
139,19.3991,30.4644,56.7058,25.8811
140,19.456,30.4945,56.7484,26.0648
141,19.514,30.5247,56.7855,26.2484
142,19.5722,31.840999999999998,56.8287,26.433000000000003
143,19.6291,31.8729,56.8713,26.6206
144,19.686,31.9022,56.9133,26.8039
145,19.7433,31.9333,56.9542,26.9885
146,19.8003,31.9799,56.9952,27.1751
147,19.8573,32.0111,57.0324,27.3586
148,19.9142,32.04,57.0762,27.5415
149,19.9712,32.0715,57.1158,27.728
150,20.0279,32.099000000000004,57.1587,27.9148
151,20.0852,32.13,57.201,28.1007
152,20.1432,32.1582,57.2436,28.3004
153,20.2001,32.1885,57.2844,28.4843
154,20.2571,32.2199,57.3279,28.6699
155,20.3152,32.2501,57.3653,28.8546
156,20.372,32.2813,57.4069,29.039
157,20.4288,32.3107,57.4486,29.2225
158,20.4859,32.3421,57.4856,29.4048
159,20.5431,32.3697,57.5282,29.5934
160,20.5999,32.4011,57.5683,29.7806
161,20.6566,32.4313,57.6116,29.9682
162,20.7147,32.4616,57.6498,30.1532
163,20.7719,32.491,57.6936,30.3371
164,20.8287,32.5164,57.7318,30.5253
165,20.8855,32.5479,57.7745,30.7067
166,20.9424,32.5763,57.8158,30.893
167,20.9994,32.6078,57.8579,31.0769
168,21.0568,32.6339,57.8976,31.2622
169,21.1134,32.6657,57.9413,31.4488
170,21.1705,32.6912,57.9812,31.6364
171,21.2273,32.7204,58.0249,31.8328
172,21.2841,32.751999999999995,60.0,32.0201
173,21.342,32.7804,60.0833,32.2028
174,21.4,32.8117,60.1514,32.3882
175,21.4575,32.84,60.2008,32.5765
176,21.5145,32.8713,60.298,32.7628
177,21.5715,32.8971,60.3446,32.9481
178,21.6281,32.9286,60.3889,33.1354
179,21.685,32.958,60.43,33.3231
180,21.7417,32.9895,60.4728,33.5083
181,21.7989,33.0149,60.5215,33.6976
182,21.8554,33.0468,60.5648,33.8892
183,21.9129,33.0751,60.6116,34.0753
184,21.9701,33.1065,60.657,34.2739
185,22.026999999999997,33.1341,60.7,34.4547
186,22.084,33.1656,60.7445,34.6365
187,22.1408,33.1942,60.7911,34.8191
188,22.1978,33.2257,60.8374,35.0087
189,22.2554,33.2521,60.8783,35.1977
190,22.3124,33.2836,60.9213,35.381
191,22.3693,33.313,62.8123,35.575
192,22.4261,33.3444,62.8552,35.7596
193,22.483,34.7132,62.9018,35.9481
194,22.5413,34.7452,62.943000000000005,36.1364
195,22.5984,34.7739,62.9875,36.3334
196,22.6554,34.8057,63.027,36.5172
197,22.7122,34.8323,63.0721,36.7017
198,22.7692,34.8637,63.1154,36.9021
199,22.826,34.8911,63.1601,37.0877
200,22.8848,34.924,63.2026,37.2731
201,22.9453,34.9539,63.2502,37.4651
202,23.0032,34.9854,63.2927,37.6474
203,23.0605,35.0131,63.3388,37.8333
204,23.1185,35.0447,63.3812,38.0185
205,23.176,35.0725,63.4269,38.2001
206,23.233,35.1041,63.468999999999994,38.3822
207,23.2897,35.1307,63.5141,38.5643
208,23.3467,35.1621,63.5565,38.7725
209,23.4038,35.1904,63.6016,38.9607
210,23.4612,35.2219,63.6437,39.1454
211,23.5182,35.2494,63.6896,39.3303
212,23.5751,35.2806,63.7309,39.5143
213,23.6316,35.308,63.7753,39.701
214,23.6883,35.3393,63.8188,39.8856
215,23.7466,35.3677,63.8637,40.0841
216,23.8034,35.3995,63.903999999999996,40.2693
217,23.8605,35.4268,63.9496,40.4537
218,23.918000000000003,35.4589,63.9904,40.6349
219,23.9748,35.4879,64.0364,40.8163
220,24.0318,35.5199,64.0811,41.0139
221,24.0888,35.5465,64.128,41.1984
222,24.1458,35.5783,64.1708,41.382
223,24.2026,35.6076,64.2188,41.5779
224,24.2594,35.638000000000005,64.2604,41.7759
225,24.3171,35.6637,64.3073,41.9593
226,24.3747,35.694,64.3537,42.1428
227,24.4315,35.7224,64.3981,42.3302
228,24.4893,35.7487,64.4438,42.5283
229,24.5462,35.78,64.6663,42.7149
230,24.6031,35.8086,64.7059,42.898999999999994
231,24.66,35.8401,64.7488,43.0808
232,24.7168,35.8658,64.7901,43.2669
233,24.7737,35.8973,65.0539,43.4495
234,24.8309,35.9259,65.0964,43.6337
235,24.8877,35.9558,65.1377,43.8204
236,24.9457,35.9842,65.1818,44.0021
237,25.0027,36.0132,65.2234,44.1876
238,25.0598,36.0459,65.2645,44.3743
239,25.1165,36.0713,65.309,44.562
240,25.1735,36.1025,65.5625,44.746
241,25.2301,36.1331,65.6048,44.9306
242,25.2871,37.463,65.6462,45.1129
243,25.3439,37.4949,65.6853,45.2937
