,RALM,REPM(LQH),REPM(LSE),RSQO
0,0.0,0.0,0.0,3.121e-05
1,0.072935,0.032510000000000004,0.35608,0.073549
2,0.09313400000000001,0.036052,0.38508000000000003,0.14179
3,0.098594,0.041237,0.41271,0.20978000000000002
4,0.10577,0.050306000000000003,0.44,0.27325
5,0.10969000000000001,0.055787,0.46735,0.34225
6,0.11685,0.060899,0.49506000000000006,0.4091
7,0.12408,0.068022,0.5082800000000001,0.47005
8,0.12967,0.07309299999999999,0.52535,0.5410699999999999
9,0.13519,0.076503,0.53365,0.6171399999999999
10,0.14264000000000002,0.083563,0.54732,0.68703
11,0.14706,0.088611,0.5571699999999999,0.75378
12,0.1545,0.097049,0.5781,0.81862
13,0.15997,0.10144,0.58467,0.8802200000000001
14,0.16688,0.10524000000000001,0.59132,0.9396700000000001
15,0.17371,0.10864000000000001,0.5978899999999999,1.0009
16,0.17892,0.11381,0.60783,1.064
17,0.18589,0.12059,0.61778,1.1244
18,0.19265,0.12737,0.6311899999999999,1.1859
19,0.19787000000000002,0.13072999999999999,0.64431,1.2471
20,0.20465,0.13760999999999998,0.6510600000000001,1.3076
21,0.21036,0.14557,0.6642899999999999,1.3684
22,0.21763000000000002,0.14902,0.67757,1.4279
23,0.22459,0.15578,0.6874399999999999,1.4883
24,0.22985,0.16247,0.70092,1.5493
25,0.23676999999999998,0.16583,0.7107,1.6132
26,0.24356999999999998,0.17252,0.72412,1.6739
27,0.25034,0.17915999999999999,0.73731,1.7339
28,0.25728,0.18582,0.7507699999999999,1.7949
29,0.26419000000000004,0.19269,0.7641100000000001,1.854
30,0.27105999999999997,0.19958,0.7780199999999999,1.9136
31,0.27825,0.20628000000000002,0.79181,1.9735
32,0.28504,0.21293,0.80524,2.0329
33,0.29197,0.2194,0.8315,2.0932
34,0.29879,0.22576999999999997,0.84624,2.1521
35,0.30554000000000003,0.24727,0.86131,2.2119999999999997
36,0.31240999999999997,0.28417,0.8749100000000001,2.2714
37,0.33435,0.32239,0.88823,2.3309
38,0.34141,,0.929,2.3908
