,RALM,REPM(LQH),REPM(LSE),RSQO
0,0.0,0.0,0.0,3.3379e-05
1,1.4011,0.22573000000000001,2.0235,0.19150999999999999
2,2.5818,0.34426999999999996,4.1059,0.38608000000000003
3,4.0658,0.58404,6.2032,0.57167
4,5.7151,2.0026,8.3273,0.7579199999999999
5,7.1516,2.6572,10.3904,0.99721
6,8.7676,2.6813,12.5131,1.1929
7,10.2871,2.7486,14.452,1.3814
8,11.8675,3.0312,16.5979,1.6031
9,13.3453,3.5736,18.5886,1.8072
10,14.8822,3.5966,20.5712,1.9991
11,16.3038,3.6164,22.6774,2.1956
12,17.8757,3.6403,24.8147,2.3798
13,19.3617,3.6649,26.8701,2.5709
14,20.9474,3.6883,29.1033,2.7978
15,22.4303,3.7138,31.1672,2.9876
16,24.0622,3.7457,33.2991,3.1697
17,25.5181,3.7696,35.611,3.3544
18,27.1323,3.7968,37.6583,3.5363
19,28.463,3.8208,39.733000000000004,3.7256
20,30.0008,3.8488,41.7432,3.9519
21,31.4966,3.8782,43.7239,4.1408
22,32.9632,3.9062,45.8519,4.3703
23,33.0226,3.9362,46.2155,4.5595
24,33.0824,3.9651,46.4424,4.7411
25,33.1439,3.9953,46.6799,4.9294
26,33.2033,4.0249,46.9026,5.1229
27,33.2631,4.0575,47.0938,5.3052
28,33.3248,4.1124,47.2733,5.5225
29,33.3841,4.1438,47.4592,5.7065
30,33.4443,4.175,47.6405,5.9328
31,33.5051,4.2066,47.8219,6.1249
32,33.5644,4.2364,47.8626,6.3751
33,33.6239,4.2704,47.9044,6.5585
34,33.6842,4.3036,47.9452,6.7534
35,33.7446,4.3377,47.9886,6.9358
36,33.8043,4.3691,48.0285,7.1306
37,33.8639,4.4016,48.0701,7.3402
38,33.9243,4.4346,48.111000000000004,7.5762
39,33.9864,4.4623,48.1538,7.7659
40,34.0461,4.4958,48.1938,7.962000000000001
41,34.1057,4.5276,48.2368,8.1596
42,34.1666,4.5617,48.2798,8.3553
43,34.226,4.591,48.3208,8.5369
44,34.2862,4.6257,48.3632,8.7319
45,34.3454,4.6566,48.4061,8.9576
46,34.4049,4.69,48.4461,9.1568
47,34.4642,4.7199,48.4898,9.3476
48,34.5239,4.7537,48.5288,9.5465
49,34.5831,4.7828,48.5745,9.7441
50,34.6433,4.8164,48.6124,9.9859
51,34.7027,4.8483,48.6558,10.2211
52,34.7634,4.8854,48.6986,10.4162
53,34.8237,4.9168,50.7275,10.6026
54,34.8864,4.9548,50.8322,10.7852
55,34.9469,4.9898,50.9761,11.02
56,35.0092,5.027,51.0234,11.2085
57,35.0697,5.0581,51.3212,11.3975
58,35.1329,5.0949,51.3625,11.5823
59,35.1939,5.131,51.4031,11.765999999999998
60,35.2562,5.1658,51.4421,11.9495
61,35.3169,5.1991,51.4838,12.1298
62,35.3772,5.2354,51.5236,12.3194
63,35.4409,5.2649,51.5656,12.4988
64,35.5021,5.3020000000000005,51.6045,12.685
65,35.5627,5.3369,51.6461,12.9243
66,35.6252,5.3735,51.6873,13.136
67,35.6859,5.4065,51.727,13.3291
68,35.7468,5.443,51.769,13.5566
