,RALM,REPM(LQH),REPM(LSE),RSQO
0,0.0,0.0,0.0,3.1649e-05
1,0.8985,0.4165,1.6606,0.11463
2,2.1796,1.7935,2.1324,0.22996999999999998
3,3.4107,2.4522,2.9195,0.34584000000000004
4,4.7403,2.8629,4.5708,0.45588
5,6.0801,3.333,6.2259,0.56933
6,7.4329,3.9515,7.2517,0.6842699999999999
7,8.7683,4.5786,8.044,0.80184
8,10.1773,5.2531,8.8544,0.9118200000000001
9,11.5187,5.9658,9.7689,1.0246
10,12.9818,6.7165,10.9851,1.1343
11,14.3115,7.5305,12.2832,1.2784
12,15.6225,8.5324,13.4131,1.4114
13,16.9577,9.5116,14.8087,1.5304
14,18.2467,10.5783,15.9069,1.659
15,19.5809,11.6592,17.0975,1.7778
16,20.8692,12.7407,18.3626,1.8978
17,22.2187,13.6993,19.8417,2.0151
18,23.5285,14.7548,21.254,2.1427
19,24.8472,15.9572,22.4025,2.2525
20,26.2035,17.0777,23.6636,2.3686
21,27.5439,17.4886,24.976999999999997,2.4843
22,28.892,17.9839,26.0875,2.6021
23,30.1667,18.2283,26.5381,2.7198
24,31.5727,18.4721,27.7154,2.8285
25,32.9022,18.6752,28.0775,2.9435
26,34.2887,18.9092,28.4488,3.0653
27,35.7346,19.0549,28.7951,3.1747
28,35.9697,19.2272,29.0215,3.2875
29,37.346,19.3669,29.3819,3.4079
30,37.6838,19.4778,29.6262,3.5239999999999996
31,37.9174,19.5859,29.8629,3.642
32,37.9439,19.6171,30.0598,3.7573
33,37.9726,19.6454,30.094,3.8675
34,38.0006,19.6753,30.1293,3.9773
35,38.0322,19.7027,30.1623,4.0872
36,38.065,19.7287,30.195999999999998,4.2014
37,38.1128,19.7571,30.2267,4.3159
38,38.1604,19.7933,30.2603,4.4273
39,38.2081,19.82,30.291999999999998,4.5364
40,38.2566,19.8481,30.3257,4.6446
41,38.3052,19.8751,30.358,4.7624
42,38.3529,19.9015,30.3917,4.8784
43,38.4007,19.9298,30.4224,4.9959
44,38.4485,19.9564,30.4572,5.1123
45,38.496,19.9846,30.491,5.2204
46,38.5437,20.0107,30.5245,5.3278
47,38.5913,20.0384,30.5577,5.4432
48,38.6393,20.0637,30.5913,5.5614
49,38.687,20.0908,30.6256,5.6788
50,38.7348,20.1169,30.6593,5.8009
51,38.7827,20.1413,30.6923,5.9304
52,38.8304,20.1679,30.7218,6.0669
53,38.8794,20.1948,30.7557,6.212999999999999
54,38.9273,20.22,30.788,6.3266
55,38.9752,20.247,30.8219,6.4381
56,39.0229,20.2723,30.8639,6.5542
