"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,0.33972,0.072724,14.2098,1,2.6377,2.5364,
1,0.79965,27.3989,3.3333,1.737,0.070751,9.5216,2.737,4.3628,3.9962,
2,1.977,27.3989,3.3333,0.46778,0.019948,11.7812,4.2962,1.9656,1.9055,
3,2.064,32.1466,3.3333,0.10901,0.0046041,13.4069,4.6596,0.40886,0.39331,
4,2.1403,0.42141,3.3333,0.025248,0.00098465,13.8214,4.7438,0.089487,0.085744,
5,2.1724,0.088521,3.3333,0.0058088,0.0002141,13.9178,4.7631,0.020435,0.01958,
6,2.1895,0.019852,3.3333,0.0013389,4.9513e-05,13.9397,4.7676,0.0047151,0.0045182,
7,2.2063,0.0045123,3.3333,0.00030647,1.0805e-05,13.9448,4.7686,0.0011113,0.001068,
8,3.1371,0.0010504,11.1111,0.13452,0.0053122,13.8468,4.7371,0.71632,0.70294,
9,4.2714,57.6748,11.1111,0.014666,0.00063273,13.9158,4.6571,0.19406,0.19346,
10,5.4309,9.3851,11.1111,0.0032349,0.00020524,13.9254,4.5832,0.087166,0.087068,
11,6.3543,5.2167,11.1111,0.00027835,1.1157e-05,13.9038,4.5668,0.021775,0.021773,
12,7.4111,0.77432,37.037,0.00090619,5.359e-05,13.907,4.5409,0.022675,0.022649,
13,8.5135,1.4854,37.037,0.0001633,1.0648e-05,13.8976,4.5341,0.0062419,0.0062387,
14,9.5869,0.66363,123.4568,0.00025124,9.9225e-06,13.8996,4.5087,0.023016,0.023015,
15,10.6812,1.4831,123.4568,4.9207e-05,1.6196e-06,13.8962,4.5077,0.0085497,0.0085495,
16,11.7809,0.428,411.5226,3.0408e-05,2.0252e-06,13.8964,4.5023,0.012758,0.012758,
17,13.0032,0.48816,1371.7421,4.3042e-05,2.4338e-06,13.8963,4.4857,0.013732,0.013732,
18,14.3437,0.53374,1371.7421,1.3168e-05,6.7361e-07,13.8961,4.4584,0.015969,0.015969,
19,15.497,1.025,4572.4737,3.0008e-05,1.2435e-06,13.8958,4.4551,0.020913,0.020913,
20,16.8404,2.1454,4572.4737,5.6257e-06,2.4823e-07,13.8958,4.4277,0.027165,0.027165,
21,18.1817,0.52511,15241.579,8.0174e-06,4.9936e-07,13.8958,4.4442,0.033921,0.033921,
22,19.533,0.36324,15241.579,1.0325e-06,4.3216e-08,13.8958,4.4599,0.040453,0.040453,
23,20.8774,0.089758,50805.2634,3.1368e-06,2.4196e-07,13.8958,4.4629,0.038421,0.038421,
24,20.9162,0.12183,50805.2634,0,0,13.8958,4.4399,0.05045,0.05045,
25,20.9478,4.8586e-06,50805.2634,1.3653e-13,8.6742e-15,13.8958,4.4399,0.00010514,0.00010514,
26,21.9972,9.9302e-07,169350.8781,6.8559e-08,3.6566e-09,13.8957,4.4408,0.0018672,0.0018672,
27,22.0306,0.1213,169350.8781,2.1831e-07,7.1468e-09,13.8957,4.4383,0.037208,0.037208,
