"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,128.5064,0.008104,6.7024,8.6242,12.1566,
1,120.4862,0.013294,7.3974,7.5462,11.6042,
2,116.1906,0.020674,6.0638,2.5815,7.4019,
3,108.1569,0.026148,6.8938,2.2793,8.6342,
4,104.656,0.030653,11.87,3.2032,14.469,
5,94.3465,0.036474,11.3134,4.9558,14.6385,
6,83.2583,0.041251,9.9202,4.7883,12.5097,
7,72.1219,0.047179,6.5976,2.6552,8.2776,
8,70.897,0.053346,5.738,2.3051,7.5003,
9,60.6433,0.057576,7.1386,1.1504,7.489,
10,54.692,0.062722,4.3473,0.87517,4.9015,
11,49.3081,0.068822,3.4409,0.9562,4.1557,
12,45.5162,0.074877,3.0548,1.1683,4.0549,
13,42.1394,0.080468,2.437,1.2108,3.5177,
14,38.6099,0.085761,2.2139,1.2363,2.9762,
15,36.2687,0.090778,2.3549,0.79878,2.7774,
16,36.3105,0.09565,2.427,0.69371,2.6692,
17,34.3485,0.10121,1.8668,0.50305,2.0093,
18,33.3226,0.10637,1.4196,0.26368,1.4968,
19,32.7291,0.11132,1.719,0.15584,1.7532,
20,31.604,0.11594,1.062,0.20797,1.1003,
21,31.2369,0.1213,0.80582,0.19005,0.84865,
22,30.9456,0.12661,0.7849,0.27078,0.86695,
23,30.6837,0.13305,0.86976,0.28737,0.94805,
24,30.4918,0.13929,1.2905,0.42812,1.4009,
25,29.239,0.15167,1.1545,0.11614,1.1725,
26,28.9383,0.15737,1.4279,0.25137,1.4813,
27,28.4592,0.16886,4.0334,0.27914,4.0914,
28,27.4147,0.17473,4.2834,0.23719,4.3397,
29,25.7814,0.1829,3.0421,0.23894,3.0984,
30,24.3121,0.19105,3.9089,0.2652,3.9615,
31,23.2741,0.19704,2.5925,0.39155,2.7364,
32,22.073,0.20235,2.7818,0.25215,2.8464,
33,21.0105,0.20877,2.017,0.38728,2.0997,
34,20.4975,0.21409,1.1637,0.21668,1.2133,
35,20.1621,0.21844,0.86119,0.079808,0.87317,
36,19.9799,0.22311,0.60778,0.024723,0.61001,
37,19.9086,0.22851,0.37679,0.015492,0.37831,
38,19.8726,0.23429,0.23059,0.0099145,0.23148,
39,19.8625,0.23937,0.23057,0.0051288,0.23068,
40,19.8454,0.2482,0.14485,0.0031723,0.1449,
41,19.837,0.25473,0.1775,0.0015386,0.17753,
42,19.8318,0.2608,0.097132,0.0024356,0.097182,
43,19.8278,0.26864,0.08455,0.0014787,0.084589,
44,19.8256,0.27433,0.050845,0.001804,0.050968,
45,19.8242,0.28028,0.036752,0.0017332,0.036906,
46,19.823,0.28613,0.022151,0.0017473,0.022401,
47,19.8212,0.29094,0.028731,0.0010332,0.028828,
48,19.817,0.29513,0.02046,3.192e-05,0.02046,
49,19.8169,0.30012,0.011568,3.3693e-05,0.011568,
50,19.8168,0.30422,0.014143,5.242e-05,0.014143,
51,19.8166,0.30835,0.011209,1.3128e-05,0.011209,
52,19.8166,0.3125,0.0052996,5.0129e-06,0.0052997,
53,19.8166,0.31674,0.0034876,2.0581e-06,0.0034876,
54,19.8166,0.32079,0.0012154,3.2581e-07,0.0012154,
55,19.8166,0.32481,0.00049647,1.1771e-07,0.00049647,
56,19.8166,0.32905,0.00019149,2.3226e-08,0.00019149,
57,19.8166,0.33343,0.00013206,4.3661e-09,0.00013206,
58,19.8166,0.33847,2.6316e-05,9.6043e-10,2.6316e-05,
59,19.8166,0.34255,1.0239e-05,1.4965e-10,1.0239e-05,
60,19.8166,0.34687,4.6518e-06,9.8499e-12,4.6518e-06,
61,19.8166,0.35117,2.0899e-06,2.7884e-12,2.0899e-06,
62,19.8166,0.35563,1.125e-06,4.2943e-13,1.125e-06,
63,19.8166,0.35966,2.8356e-07,3.8414e-14,2.8356e-07,
64,19.8166,0.36403,1.4337e-07,7.9936e-15,1.4337e-07,
65,19.8166,0.36848,3.4397e-08,1.7764e-15,3.4397e-08,
