"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,125.8331,0.0034511,5.9941,4.7351,7.8971,
1,123.6754,0.0075818,14.4734,3.5513,15.3237,
2,113.2848,0.012634,15.5455,3.2417,16.5444,
3,78.2081,0.022417,3.5521,0.78022,3.9092,
4,73.4195,0.02863,4.9212,1.5535,5.6315,
5,67.9912,0.032845,5.6451,1.7709,6.5101,
6,65.5619,0.038563,6.2363,2.0201,7.7107,
7,56.0318,0.043576,4.6084,1.3721,5.5746,
8,48.047,0.046779,2.6757,0.80173,3.463,
9,46.6979,0.050115,4.099,0.8573,4.6047,
10,41.4978,0.05532,4.0521,0.61267,4.3307,
11,39.2454,0.060011,5.2011,0.56028,5.4148,
12,36.2507,0.0636,5.5629,0.48577,5.7497,
13,33.5003,0.066808,6.0873,1.7665,6.7511,
14,29.9686,0.071704,3.8969,1.1506,4.3598,
15,28.6767,0.076863,1.6747,0.74148,2.1178,
16,28.5339,0.080158,2.1431,0.39324,2.301,
17,27.6615,0.083423,1.1963,0.22704,1.3276,
18,26.7866,0.088257,0.89237,0.12936,0.97767,
19,26.1885,0.092532,0.6738,0.097752,0.73173,
20,25.7378,0.096726,1.0198,0.067285,1.0358,
21,25.4523,0.10198,0.89934,0.048432,0.90714,
22,25.252,0.10698,0.72822,0.027186,0.73218,
23,25.0097,0.11052,0.48286,0.054629,0.49145,
24,24.9302,0.11379,0.39168,0.068631,0.40094,
25,24.8607,0.1194,0.34767,0.075417,0.3586,
26,24.8129,0.12539,0.31523,0.082911,0.32903,
27,24.7776,0.12921,0.29895,0.091025,0.31655,
28,24.6566,0.13398,0.27556,0.0087509,0.27587,
29,24.6603,0.13915,0.23415,0.0052766,0.23423,
30,24.6561,0.15085,0.13779,0.00017136,0.13779,
31,24.6492,0.15621,0.12407,8.9053e-05,0.12407,
32,24.6422,0.15987,0.061484,0.00085329,0.061497,
33,24.639,0.16301,0.070649,4.1151e-05,0.070649,
34,24.6383,0.16617,0.03333,0.00055387,0.033336,
35,24.6371,0.17108,0.03443,0.00019062,0.034432,
36,24.6365,0.17574,0.015545,0.0002093,0.015548,
37,24.6365,0.17846,0.015251,0.00021623,0.015253,
38,24.6362,0.18121,0.02149,6.961e-05,0.02149,
39,24.6361,0.18566,0.011483,2.6384e-05,0.011483,
40,24.6361,0.18995,0.0082307,1.6245e-05,0.0082307,
41,24.636,0.19452,0.0060135,4.6071e-08,0.0060135,
42,24.636,0.19716,0.0047519,2.6573e-06,0.0047519,
43,24.636,0.20147,0.0022167,1.7759e-06,0.0022167,
44,24.636,0.20567,0.0014383,8.7194e-07,0.0014383,
45,24.636,0.20927,0.00077697,3.4327e-07,0.00077697,
46,24.636,0.21187,0.00023442,3.4984e-08,0.00023442,
47,24.636,0.21437,0.00020339,1.0329e-08,0.00020339,
48,24.636,0.21729,4.2605e-05,2.2138e-09,4.2605e-05,
49,24.636,0.22067,3.1119e-05,3.9151e-10,3.1119e-05,
50,24.636,0.22446,1.3011e-05,1.0898e-10,1.3011e-05,
51,24.636,0.22778,5.5171e-06,2.1054e-11,5.5171e-06,
52,24.636,0.23043,1.7698e-06,3.8463e-12,1.7698e-06,
53,24.636,0.23413,1.2598e-06,1.1093e-12,1.2598e-06,
54,24.636,0.23718,1.9987e-07,2.7445e-13,1.9987e-07,
55,24.636,0.23995,6.2305e-08,6.8834e-15,6.2305e-08,
56,24.636,0.24289,6.4394e-08,4.4409e-15,6.4394e-08,
57,24.636,0.24561,1.3717e-08,8.8818e-16,1.3717e-08,
58,24.636,0.25492,6.7234e-09,4.4409e-16,6.7234e-09,
59,24.636,0.27577,6.5239e-09,2.2204e-16,6.5239e-09,
60,24.636,0.29314,6.5224e-09,4.4409e-16,6.5224e-09,
61,24.636,0.31301,6.5223e-09,4.4409e-16,6.5223e-09,
62,24.636,0.33346,6.5223e-09,2.2204e-16,6.5223e-09,
63,24.636,0.34045,6.5223e-09,2.2204e-16,6.5223e-09,
64,24.636,0.35943,6.5223e-09,2.2204e-16,6.5223e-09,
65,24.636,1.6666,6.5223e-09,2.2204e-16,6.5223e-09,
66,24.636,1.6726,6.5223e-09,2.2204e-16,6.5223e-09,
67,24.636,1.6832,6.5223e-09,2.2204e-16,6.5223e-09,
68,24.636,1.6884,6.5223e-09,2.2204e-16,6.5223e-09,
