"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,124.55,0.014755,7.2637,8.929,12.281,
1,120.4723,0.019932,6.4093,7.8128,10.8369,
2,123.5818,0.026497,6.5942,1.8284,7.7642,
3,109.4028,0.032492,7.9373,1.9064,9.0342,
4,101.0138,0.038847,9.7747,2.6156,11.1467,
5,92.1694,0.043062,10.4734,3.0357,12.0142,
6,91.1136,0.04748,9.5246,3.0457,11.4909,
7,84.7756,0.05214,9.5622,2.7296,10.7993,
8,79.0669,0.056984,7.3582,2.9304,8.739,
9,72.3903,0.061201,6.1332,2.4959,7.4437,
10,70.4334,0.066836,7.9038,2.6424,9.1636,
11,62.0543,0.072776,4.1732,1.4511,5.2642,
12,59.4041,0.079024,3.3369,1.1924,4.3945,
13,57.1765,0.084527,6.2094,0.99896,6.6399,
14,52.0375,0.090426,3.6653,0.85759,4.226,
15,48.3257,0.095025,2.5541,0.73931,2.9974,
16,44.3064,0.10393,2.5775,0.537,2.8711,
17,42.6509,0.10902,3.1786,0.38356,3.2727,
18,41.5041,0.1147,1.7603,0.34185,1.8684,
19,41.4464,0.11944,2.497,0.4718,2.5643,
20,40.072,0.1248,1.848,0.2846,1.8871,
21,39.9862,0.13109,1.7751,0.26822,1.8276,
22,39.4884,0.13712,1.1663,0.13769,1.1997,
23,39.36,0.14197,1.2151,0.27057,1.2595,
24,39.0136,0.14809,0.74601,0.17724,0.77738,
25,38.8067,0.15374,0.55083,0.12076,0.57725,
26,38.699,0.15812,0.42371,0.020919,0.42618,
27,38.4544,0.1624,0.44627,0.029291,0.44844,
28,38.3858,0.16855,0.36517,0.017909,0.36773,
29,38.3501,0.17633,0.39405,0.022764,0.39756,
30,38.2832,0.18689,0.49415,0.02277,0.49702,
31,38.2487,0.19292,0.50988,0.028536,0.51413,
32,38.1201,0.20216,0.38684,0.024896,0.39084,
33,38.0815,0.20933,0.3828,0.029616,0.38822,
34,38.0394,0.21649,0.35571,0.032263,0.36242,
35,37.9986,0.22348,0.35562,0.033627,0.36278,
36,37.947,0.22974,0.43206,0.033808,0.43793,
37,37.8771,0.23525,0.3918,0.029296,0.39666,
38,37.7797,0.23995,0.61565,0.012162,0.61622,
39,37.724,0.24419,0.31485,0.0031196,0.31489,
40,37.7167,0.24897,0.20633,0.00070012,0.20634,
41,37.7114,0.2537,0.12209,0.00032843,0.12209,
42,37.7095,0.25967,0.093715,0.00052453,0.093721,
43,37.7081,0.26563,0.075544,0.00051047,0.07555,
44,37.7068,0.27113,0.063964,0.00040592,0.063968,
45,37.7061,0.27629,0.051807,0.00027258,0.05181,
46,37.7044,0.28095,0.025893,9.4597e-05,0.025895,
47,37.7036,0.28576,0.018584,1.6999e-05,0.018584,
48,37.7035,0.29033,0.0043535,1.0647e-05,0.0043535,
49,37.7035,0.29856,0.0042627,3.3951e-06,0.0042627,
50,37.7035,0.30468,0.0009002,7.545e-07,0.00090021,
51,37.7035,0.30894,0.0010564,8.1299e-08,0.0010564,
52,37.7035,0.31333,0.00042359,6.2495e-08,0.00042359,
53,37.7035,0.31724,8.189e-05,7.56e-09,8.189e-05,
54,37.7035,0.32127,2.7566e-05,3.5295e-10,2.7566e-05,
55,37.7035,0.32579,9.1093e-06,3.9449e-11,9.1093e-06,
