"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,110.2201,16.2827,0.00010195,NaN,NaN,NaN,NaN,1,18.2595,6.4261,5.8105,
1,56.741,11.0251,0.074109,2.283e-08,0,7.1859,0,1.7731,11.3402,2.1472,1.8543,
2,47.4584,9.0506,0.14675,2.0547e-08,0,4.0875,0,1.7731,9.491,2.408,1.9733,
3,46.9387,9.0242,0.22085,5.2227e-09,0,0.54537,1,1.7731,9.5107,2.5554,2.066,
4,46.9098,9.0598,0.29521,6.4478e-09,0,0.14766,1,1.7731,9.547,2.5641,2.0711,
5,29.0175,4.2689,0.32504,1,0,4.7022,1,1.7731,5.7835,3.8921,2.0852,
6,29.1907,0.46078,0.35474,1,0,2.2166,1,1.7731,0.5039,0.19648,0.1256,
7,29.2639,0.76107,0.39111,0.052335,0,0.65744,1,1.7731,0.76997,0.11609,0.06438,
8,29.2547,1.2398,0.43992,0.00131,0,0.076454,1,1.7731,1.2454,0.11714,0.066045,
9,29.1826,0.26027,0.47634,0.59049,0,0.47409,1,1.7731,0.28508,0.10081,0.079405,
10,29.1718,0.96351,0.52664,0.00019663,0,0.082735,1,1.7731,0.97082,0.10285,0.081293,
11,29.1344,0.25706,0.56177,0.16677,0,0.26759,1,1.7731,0.28711,0.10979,0.087676,
12,29.1221,0.29003,0.6382,5.2227e-09,0,0.086959,1,1.7731,0.31825,0.11253,0.089825,
13,29.1093,0.2948,0.71538,5.2227e-09,0,0.08873,1,1.7731,0.32397,0.11551,0.092074,
14,29.0957,0.30235,0.79255,5.2227e-09,0,0.091591,1,1.7731,0.33235,0.11877,0.094503,
15,29.081,0.31074,0.86887,5.2227e-09,0,0.095067,1,1.7731,0.34163,0.12236,0.097156,
16,29.065,0.32028,0.94494,5.2227e-09,0,0.09928,1,1.7731,0.35213,0.12636,0.1001,
17,29.0472,0.33126,1.0225,5.2227e-09,0,0.10434,1,1.7731,0.36418,0.13085,0.1034,
18,29.0274,0.34405,1.0992,5.2227e-09,0,0.11038,1,1.7731,0.37814,0.13591,0.10715,
19,29.0048,0.35904,1.1747,5.2227e-09,0,0.11754,1,1.7731,0.39444,0.14166,0.11148,
20,28.9789,0.37667,1.2529,5.2227e-09,0,0.12594,1,1.7731,0.41358,0.14822,0.11654,
21,28.9488,0.3974,1.3412,5.2227e-09,0,0.13571,1,1.7731,0.43605,0.1557,0.12248,
22,28.9135,0.4216,1.4185,5.2227e-09,0,0.14693,1,1.7731,0.46228,0.1642,0.12952,
23,28.8752,0.44732,1.4963,4.7004e-09,0,0.14368,1,1.7731,0.48967,0.17195,0.13627,
24,28.8266,0.47761,1.573,5.2227e-09,0,0.17206,1,1.7731,0.52282,0.18228,0.14593,
25,28.7691,0.51148,1.6497,5.2227e-09,0,0.18659,1,1.7731,0.55997,0.19314,0.1571,
26,28.7021,0.54675,1.7246,5.2227e-09,0,0.20095,1,1.7731,0.59901,0.20382,0.1696,
27,28.6189,0.58276,1.8097,5.803e-09,0,0.23714,1,1.7731,0.64067,0.21521,0.18592,
28,28.5187,0.61678,1.8858,6.4478e-09,0,0.27494,1,1.7731,0.68229,0.22469,0.20538,
29,28.3948,0.72549,1.9362,0.0057264,0,0.33345,1,1.7731,0.79351,0.22778,0.22729,
30,27.9233,0.39754,1.9722,0.34868,0,1.2175,1,1.7731,0.67027,0.53732,0.29369,
31,27.6041,0.03665,2.0022,1,0,0.64555,1,1.7731,0.060933,0.035526,0.034403,
32,27.6065,0.0030628,2.0326,1,0,0.052115,1,1.7731,0.0030693,0.00018401,0.00013173,
33,27.6066,0.00021043,2.0632,1,0,0.0024427,1,1.7731,0.00021043,9.7971e-07,7.1841e-07,
34,27.6066,1.3588e-05,2.0924,1,0,0.00016192,1,1.7731,1.3588e-05,5.0017e-09,3.352e-09,
35,27.6066,8.8627e-07,2.1212,1,0,1.0538e-05,1,1.7731,8.8627e-07,3.6925e-11,2.3742e-11,
36,27.6066,5.7848e-08,2.1516,1,0,6.8769e-07,1,1.7731,5.7848e-08,8.0335e-12,4.8516e-12,
37,27.6066,3.7761e-09,2.1819,1,0,4.4887e-08,1,1.7731,3.7761e-09,3.1075e-12,2.3075e-12,
38,27.6066,2.4486e-10,2.2112,1,0,2.9301e-09,1,1.7731,2.4544e-10,1.6422e-11,1.0253e-11,
39,27.6066,1.617e-11,2.2405,1,0,1.9049e-10,1,1.7731,1.719e-11,5.8162e-12,3.141e-12,
40,27.6066,2.1421e-12,2.2698,1,0,1.3321e-11,1,1.7731,7.7394e-12,7.4369e-12,3.7368e-12,
41,27.6066,3.183e-14,2.2995,1,0,2.2514e-12,1,1.7731,3.8636e-12,2.9989e-12,2.7173e-12,
42,27.6066,5.9459e-13,2.3293,1,0,2.8381e-12,1,1.7731,1.3496e-11,1.1071e-11,9.3833e-12,
43,27.6066,1.1496e-12,2.3588,1,0,6.1264e-12,1,1.7731,1.2986e-11,1.0587e-11,9.0093e-12,
44,27.6066,1.2113e-12,2.388,1,0,4.2471e-12,1,1.7731,9.0732e-12,8.0185e-12,6.0439e-12,
45,27.6066,4.1998e-13,2.4179,1,0,2.0101e-12,1,1.7731,4.1999e-13,2.2204e-15,1.5543e-15,
