"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,122.4734,17.0252,6.7209e-05,NaN,NaN,NaN,NaN,1,17.493,3.986,2.2479,
1,71.1972,11.7493,0.07513,1.6643e-08,0,6.9424,0,1,12.7126,4.2674,3.2907,
2,56.9425,8.9092,0.15667,3.4796e-08,0,5.8293,0,1,11.1839,5.0357,4.7733,
3,44.7942,12.6852,0.23809,3.4796e-08,0,4.3288,0,1,14.2783,5.3608,4.5658,
4,44.111,13.7753,0.31151,5.3035e-08,0,1.9342,1,2.142,15.3166,5.4185,4.6764,
5,41.6438,12.3805,0.40299,2.8185e-08,0,4.8881,0,2.142,12.9639,3.0679,2.6932,
6,40.28,11.7457,0.47773,8.8447e-09,0,1.1586,1,2.142,12.4797,3.6825,2.8687,
7,29.6628,9.7074,0.5105,1,0,7.2625,1,2.142,10.3989,3.4217,2.4517,
8,24.9133,3.4807,0.54109,1,0,3.3697,1,2.142,3.9997,1.5207,1.3867,
9,23.3887,0.57949,0.57074,1,0,1.2626,1,2.142,0.75239,0.37859,0.33673,
10,23.1822,0.054765,0.59985,1,0,0.50009,1,2.142,0.058792,0.018174,0.014721,
11,23.1821,0.00078803,0.63028,1,0,0.094348,1,2.142,0.00081567,0.00017905,0.00014491,
12,23.1821,2.0945e-07,0.66084,1,0,0.0011816,1,2.142,2.9176e-07,1.9535e-07,1.2549e-07,
