"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,115.7994,0.0036259,5.0119,7.5505,10.158,
1,110.6916,0.011623,5.5422,1.5078,5.9787,
2,108.0374,0.017123,4.0005,1.3572,4.5094,
3,104.4597,0.028133,3.7622,0.158,3.7803,
4,99.8511,0.033847,3.6632,0.31775,3.7226,
5,97.6254,0.037871,4.2332,1.1572,4.752,
6,85.1072,0.04485,7.0412,0.99375,7.2122,
7,82.3255,0.048459,7.7976,1.8556,8.2204,
8,76.7572,0.052175,6.9208,1.9484,7.4549,
9,72.5028,0.05578,5.6096,1.8885,6.3126,
10,68.3796,0.064605,4.4402,1.4863,5.0795,
11,62.5183,0.068223,3.9154,1.137,4.446,
12,56.8613,0.07106,2.8402,0.9279,3.3898,
13,51.9715,0.074752,3.0884,0.86678,3.5679,
14,48.0232,0.078008,3.2311,0.55175,3.4672,
15,45.384,0.082238,2.4423,0.46169,2.681,
16,43.3029,0.085376,2.8671,0.87843,3.1038,
17,43.4205,0.087885,4.5217,0.68926,4.6272,
18,40.9992,0.092611,1.8554,0.36292,1.9651,
19,39.5234,0.097921,1.2113,0.31708,1.3697,
20,38.8772,0.10134,1.9112,0.33183,1.9988,
21,37.8405,0.10481,1.2686,0.17163,1.3138,
22,37.3654,0.11133,0.6049,0.13202,0.66995,
23,37.2227,0.1156,1.183,0.25624,1.213,
24,36.7001,0.1184,0.51018,0.057878,0.51911,
25,36.6585,0.12132,0.51899,0.035706,0.52389,
26,36.4602,0.12657,0.32878,0.012364,0.32993,
27,36.4033,0.13169,0.26033,0.017418,0.26182,
28,36.3478,0.1343,0.27162,0.017616,0.27238,
29,36.2973,0.13726,0.37547,0.00062586,0.37547,
30,36.2724,0.14309,0.39377,0.0050903,0.39383,
31,36.2365,0.15236,0.28621,0.01272,0.28723,
32,36.2102,0.15642,0.33163,0.014524,0.33279,
33,36.0877,0.16629,0.73265,0.020963,0.73317,
34,36.0582,0.17044,0.77772,0.026062,0.77847,
35,36.0328,0.17731,1.0078,0.02082,1.0083,
36,35.996,0.18208,1.0307,0.030433,1.032,
37,35.9198,0.18819,0.70026,0.082841,0.70865,
38,35.8475,0.19441,0.81799,0.094567,0.82726,
39,35.7707,0.19963,1.209,0.10293,1.2166,
40,35.683,0.20336,1.5809,0.089893,1.5859,
41,35.4755,0.20681,2.3311,0.046302,2.3328,
42,35.2921,0.21122,2.2201,0.014519,2.2203,
43,35.2267,0.21544,2.327,0.011194,2.327,
44,35.1283,0.21848,1.9604,0.0049351,1.9604,
45,35.0341,0.22103,1.9189,0.011407,1.9191,
46,34.9894,0.22742,1.9364,0.012621,1.9367,
47,34.7739,0.23679,0.77591,0.019052,0.77712,
48,34.7437,0.24259,0.8311,0.025236,0.83262,
49,34.5701,0.25263,0.6159,0.015123,0.61626,
50,34.5375,0.25907,0.74069,0.022852,0.74131,
51,34.0998,0.26773,1.0062,0.0019919,1.0062,
52,34.0308,0.27693,1.205,0.048158,1.2064,
53,33.967,0.28045,1.3328,0.098423,1.3379,
54,33.5169,0.29204,0.91693,0.067796,0.91975,
55,33.42,0.2979,0.88852,0.1071,0.8971,
56,33.2171,0.30202,1.1464,0.12375,1.1571,
57,32.9698,0.30524,1.4411,0.12735,1.4517,
58,32.4233,0.30997,1.3766,0.052533,1.3784,
59,32.272,0.31459,1.352,0.017585,1.3522,
60,32.17,0.31789,1.0157,0.042829,1.0173,
61,32.119,0.32042,0.51324,0.056989,0.51706,
62,32.0655,0.32424,0.45287,0.0097117,0.45301,
63,32.0463,0.32873,0.39683,0.001678,0.39685,
64,32.0365,0.33216,0.28151,0.00076945,0.28152,
65,32.0338,0.33481,0.21672,0.00050672,0.21672,
66,32.0318,0.33734,0.14288,0.00020667,0.14288,
67,32.031,0.34088,0.043848,0.00030816,0.043853,
68,32.0296,0.34555,0.012296,9.0107e-05,0.012297,
69,32.0294,0.34959,0.0081209,2.4948e-05,0.008121,
70,32.0294,0.35227,0.0043519,7.346e-06,0.0043519,
71,32.0294,0.35478,0.0041295,2.2283e-06,0.0041295,
72,32.0294,0.35856,0.002009,5.0526e-07,0.002009,
73,32.0294,0.36279,0.00032179,9.4746e-08,0.00032179,
74,32.0294,0.36639,0.00014339,6.0193e-09,0.00014339,
75,32.0294,0.36908,2.9211e-05,5.5597e-10,2.9211e-05,
76,32.0294,0.3717,1.4056e-05,1.0963e-10,1.4056e-05,
77,32.0294,0.37597,4.8943e-06,7.9856e-12,4.8943e-06,
78,32.0294,0.3803,2.5802e-06,3.5452e-12,2.5802e-06,
