"iter","time","maxviolation","meanviolation","cost",
0,0,0.49699,0.12288,-0.038476,
1,0.0095105,0,0,-0.51278,
2,0.024683,0,0,-0.60742,
3,0.038265,0.019145,0.0019145,-0.67256,
4,0.047068,0.0026664,0.00026664,-0.67195,
5,0.053701,0.00032621,3.2621e-05,-0.67189,
6,0.056905,0.00011569,1.1569e-05,-0.67192,
7,0.059997,6.1746e-06,6.1746e-07,-0.67192,
8,0.06101,6.1746e-06,6.1746e-07,-0.67192,
9,0.064563,1.273e-06,1.273e-07,-0.67192,
10,0.065734,1.273e-06,1.273e-07,-0.67192,
11,0.070094,1.1012e-06,1.1012e-07,-0.67192,
12,0.075144,4.7938e-08,4.7938e-09,-0.67192,
13,0.078379,9.2575e-07,9.2575e-08,-0.67192,
14,0.0835,9.9681e-08,9.9681e-09,-0.67192,
15,0.08806,1.7829e-10,1.7829e-11,-0.67192,
16,0.091829,8.7517e-08,8.7517e-09,-0.67192,
17,0.096845,1.1253e-07,1.1253e-08,-0.67192,
18,0.10242,9.9824e-11,9.9824e-12,-0.67192,
19,0.10673,5.6063e-08,5.6063e-09,-0.67192,
20,0.11257,8.369e-09,8.369e-10,-0.67192,
21,0.11818,2.8719e-12,2.8719e-13,-0.67192,
22,0.12351,5.475e-09,5.475e-10,-0.67192,
23,0.12998,3.7527e-09,3.7527e-10,-0.67192,
24,0.13662,2.5851e-13,2.5851e-14,-0.67192,
25,0.14202,3.401e-10,3.401e-11,-0.67192,
26,0.14831,5.9439e-11,5.9439e-12,-0.67192,
27,0.15452,1.1093e-15,1.1093e-16,-0.67192,
28,0.16035,1.6608e-11,1.6608e-12,-0.67192,
29,0.16749,1.6913e-11,1.6913e-12,-0.67192,
30,0.1745,1.2667e-12,1.2667e-13,-0.67192,
