"iter","time","maxviolation","meanviolation","cost",
0,0,0.39149,0.092057,-0.12449,
1,0.010511,0,0,-0.47968,
2,0.017162,0,0,-0.48173,
3,0.082711,0,0,-0.64108,
4,0.14075,0,0,-0.64496,
5,0.15414,0,0,-0.64522,
6,0.15854,6.3139e-06,2.5256e-07,-0.64524,
7,0.16243,0,0,-0.64524,
8,0.16832,5.1304e-06,4.1954e-07,-0.64524,
9,0.17268,6.7289e-07,4.8541e-08,-0.64524,
10,0.17703,1.2467e-06,9.1334e-08,-0.64524,
11,0.182,4.5047e-08,2.7664e-09,-0.64524,
12,0.18822,6.2404e-07,5.107e-08,-0.64524,
13,0.19425,3.0252e-07,1.4959e-08,-0.64524,
14,0.20055,8.4855e-10,6.1357e-11,-0.64524,
15,0.20663,9.202e-08,6.5158e-09,-0.64524,
16,0.21974,1.3728e-08,1.0043e-09,-0.64524,
17,0.23141,2.3718e-11,1.0854e-12,-0.64524,
18,0.23873,2.0748e-08,1.0046e-09,-0.64524,
19,0.24549,7.6523e-09,5.1166e-10,-0.64524,
20,0.25533,2.1532e-12,1.4003e-13,-0.64524,
21,0.26022,7.1616e-09,4.6839e-10,-0.64524,
22,0.27133,4.3978e-09,1.8284e-10,-0.64524,
23,0.27812,7.3714e-13,3.3911e-14,-0.64524,
24,0.28494,3.6255e-09,1.8039e-10,-0.64524,
25,0.29282,2.03e-10,1.1625e-11,-0.64524,
26,0.30189,1.709e-14,6.836e-16,-0.64524,
27,0.30813,5.7776e-10,2.3111e-11,-0.64524,
28,0.31705,4.3242e-10,2.1607e-11,-0.64524,
29,0.32536,5.3894e-15,2.6692e-16,-0.64524,
30,0.33414,1.4198e-10,7.2568e-12,-0.64524,
