"iter","time","maxviolation","meanviolation","cost",
0,0,0.46945,0.10054,-0.20408,
1,0.039393,0.025021,0.0037573,-0.64308,
2,0.057373,0.017549,0.002646,-0.63885,
3,0.073256,0.012195,0.0018443,-0.63575,
4,0.089506,0.0084283,0.0012766,-0.63353,
5,0.10477,0.0057921,0.00087851,-0.63196,
6,0.11385,0.0039758,0.00060367,-0.63087,
7,0.1305,0.0027006,0.00041032,-0.6301,
8,0.13889,0.0018592,0.0002827,-0.62959,
9,0.15326,0.001264,0.00019213,-0.62923,
10,0.16129,0.00086501,0.00013157,-0.62899,
11,0.17254,0.00058986,8.9729e-05,-0.62882,
12,0.17989,0.00040237,6.1214e-05,-0.62871,
13,0.18857,0.00027427,4.1729e-05,-0.62863,
14,0.20341,0.00018693,2.8442e-05,-0.62858,
15,0.21292,0.00012739,1.9383e-05,-0.62854,
16,0.22306,8.6802e-05,1.3208e-05,-0.62852,
17,0.23363,5.9145e-05,9e-06,-0.6285,
18,0.24407,4.0298e-05,6.1322e-06,-0.62849,
19,0.25618,2.7456e-05,4.1781e-06,-0.62848,
20,0.2675,1.8706e-05,2.8466e-06,-0.62847,
21,0.27549,1.2745e-05,1.9394e-06,-0.62847,
22,0.28498,8.6831e-06,1.3213e-06,-0.62847,
23,0.2932,5.9158e-06,9.0023e-07,-0.62847,
24,0.3021,4.0304e-06,6.1333e-07,-0.62846,
25,0.31063,2.7459e-06,4.1786e-07,-0.62846,
26,0.3208,1.8708e-06,2.8468e-07,-0.62846,
27,0.3296,1.2746e-06,1.9395e-07,-0.62846,
28,0.33873,8.6834e-07,1.3214e-07,-0.62846,
29,0.34739,5.916e-07,9.0026e-08,-0.62846,
30,0.35582,4.0305e-07,6.1334e-08,-0.62846,
